t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_SO2(bar),p_NH3(bar),p_N2(bar),p_H2S(bar),p_S2(bar)
2.1866870000e+06,1.7418318166e+03,1.7689749547e+03,9.6122490000e+00,2.1648820823e+02,3.1132743470e+02,1.9722725340e-01,6.6824907791e-06,6.6824907791e-06,1.0000000000e-02,0.0000000000e+00,1.5379706974e+19,5.2065507032e+20,0.0000000000e+00,1.1846836109e+21,4.1218254454e+20,4.5913166695e+21,1.1033214553e+03,8.9961703085e+02,1.8510776623e+02,7.8956528521e+00,1.0700993810e+01,4.8260324221e-06,6.6824907791e-06,2.2292845685e-02,6.6119513091e+06,5.9685263590e+06,2.4868913096e+07,1.6478310401e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2366540000e+06,1.7418360211e+03,1.7668292987e+03,9.0024470000e+00,2.1566001431e+02,3.1134488163e+02,1.9603091733e-01,6.6824907791e-06,6.6824907791e-06,1.0000000000e-02,0.0000000000e+00,1.5253333833e+19,5.2063923950e+20,0.0000000000e+00,1.1809508889e+21,4.1580268917e+20,4.6196671460e+21,1.1097036675e+03,9.0620584058e+02,1.8483445244e+02,7.8839948279e+00,1.0779368062e+01,4.8897527228e-06,6.6824907791e-06,2.2260606891e-02,6.6123363826e+06,5.9897538592e+06,3.4493462152e+07,1.6366565096e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2766270000e+06,1.7418394107e+03,1.7652869770e+03,8.1615480000e+00,2.1499147949e+02,3.1135765512e+02,1.9516773589e-01,6.6824907791e-06,6.6824907791e-06,1.0000000000e-02,0.0000000000e+00,1.5162170404e+19,5.2061720208e+20,0.0000000000e+00,1.1782327499e+21,4.1843042147e+20,4.6402182118e+21,1.1143286817e+03,9.1098291044e+02,1.8463411839e+02,7.8754497077e+00,1.0836191569e+01,4.9360855143e-06,6.6824907791e-06,2.2237420848e-02,6.6127033867e+06,5.9897538592e+06,4.3780346257e+07,1.6286025425e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3086060000e+06,1.7418386150e+03,1.7641673704e+03,7.4836330000e+00,2.1515783991e+02,3.1136787411e+02,1.9453892923e-01,6.6824907791e-06,6.6824907791e-06,1.0000000000e-02,0.0000000000e+00,1.5095706869e+19,5.2059343218e+20,0.0000000000e+00,1.1762383393e+21,4.2035230973e+20,4.6552290181e+21,1.1177058387e+03,9.1447328644e+02,1.8448571134e+02,7.8691195002e+00,1.0877709783e+01,4.9699845653e-06,6.6824907791e-06,2.2220561164e-02,6.6125935921e+06,6.0110152378e+06,5.2140424572e+07,1.6227400415e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3341890000e+06,1.7418422701e+03,1.7632516680e+03,7.6427500000e+00,2.1443290452e+02,3.1137604924e+02,1.9402300113e-01,6.6824907791e-06,6.6824907791e-06,1.0000000000e-02,0.0000000000e+00,1.5041348021e+19,5.2057581633e+20,0.0000000000e+00,1.1745964323e+21,4.2193610090e+20,4.6676042823e+21,1.1204903109e+03,9.1734937981e+02,1.8436502655e+02,7.8639717681e+00,1.0911921071e+01,4.9980240516e-06,6.6824907791e-06,2.2206776604e-02,6.6130181445e+06,6.0110152378e+06,6.0214444260e+07,1.6179325964e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3546550000e+06,1.7418017319e+03,1.7625981657e+03,6.9117440000e+00,2.1447370083e+02,3.1138258921e+02,1.9365368567e-01,6.6775886318e-06,6.6775886318e-06,1.0000000000e-02,0.0000000000e+00,1.5002348851e+19,5.2055735878e+20,0.0000000000e+00,1.1734146891e+21,4.2307127433e+20,4.6764624385e+21,1.1224825552e+03,9.1940962498e+02,1.8427725423e+02,7.8596291376e+00,1.0936035163e+01,5.0189296957e-06,6.6775886318e-06,2.2196922271e-02,6.6129558548e+06,6.0323104985e+06,6.6768317743e+07,1.6144928679e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3874010000e+06,1.7407632153e+03,1.7615494424e+03,6.9479370000e+00,2.1336468292e+02,3.1139305330e+02,1.9305862627e-01,6.5519252653e-06,6.5519252653e-06,1.0000000000e-02,0.0000000000e+00,1.4940293265e+19,5.2052769095e+20,0.0000000000e+00,1.1715114770e+21,4.2489994030e+20,4.6908167174e+21,1.1257087899e+03,9.2275099077e+02,1.8415333142e+02,7.8388710369e+00,1.0965585092e+01,5.0735159316e-06,6.5519252653e-06,2.2181471958e-02,6.6131630755e+06,6.0323104985e+06,7.8886571290e+07,1.6089532332e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4135980000e+06,1.7400822222e+03,1.7608645328e+03,5.8313220000e+00,2.1319084291e+02,3.1140142463e+02,1.9266796995e-01,6.4710528953e-06,6.4710528953e-06,1.0000000000e-02,0.0000000000e+00,1.4899237634e+19,5.2049556223e+20,0.0000000000e+00,1.1702509463e+21,4.2610073157e+20,4.7002092521e+21,1.1278181390e+03,9.2494089547e+02,1.8406718426e+02,7.8251116940e+00,1.0984936041e+01,5.1093703990e-06,6.4710528953e-06,2.2171297933e-02,6.6129664558e+06,6.0323104985e+06,8.8021699135e+07,1.6053182513e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4345550000e+06,1.7395589990e+03,1.7603384938e+03,5.6516730000e+00,2.1309581736e+02,3.1140812150e+02,1.9236636723e-01,6.4095741528e-06,6.4095741528e-06,1.0000000000e-02,0.0000000000e+00,1.4867521447e+19,5.2046885248e+20,0.0000000000e+00,1.1692743919e+21,4.2702945569e+20,4.7074685931e+21,1.1294481765e+03,9.2663374964e+02,1.8399999727e+02,7.8145112229e+00,1.0999906868e+01,5.1371424459e-06,6.4095741528e-06,2.2163447687e-02,6.6127987220e+06,6.0536396461e+06,9.5782961026e+07,1.6025128279e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4513210000e+06,1.7391563389e+03,1.7599292956e+03,5.5520010000e+00,2.1215262248e+02,3.1141347913e+02,1.9213008368e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4842669055e+19,5.2044703824e+20,0.0000000000e+00,1.1685073891e+21,4.2775816997e+20,4.7131620685e+21,1.1307265000e+03,9.2796154560e+02,1.8394703129e+02,7.8062419530e+00,1.1011669633e+01,5.1589339198e-06,6.3621287394e-06,2.2157300858e-02,6.6131941145e+06,6.0536396461e+06,1.0231165173e+08,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4647340000e+06,1.7391563299e+03,1.7706364812e+03,4.6048330000e+00,2.1215726583e+02,3.1141776530e+02,1.9348953892e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4841569092e+19,5.2041084130e+20,0.0000000000e+00,1.1684879558e+21,4.2774694884e+20,4.7129795940e+21,1.1306805842e+03,9.2793068025e+02,1.8393294491e+02,7.8056441632e+00,1.1011303369e+01,5.1581957015e-06,6.3621287394e-06,2.2157145109e-02,6.6131937436e+06,5.9473327347e+06,1.9374332994e+07,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4771570000e+06,1.7391563214e+03,1.7704529586e+03,4.6066240000e+00,2.1216161397e+02,3.1142173510e+02,1.9339051781e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4840550730e+19,5.2037732954e+20,0.0000000000e+00,1.1684699633e+21,4.2773655967e+20,4.7128106522e+21,1.1306380738e+03,9.2790210365e+02,1.8391990361e+02,7.8050907238e+00,1.1010964264e+01,5.1575122960e-06,6.3621287394e-06,2.2157000909e-02,6.6131934240e+06,5.9473327347e+06,1.9912899728e+07,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4896430000e+06,1.7391563128e+03,1.7702162481e+03,4.6083310000e+00,2.1216598208e+02,3.1142572504e+02,1.9326276837e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4839527620e+19,5.2034366140e+20,0.0000000000e+00,1.1684518860e+21,4.2772612163e+20,4.7126409191e+21,1.1305953643e+03,9.2787339293e+02,1.8390680156e+02,7.8045347061e+00,1.1010623568e+01,5.1568257509e-06,6.3621287394e-06,2.2156856030e-02,6.6131931034e+06,5.9473327347e+06,2.0630921164e+07,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5096210000e+06,1.7391562992e+03,1.7698203344e+03,4.6100450000e+00,2.1217294889e+02,3.1143210907e+02,1.9304902097e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4837891655e+19,5.2028982541e+20,0.0000000000e+00,1.1684229788e+21,4.2770943049e+20,4.7123695086e+21,1.1305270701e+03,9.2782748281e+02,1.8388585134e+02,7.8036456324e+00,1.1010078775e+01,5.1557280608e-06,6.3621287394e-06,2.2156624351e-02,6.6131925804e+06,5.9473327347e+06,2.1893395994e+07,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5415850000e+06,1.7391562773e+03,1.7691718706e+03,4.6127640000e+00,2.1218413750e+02,3.1144232327e+02,1.9269870016e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4835276847e+19,5.2020377734e+20,0.0000000000e+00,1.1683767721e+21,4.2768275105e+20,4.7119356924e+21,1.1304179105e+03,9.2775410004e+02,1.8385236635e+02,7.8022246148e+00,1.1009207977e+01,5.1539738579e-06,6.3621287394e-06,2.2156254013e-02,6.6131917713e+06,5.9685263590e+06,2.4139776559e+07,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5927280000e+06,1.7391562423e+03,1.7681187431e+03,4.6171570000e+00,2.1220200436e+02,3.1145866617e+02,1.9212910717e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4831099943e+19,5.2006632243e+20,0.0000000000e+00,1.1683029520e+21,4.2764012931e+20,4.7112426784e+21,1.1302435307e+03,9.2763686950e+02,1.8379887808e+02,7.7999547095e+00,1.1007816859e+01,5.1511723636e-06,6.3621287394e-06,2.2155662335e-02,6.6131904772e+06,5.9685263590e+06,2.8318920871e+07,1.6003154810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6745570000e+06,1.7391546918e+03,1.7664153899e+03,4.6241500000e+00,2.1253003861e+02,3.1148481488e+02,1.9120594010e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4750355124e+19,5.1992104568e+20,0.0000000000e+00,1.1658450278e+21,4.2991220043e+20,4.7286832554e+21,1.1341516488e+03,9.3172304628e+02,1.8358155345e+02,7.7907320074e+00,1.1056305537e+01,5.1905088891e-06,6.3621287394e-06,2.2135648817e-02,6.6130142472e+06,5.9897538592e+06,3.6762822500e+07,1.5934430237e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8054830000e+06,1.7391607833e+03,1.7634541182e+03,4.9342580000e+00,2.1134117284e+02,3.1152665269e+02,1.8959393966e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4578377757e+19,5.1973381066e+20,0.0000000000e+00,1.1604926876e+21,4.3496751534e+20,4.7678431514e+21,1.1429451930e+03,9.4084868162e+02,1.8315910056e+02,7.7728041865e+00,1.1164595026e+01,5.2805029101e-06,6.3621287394e-06,2.2092666931e-02,6.6138394237e+06,6.0110152378e+06,5.8323294589e+07,1.5784166417e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9102240000e+06,1.7391632266e+03,1.7617749974e+03,3.7159490000e+00,2.1087568013e+02,3.1156012299e+02,1.8867444047e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4478461706e+19,5.1954874642e+20,0.0000000000e+00,1.1573712295e+21,4.3785047207e+20,4.7899710309e+21,1.1479035519e+03,9.4602676576e+02,1.8288937589e+02,7.7613577608e+00,1.1226040839e+01,5.3309247064e-06,6.3621287394e-06,2.2067990585e-02,6.6142298660e+06,6.0323104985e+06,7.6099251590e+07,1.5698570350e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9940170000e+06,1.7391621505e+03,1.7606534798e+03,3.2273100000e+00,2.1110911263e+02,3.1158689931e+02,1.8805723858e-01,6.3621287394e-06,6.3621287394e-06,1.0000000000e-02,0.0000000000e+00,1.4410595195e+19,5.1938990642e+20,0.0000000000e+00,1.1552465717e+21,4.3978407260e+20,4.8047216045e+21,1.1512040952e+03,9.4948820287e+02,1.8269562890e+02,7.7531356334e+00,1.1267116035e+01,5.3643181301e-06,6.3621287394e-06,2.2051354176e-02,6.6141255692e+06,6.0323104985e+06,9.1053786770e+07,1.5641162754e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0610510000e+06,1.7389176254e+03,1.7596806154e+03,3.4425080000e+00,2.1051199081e+02,3.1160832023e+02,1.8751921184e-01,6.3334555515e-06,6.3334555515e-06,1.0000000000e-02,0.0000000000e+00,1.4352225133e+19,5.1926769756e+20,0.0000000000e+00,1.1533980485e+21,4.4147969382e+20,4.8177229383e+21,1.1541150550e+03,9.5253373421e+02,1.8253774181e+02,7.7428060454e+00,1.1300761159e+01,5.3995577993e-06,6.3334555515e-06,2.2037062166e-02,6.6145193610e+06,6.0536396461e+06,1.0650415969e+08,1.5591150470e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1146780000e+06,1.7383191556e+03,1.7590793849e+03,2.8305260000e+00,2.1050085694e+02,3.1162545690e+02,1.8718517549e-01,6.2646311139e-06,6.2646311139e-06,1.0000000000e-02,0.0000000000e+00,1.4315426220e+19,5.1916051931e+20,0.0000000000e+00,1.1522333490e+21,4.4252198411e+20,4.8256701614e+21,1.1558890907e+03,9.5440690624e+02,1.8243552726e+02,7.7297042567e+00,1.1316941267e+01,5.4310014448e-06,6.2646311139e-06,2.2028253669e-02,6.6143472394e+06,6.0536396461e+06,1.1739595653e+08,1.5560114464e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1575800000e+06,1.7378466316e+03,1.7586048060e+03,2.8077890000e+00,2.1051693661e+02,3.1163916637e+02,1.8692045859e-01,6.2107992613e-06,6.2107992613e-06,1.0000000000e-02,0.0000000000e+00,1.4286277953e+19,5.1907478627e+20,0.0000000000e+00,1.1513080853e+21,4.4334932542e+20,4.8319765525e+21,1.1572967614e+03,9.5589331756e+02,1.8235429345e+02,7.7193494219e+00,1.1329789332e+01,5.4560009607e-06,6.2107992613e-06,2.2021280824e-02,6.6141970827e+06,6.0536396461e+06,1.2680890445e+08,1.5535526464e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1919010000e+06,1.7374692575e+03,1.7582250624e+03,2.8145820000e+00,2.1038464356e+02,3.1165013375e+02,1.8670778517e-01,6.1680364329e-06,6.1680364329e-06,1.0000000000e-02,0.0000000000e+00,1.4262900000e+19,5.1900645372e+20,0.0000000000e+00,1.1505638505e+21,4.4401522906e+20,4.8370539807e+21,1.1584302079e+03,9.5708970022e+02,1.8228928366e+02,7.7110700175e+00,1.1340142410e+01,5.4761529871e-06,6.1680364329e-06,2.2015688003e-02,6.6141315221e+06,6.0536396461e+06,1.3490474046e+08,1.5515777276e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2468150000e+06,1.7369124645e+03,1.7576618188e+03,2.6748800000e+00,2.0960226438e+02,3.1166768169e+02,1.8639000305e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4227739610e+19,5.1889524455e+20,0.0000000000e+00,1.1494448696e+21,4.4500898918e+20,4.8446069268e+21,1.1601149983e+03,9.5887211050e+02,1.8218867764e+02,7.6986239100e+00,1.1355574688e+01,5.5061203174e-06,6.1051163643e-06,2.2007304025e-02,6.6145180237e+06,6.0750026868e+06,1.4791550219e+08,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2907460000e+06,1.7369124472e+03,1.7687614506e+03,1.8803890000e+00,2.0961504801e+02,3.1168171997e+02,1.8776325922e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4224437161e+19,5.1878172190e+20,0.0000000000e+00,1.1493831285e+21,4.4497054037e+20,4.8440090677e+21,1.1599652369e+03,9.5876910383e+02,1.8214498887e+02,7.6967777834e+00,1.1354354818e+01,5.5036173114e-06,6.1051163643e-06,2.2006841287e-02,6.6145167651e+06,5.9685263590e+06,2.5685683027e+07,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3258910000e+06,1.7369114262e+03,1.7685885636e+03,1.8838310000e+00,2.0982673813e+02,3.1169295067e+02,1.8767249521e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4221798313e+19,5.1869100973e+20,0.0000000000e+00,1.1493337862e+21,4.4493981336e+20,4.8435313082e+21,1.1598455607e+03,9.5868678702e+02,1.8211007950e+02,7.6953026415e+00,1.1353379970e+01,5.5016176804e-06,6.1051163643e-06,2.2006471487e-02,6.6144484469e+06,5.9685263590e+06,2.6367706360e+07,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3540070000e+06,1.7369114151e+03,1.7683979428e+03,2.0880230000e+00,2.0983492743e+02,3.1170193522e+02,1.8757239986e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4219689335e+19,5.1861851153e+20,0.0000000000e+00,1.1492943470e+21,4.4491525358e+20,4.8431494586e+21,1.1597499100e+03,9.5862099376e+02,1.8208218007e+02,7.6941237143e+00,1.1352600804e+01,5.5000198334e-06,6.1051163643e-06,2.2006175911e-02,6.6144476603e+06,5.9685263590e+06,2.7141786047e+07,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3989930000e+06,1.7369113975e+03,1.7680808743e+03,2.0902330000e+00,2.0984801377e+02,3.1171631063e+02,1.8740585603e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4216319901e+19,5.1850268304e+20,0.0000000000e+00,1.1492313299e+21,4.4487601250e+20,4.8425393672e+21,1.1595970866e+03,9.5851587215e+02,1.8203760677e+02,7.6922402103e+00,1.1351355887e+01,5.4974675470e-06,6.1051163643e-06,2.2005703613e-02,6.6144463988e+06,5.9685263590e+06,2.8482660538e+07,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4709700000e+06,1.7369113694e+03,1.7675582475e+03,2.0937540000e+00,2.0986893992e+02,3.1173931111e+02,1.8713119993e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4210941548e+19,5.1831779327e+20,0.0000000000e+00,1.1491307243e+21,4.4481336783e+20,4.8415654650e+21,1.1593531327e+03,9.5834805931e+02,1.8196645945e+02,7.6892337862e+00,1.1349368540e+01,5.4933948995e-06,6.1051163643e-06,2.2004949548e-02,6.6144444039e+06,5.9685263590e+06,3.0846756913e+07,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5861330000e+06,1.7369113249e+03,1.7667009165e+03,2.0993750000e+00,2.0990234243e+02,3.1177611180e+02,1.8668021437e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4202368697e+19,5.1802308163e+20,0.0000000000e+00,1.1489703211e+21,4.4471349640e+20,4.8400129474e+21,1.1589642440e+03,9.5808053291e+02,1.8185305739e+02,7.6844418320e+00,1.1346200322e+01,5.4869067350e-06,6.1051163643e-06,2.2003747162e-02,6.6144412333e+06,5.9897538592e+06,3.5181208568e+07,1.5486273891e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7703940000e+06,1.7369107124e+03,1.7652965536e+03,2.1082890000e+00,2.1006416946e+02,3.1183499297e+02,1.8594027430e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4164053676e+19,5.1757906867e+20,0.0000000000e+00,1.1478883032e+21,4.4538144409e+20,4.8440928495e+21,1.1598238313e+03,9.5916062513e+02,1.8162921988e+02,7.6749832812e+00,1.1358991462e+01,5.4925161322e-06,6.1051163643e-06,2.1995516416e-02,6.6143827607e+06,5.9897538592e+06,4.3715219623e+07,1.5462976390e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0652120000e+06,1.7369127632e+03,1.7628121153e+03,2.2307620000e+00,2.0971784580e+02,3.1192920297e+02,1.8462673390e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.4013319905e+19,5.1696623773e+20,0.0000000000e+00,1.1431162363e+21,4.4949645698e+20,4.8747679022e+21,1.1666499213e+03,9.6643484191e+02,1.8111660817e+02,7.6533221947e+00,1.1445137374e+01,5.5604043364e-06,6.1051163643e-06,2.1959439245e-02,6.6147365824e+06,6.0323104985e+06,6.4544313497e+07,1.5340631480e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3010660000e+06,1.7369148582e+03,1.7613540493e+03,1.8206340000e+00,2.0934600027e+02,3.1199890410e+02,1.8385242983e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3920571815e+19,5.1645217146e+20,0.0000000000e+00,1.1402011148e+21,4.5188396001e+20,4.8921516544e+21,1.1704960861e+03,9.7060604818e+02,1.8075734953e+02,7.6381412450e+00,1.1494535457e+01,5.5973812736e-06,6.1051163643e-06,2.1937695658e-02,6.6151313787e+06,6.0323104985e+06,8.1387208376e+07,1.5268595787e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4897490000e+06,1.7369173293e+03,1.7606253635e+03,1.4016450000e+00,2.0888746508e+02,3.1205179032e+02,1.8346427632e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3869228013e+19,5.1601875992e+20,0.0000000000e+00,1.1386383617e+21,4.5302256322e+20,4.8999506383e+21,1.1721945916e+03,9.7253895115e+02,1.8051049266e+02,7.6277099808e+00,1.1517426126e+01,5.6120224477e-06,6.1051163643e-06,2.1926136387e-02,6.6155740069e+06,6.0323104985e+06,9.1465858560e+07,1.5232508972e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6406960000e+06,1.7369174018e+03,1.7604580493e+03,9.0741020000e-01,2.0890115658e+02,3.1209409947e+02,1.8337502213e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3849801878e+19,5.1565049541e+20,0.0000000000e+00,1.1381311716e+21,4.5318939237e+20,4.9002979108e+21,1.1722237174e+03,9.7273196826e+02,1.8035105279e+02,7.6209726378e+00,1.1519711958e+01,5.6092913636e-06,6.1051163643e-06,2.1922414904e-02,6.6155750782e+06,6.0536396461e+06,9.3958528846e+07,1.5224213192e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7614530000e+06,1.7369174531e+03,1.7603324706e+03,8.9290010000e-01,2.0891345950e+02,3.1212794663e+02,1.8330799399e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3834696629e+19,5.1535534474e+20,0.0000000000e+00,1.1377399095e+21,4.5330798012e+20,4.9004576508e+21,1.1722203560e+03,9.7285926050e+02,1.8022424990e+02,7.6156144139e+00,1.1521219434e+01,5.6068146648e-06,6.1051163643e-06,2.1919547913e-02,6.6155756392e+06,6.0536396461e+06,9.5875846783e+07,1.5217983789e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8580590000e+06,1.7369165578e+03,1.7602363879e+03,8.8264450000e-01,2.0911057134e+02,3.1215502446e+02,1.8325668961e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3822843473e+19,5.1511892150e+20,0.0000000000e+00,1.1374345580e+21,4.5339494699e+20,4.9005226660e+21,1.1722034897e+03,9.7294667790e+02,1.8012320094e+02,7.6113444560e+00,1.1522254686e+01,5.6046781041e-06,6.1051163643e-06,2.1917312696e-02,6.6155084268e+06,6.0536396461e+06,9.7370319153e+07,1.5213216036e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0126290000e+06,1.7369167463e+03,1.7599250883e+03,1.0616870000e+00,2.0910180264e+02,3.1219834911e+02,1.8309034568e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3795695484e+19,5.1474853781e+20,0.0000000000e+00,1.1366617352e+21,4.5381787220e+20,4.9028730015e+21,1.1726834057e+03,9.7360233996e+02,1.7994713020e+02,7.6039043536e+00,1.1530019454e+01,5.6067485881e-06,6.1051163643e-06,2.1911643518e-02,6.6155143999e+06,6.0536396461e+06,1.0238113539e+08,1.5197759541e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2599410000e+06,1.7369161479e+03,1.7594728124e+03,1.0239970000e+00,2.0926775407e+02,3.1226766855e+02,1.8284831867e-01,6.1051163643e-06,6.1051163643e-06,1.0000000000e-02,0.0000000000e+00,1.3754656611e+19,5.1415292027e+20,0.0000000000e+00,1.1355050772e+21,4.5441323450e+20,4.9059879110e+21,1.1733054812e+03,9.7450311162e+02,1.7966949826e+02,7.5921726484e+00,1.1540686966e+01,5.6084616530e-06,6.1051163643e-06,2.1903181335e-02,6.6154549315e+06,6.0536396461e+06,1.1014457701e+08,1.5175276002e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
