t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_H2S(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_N2(bar)
1.2837000000e+04,2.9538765691e+03,3.3054477762e+03,6.8253420000e+04,6.7470012637e+04,5.9401168439e+02,1.0000000000e+00,1.3231410171e+01,1.3231410171e+01,1.0000000000e-02,0.0000000000e+00,5.5211444814e+19,2.1764987134e+20,0.0000000000e+00,4.6856574019e+20,1.4332893338e+18,5.6102801428e+20,1.7084398872e+02,5.7824893947e+00,1.2281157733e+02,2.8850664204e+01,1.6784761886e-01,9.4445331218e-12,1.3231410171e+01,3.9456747021e-02,6.2598890556e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3288000000e+04,2.9529098924e+03,3.2645594227e+03,6.7079340000e+04,6.7951133891e+04,5.9401206866e+02,1.0000000000e+00,1.0836336914e+01,1.0836336914e+01,1.0000000000e-02,0.0000000000e+00,5.5528250666e+19,2.1732838458e+20,0.0000000000e+00,4.6857252247e+20,1.4264762307e+18,5.5676955741e+20,1.6888082459e+02,5.7826567938e+00,1.2381074917e+02,2.8285936840e+01,1.6514487211e-01,9.7481774226e-12,1.0836336914e+01,3.9628307219e-02,6.2621666608e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4010000000e+04,2.8923717872e+03,3.1989138373e+03,6.7560480000e+04,5.5895811900e+04,5.9401268386e+02,1.0000000000e+00,7.7715398310e+00,7.7715398310e+00,1.0000000000e-02,0.0000000000e+00,5.6005600462e+19,2.1684353082e+20,0.0000000000e+00,4.6858229538e+20,1.4166540630e+18,5.5158588687e+20,1.6641949178e+02,5.7828980115e+00,1.2535246300e+02,2.7351785928e+01,1.6080501172e-01,1.0277240660e-11,7.7715398310e+00,3.9875567116e-02,6.2472820810e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4587000000e+04,2.8916455420e+03,3.1559135990e+03,5.5505180000e+04,5.6118036780e+04,5.9401317549e+02,1.0000000000e+00,6.1995640497e+00,6.1995640497e+00,1.0000000000e-02,0.0000000000e+00,5.6299090681e+19,2.1654407604e+20,0.0000000000e+00,4.6858803026e+20,1.4108802234e+18,5.4910345459e+20,1.6518842735e+02,5.7830395635e+00,1.2632385490e+02,2.6724005820e+01,1.5796302064e-01,1.0655237746e-11,6.1995640497e+00,4.0020561516e-02,6.2487159342e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5049000000e+04,2.8495843110e+03,3.1215587808e+03,5.5727420000e+04,4.9049030292e+04,5.9401356915e+02,1.0000000000e+00,5.1502899971e+00,5.1502899971e+00,1.0000000000e-02,0.0000000000e+00,5.6523898672e+19,2.1631448815e+20,0.0000000000e+00,4.6859228366e+20,1.4065956753e+18,5.4755107983e+20,1.6438454429e+02,5.7831445501e+00,1.2708056964e+02,2.6214846659e+01,1.5569343880e-01,1.0977454217e-11,5.1502899971e+00,4.0127839942e-02,6.2424408365e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5419000000e+04,2.8489564106e+03,3.0975601832e+03,4.8658430000e+04,4.9061022203e+04,5.9401388441e+02,1.0000000000e+00,4.5126797388e+00,4.5126797388e+00,1.0000000000e-02,0.0000000000e+00,5.6676153928e+19,2.1615841940e+20,0.0000000000e+00,4.6859509551e+20,1.4037590233e+18,5.4666366360e+20,1.6390520621e+02,5.7832139555e+00,1.2759955846e+02,2.5855645181e+01,1.5410888081e-01,1.1214122470e-11,4.5126797388e+00,4.0198670098e-02,6.2429240536e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5715000000e+04,2.8413506180e+03,3.0784335216e+03,4.8670430000e+04,4.7933198892e+04,5.9401413666e+02,1.0000000000e+00,4.0550748282e+00,4.0550748282e+00,1.0000000000e-02,0.0000000000e+00,5.6794929807e+19,2.1603659184e+20,0.0000000000e+00,4.6859725191e+20,1.4015828079e+18,5.4606097341e+20,1.6356675611e+02,5.7832671824e+00,1.2800805339e+02,2.5567514172e+01,1.5284654216e-01,1.1410060344e-11,4.0550748282e+00,4.0252886927e-02,6.2420151476e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5951000000e+04,2.8282368787e+03,3.0634623862e+03,4.7542620000e+04,4.5991836716e+04,5.9401433774e+02,1.0000000000e+00,3.7258038092e+00,3.7258038092e+00,1.0000000000e-02,0.0000000000e+00,5.6886379752e+19,2.1594271012e+20,0.0000000000e+00,4.6859889036e+20,1.3999285787e+18,5.4564878316e+20,1.6332667016e+02,5.7833076249e+00,1.2832475321e+02,2.5340946610e+01,1.5185890934e-01,1.1568176834e-11,3.7258038092e+00,4.0294021352e-02,6.2396854940e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6329000000e+04,2.8183931340e+03,3.0406139766e+03,4.5601260000e+04,4.4560463841e+04,5.9401465982e+02,1.0000000000e+00,3.2684590349e+00,3.2684590349e+00,1.0000000000e-02,0.0000000000e+00,5.7023494788e+19,2.1580170542e+20,0.0000000000e+00,4.6860131190e+20,1.3974818240e+18,5.4511235459e+20,1.6299890710e+02,5.7833673969e+00,1.2880318950e+02,2.4993538802e+01,1.5035236578e-01,1.1817944439e-11,3.2684590349e+00,4.0354730009e-02,6.2389817423e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6934000000e+04,2.7811027595e+03,3.0052879288e+03,4.4169900000e+04,3.9545134124e+04,5.9401517532e+02,1.0000000000e+00,2.6582512130e+00,2.6582512130e+00,1.0000000000e-02,0.0000000000e+00,5.7230088706e+19,2.1558888885e+20,0.0000000000e+00,4.6860488444e+20,1.3938689923e+18,5.4448138611e+20,1.6257490441e+02,5.7834555800e+00,1.2953213959e+02,2.4453032849e+01,1.4802517602e-01,1.2225551220e-11,2.6582512130e+00,4.0444060482e-02,6.2324538750e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7418000000e+04,2.7806005261e+03,2.9802877867e+03,3.9154580000e+04,3.9549571118e+04,5.9401558774e+02,1.0000000000e+00,2.2893992946e+00,2.2893992946e+00,1.0000000000e-02,0.0000000000e+00,5.7372560940e+19,2.1544145787e+20,0.0000000000e+00,4.6860729627e+20,1.3914250959e+18,5.4416257068e+20,1.6232822758e+02,5.7835151132e+00,1.3004057022e+02,2.4068363033e+01,1.4637992586e-01,1.2530925543e-11,2.2893992946e+00,4.0504265082e-02,6.2329357736e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7805000000e+04,2.7665679930e+03,2.9603677636e+03,3.9159030000e+04,3.7810805785e+04,5.9401591748e+02,1.0000000000e+00,2.0286451848e+00,2.0286451848e+00,1.0000000000e-02,0.0000000000e+00,5.7484094799e+19,2.1532595790e+20,0.0000000000e+00,4.6860915728e+20,1.3895384766e+18,5.4397602513e+20,1.6215984530e+02,5.7835610501e+00,1.3044174540e+02,2.3760823485e+01,1.4507017524e-01,1.2785018329e-11,2.0286451848e+00,4.0550614747e-02,6.2305484517e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8115000000e+04,2.7536534722e+03,2.9451103018e+03,3.7420270000e+04,3.6265009311e+04,5.9401618161e+02,1.0000000000e+00,1.8470356442e+00,1.8470356442e+00,1.0000000000e-02,0.0000000000e+00,5.7568383824e+19,2.1523849641e+20,0.0000000000e+00,4.6861054827e+20,1.3881270113e+18,5.4386970085e+20,1.6204616646e+02,5.7835953853e+00,1.3074677381e+02,2.3524693987e+01,1.4406763217e-01,1.2986468726e-11,1.8470356442e+00,4.0585218056e-02,6.2283653382e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8611000000e+04,2.7363678879e+03,2.9217690831e+03,3.5874480000e+04,3.4301910124e+04,5.9401660426e+02,1.0000000000e+00,1.5970024183e+00,1.5970024183e+00,1.0000000000e-02,0.0000000000e+00,5.7695513049e+19,2.1510629776e+20,0.0000000000e+00,4.6861262236e+20,1.3860202325e+18,5.4376292895e+20,1.6189566738e+02,5.7836465822e+00,1.3120981047e+02,2.3162672651e+01,1.4253526021e-01,1.3306698840e-11,1.5970024183e+00,4.0636751762e-02,6.2260648843e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9007000000e+04,2.7165838048e+03,2.9041784837e+03,3.3911390000e+04,3.2291267591e+04,5.9401694166e+02,1.0000000000e+00,1.4288999219e+00,1.4288999219e+00,1.0000000000e-02,0.0000000000e+00,5.7789934395e+19,2.1500783457e+20,0.0000000000e+00,4.6861414501e+20,1.3844715352e+18,5.4372309064e+20,1.6179929800e+02,5.7836841676e+00,1.3155601953e+02,2.2889312818e+01,1.4138156245e-01,1.3558154870e-11,1.4288999219e+00,4.0674546920e-02,6.2223481104e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9324000000e+04,2.7079826711e+03,2.8909267281e+03,3.1900750000e+04,3.1388234388e+04,5.9401721179e+02,1.0000000000e+00,1.3128149021e+00,1.3128149021e+00,1.0000000000e-02,0.0000000000e+00,5.7860319330e+19,2.1493422117e+20,0.0000000000e+00,4.6861527050e+20,1.3833252610e+18,5.4371401575e+20,1.6173550106e+02,5.7837119493e+00,1.3181537390e+02,2.2683087357e+01,1.4051295134e-01,1.3753654198e-11,1.3128149021e+00,4.0702474414e-02,6.2208748955e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9578000000e+04,2.7011527796e+03,2.8806786565e+03,3.0997720000e+04,3.0712956667e+04,5.9401742820e+02,1.0000000000e+00,1.2288800857e+00,1.2288800857e+00,1.0000000000e-02,0.0000000000e+00,5.7914317152e+19,2.1487763875e+20,0.0000000000e+00,4.6861612869e+20,1.3824504292e+18,5.4371853238e+20,1.6169102760e+02,5.7837331333e+00,1.3201507296e+02,2.2523499704e+01,1.3984171800e-01,1.3908512604e-11,1.2288800857e+00,4.0723762445e-02,6.2197667624e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9781000000e+04,2.7007921886e+03,2.8726502107e+03,3.0322450000e+04,3.0671365138e+04,5.9401760116e+02,1.0000000000e+00,1.1664922267e+00,1.1664922267e+00,1.0000000000e-02,0.0000000000e+00,5.7956371728e+19,2.1483351988e+20,0.0000000000e+00,4.6861679406e+20,1.3817717776e+18,5.4372875095e+20,1.6165899806e+02,5.7837495576e+00,1.3217103295e+02,2.2398407224e+01,1.3931610446e-01,1.4032149697e-11,1.1664922267e+00,4.0740261430e-02,6.2202667645e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0106000000e+04,2.6999788549e+03,2.8597803044e+03,3.0280860000e+04,3.0590215903e+04,5.9401787812e+02,1.0000000000e+00,1.0723282975e+00,1.0723282975e+00,1.0000000000e-02,0.0000000000e+00,5.8023372984e+19,2.1476321275e+20,0.0000000000e+00,4.6861784911e+20,1.3806954682e+18,5.4375688389e+20,1.6161257666e+02,5.7837756007e+00,1.3242025787e+02,2.2197741061e+01,1.3847382826e-01,1.4234759261e-11,1.0723282975e+00,4.0766401532e-02,6.2201189633e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0626000000e+04,2.6747721752e+03,2.8393676542e+03,3.0199710000e+04,2.8266253015e+04,5.9401832119e+02,1.0000000000e+00,9.3682700272e-01,9.3682700272e-01,1.0000000000e-02,0.0000000000e+00,5.8128574372e+19,2.1465272241e+20,0.0000000000e+00,4.6861949369e+20,1.3790168863e+18,5.4382900194e+20,1.6155053920e+02,5.7838161963e+00,1.3281342883e+02,2.1879327806e+01,1.3713935949e-01,1.4567537492e-11,9.3682700272e-01,4.0807106306e-02,6.2155068579e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1458000000e+04,2.6615074183e+03,2.8092270150e+03,2.7875760000e+04,2.7096043766e+04,5.9401903011e+02,1.0000000000e+00,7.6457248655e-01,7.6457248655e-01,1.0000000000e-02,0.0000000000e+00,5.8281593294e+19,2.1449126406e+20,0.0000000000e+00,4.6862186003e+20,1.3765963254e+18,5.4398960074e+20,1.6148188412e+02,5.7838746084e+00,1.3338943830e+02,2.1408827175e+01,1.3517154782e-01,1.5086255116e-11,7.6457248655e-01,4.0865677472e-02,6.2134485809e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2123000000e+04,2.6353081093e+03,2.7861756214e+03,2.6705560000e+04,2.5035933764e+04,5.9401959673e+02,1.0000000000e+00,6.5254218601e-01,6.5254218601e-01,1.0000000000e-02,0.0000000000e+00,5.8396905372e+19,2.1436921463e+20,0.0000000000e+00,4.6862362562e+20,1.3747874974e+18,5.4415081354e+20,1.6144567920e+02,5.7839181913e+00,1.3382661901e+02,2.1048930920e+01,1.3366889222e-01,1.5506543774e-11,6.5254218601e-01,4.0909358207e-02,6.2096511184e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2655000000e+04,2.6232436260e+03,2.7691593212e+03,2.4645460000e+04,2.4099165866e+04,5.9402005003e+02,1.0000000000e+00,5.7950150414e-01,5.7950150414e-01,1.0000000000e-02,0.0000000000e+00,5.8481082472e+19,2.1427965961e+20,0.0000000000e+00,4.6862490505e+20,1.3734735798e+18,5.4428801866e+20,1.6142677096e+02,5.7839497737e+00,1.3414749634e+02,2.0783262484e+01,1.3256085583e-01,1.5830834812e-11,5.7950150414e-01,4.0941044828e-02,6.2078466490e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3081000000e+04,2.6156621418e+03,2.7561491029e+03,2.3708700000e+04,2.3652058929e+04,5.9402041301e+02,1.0000000000e+00,5.2869932251e-01,5.2869932251e-01,1.0000000000e-02,0.0000000000e+00,5.8544907383e+19,2.1421153284e+20,0.0000000000e+00,4.6862587033e+20,1.3724807278e+18,5.4440233291e+20,1.6141638712e+02,5.7839736014e+00,1.3439174931e+02,2.0580250203e+01,1.3171468315e-01,1.6087158794e-11,5.2869932251e-01,4.0964966989e-02,6.2062708834e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3422000000e+04,2.6057035794e+03,2.7458936123e+03,2.3261590000e+04,2.3001088733e+04,5.9402070357e+02,1.0000000000e+00,4.9149847996e-01,4.9149847996e-01,1.0000000000e-02,0.0000000000e+00,5.8594934071e+19,2.1415806576e+20,0.0000000000e+00,4.6862662441e+20,1.3717046025e+18,5.4449790113e+20,1.6141053870e+02,5.7839922158e+00,1.3458374899e+02,2.0420250973e+01,1.3104804280e-01,1.6294614062e-11,4.9149847996e-01,4.0983655419e-02,6.2050174700e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3967000000e+04,2.5980856881e+03,2.7298861266e+03,2.2610620000e+04,2.2374279551e+04,5.9402116797e+02,1.0000000000e+00,4.3810535883e-01,4.3810535883e-01,1.0000000000e-02,0.0000000000e+00,5.8672507002e+19,2.1407499826e+20,0.0000000000e+00,4.6862778950e+20,1.3705043193e+18,5.4465585026e+20,1.6140520767e+02,5.7840209759e+00,1.3488243348e+02,2.0170639460e+01,1.3000838688e-01,1.6628249492e-11,4.3810535883e-01,4.1012538423e-02,6.2043483268e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4839000000e+04,2.5732149817e+03,2.7029807245e+03,2.1983820000e+04,2.0949785339e+04,5.9402191097e+02,1.0000000000e+00,3.5997601650e-01,3.5997601650e-01,1.0000000000e-02,0.0000000000e+00,5.8801705950e+19,2.1393701160e+20,0.0000000000e+00,4.6862972218e+20,1.3685153783e+18,5.4494447736e+20,1.6140610386e+02,5.7840686841e+00,1.3538221807e+02,1.9751577746e+01,1.2826334025e-01,1.7217545934e-11,3.5997601650e-01,4.1060356483e-02,6.2007349046e+06,3.2495250251e+06,1.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5537000000e+04,2.5589309475e+03,2.6787575760e+03,2.0559330000e+04,2.0237845070e+04,5.9402250572e+02,9.9993392358e-01,3.0059489096e-01,3.0059489096e-01,1.0000000000e-02,0.0000000000e+00,5.8912996356e+19,2.1381870171e+20,0.0000000000e+00,4.6863121545e+20,1.3669772078e+18,5.4523833036e+20,1.6141976156e+02,5.7850429723e+00,1.3583213985e+02,1.9375268495e+01,1.2671535172e-01,1.7786838417e-11,3.0059489096e-01,4.1102570274e-02,6.1984931860e+06,3.2495250251e+06,1.0000000000e+02,9.9991897512e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6095000000e+04,2.5444085478e+03,2.6591493766e+03,1.9847400000e+04,1.9417739040e+04,5.9402298119e+02,9.9968966661e-01,2.5915077640e-01,2.5915077640e-01,1.0000000000e-02,0.0000000000e+00,5.8991547869e+19,2.1373454587e+20,0.0000000000e+00,4.6863179502e+20,1.3663618037e+18,5.4552011549e+20,1.6144534316e+02,5.7883758424e+00,1.3620030524e+02,1.9071992167e+01,1.2551914070e-01,1.8289116301e-11,2.5915077640e-01,4.1135944913e-02,6.1966372987e+06,3.2495250251e+06,1.0000000000e+02,9.9963229990e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6542000000e+04,2.5297659857e+03,2.6438240670e+03,1.9027300000e+04,1.8606981697e+04,5.9402336205e+02,9.9937728853e-01,2.3041359243e-01,2.3041359243e-01,1.0000000000e-02,0.0000000000e+00,5.9045582257e+19,2.1367602688e+20,0.0000000000e+00,4.6863184744e+20,1.3662807105e+18,5.4576709954e+20,1.6147407453e+02,5.7926067859e+00,1.3649070357e+02,1.8835731447e+01,1.2461913354e-01,1.8709759084e-11,2.3041359243e-01,4.1161557211e-02,6.1947473508e+06,3.2495250251e+06,1.0000000000e+02,9.9926727724e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6899000000e+04,2.5179857240e+03,2.6320355750e+03,1.8216540000e+04,1.7966362181e+04,5.9402366624e+02,9.9905882082e-01,2.1030328796e-01,2.1030328796e-01,1.0000000000e-02,0.0000000000e+00,5.9082414296e+19,2.1363561714e+20,0.0000000000e+00,4.6863163128e+20,1.3664739887e+18,5.4597334419e+20,1.6150144031e+02,5.7969042741e+00,1.3671570759e+02,1.8654576047e+01,1.2394911548e-01,1.9051382493e-11,2.1030328796e-01,4.1180965125e-02,6.1931758235e+06,3.2495250251e+06,1.0000000000e+02,9.9889634846e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7185000000e+04,2.5107079552e+03,2.6228413091e+03,1.7575920000e+04,1.7604684805e+04,5.9402390995e+02,9.9876485934e-01,1.9572779970e-01,1.9572779970e-01,1.0000000000e-02,0.0000000000e+00,5.9108408938e+19,2.1360675899e+20,0.0000000000e+00,4.6863131417e+20,1.3667727869e+18,5.4614363279e+20,1.6152581605e+02,5.8008626311e+00,1.3689222800e+02,1.8513558676e+01,1.2343894158e-01,1.9329190372e-11,1.9572779970e-01,4.1195940018e-02,6.1922890263e+06,3.2495250251e+06,1.0000000000e+02,9.9855480423e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7643000000e+04,2.4987539458e+03,2.6083350260e+03,1.7214250000e+04,1.7135651287e+04,5.9402430017e+02,9.9821327277e-01,1.7457757277e-01,1.7457757277e-01,1.0000000000e-02,0.0000000000e+00,5.9144188143e+19,2.1356639656e+20,0.0000000000e+00,4.6863052903e+20,1.3675285541e+18,5.4642993376e+20,1.6156989638e+02,5.8082753595e+00,1.3717270265e+02,1.8291682895e+01,1.2265790175e-01,1.9789115448e-11,1.7457757277e-01,4.1219262431e-02,6.1904277733e+06,3.2495250251e+06,1.0000000000e+02,9.9791573326e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8375000000e+04,2.4844851553e+03,2.5854220915e+03,1.6745210000e+04,1.6422587657e+04,5.9402492390e+02,9.9711545643e-01,1.4533949221e-01,1.4533949221e-01,1.0000000000e-02,0.0000000000e+00,5.9187313321e+19,2.1351595405e+20,0.0000000000e+00,4.6862855734e+20,1.3694534415e+18,5.4692672497e+20,1.6165359253e+02,5.8229982728e+00,1.3762105784e+02,1.7942712858e+01,1.2148406529e-01,2.0573703998e-11,1.4533949221e-01,4.1255357202e-02,6.1885386342e+06,3.2495250251e+06,1.0000000000e+02,9.9664917266e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9547000000e+04,2.4555758047e+03,2.5498089307e+03,1.6032150000e+04,1.5200882340e+04,5.9402592253e+02,9.9480809329e-01,1.0859117133e-01,1.0859117133e-01,1.0000000000e-02,0.0000000000e+00,5.9219090606e+19,2.1347247410e+20,0.0000000000e+00,4.6862355527e+20,1.3743804562e+18,5.4781199314e+20,1.6181890148e+02,5.8538997380e+00,1.3833227939e+02,1.7404317198e+01,1.1981398394e-01,2.1953638332e-11,1.0859117133e-01,4.1309602660e-02,6.1845250034e+06,3.2495250251e+06,1.0000000000e+02,9.9400453472e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0484000000e+04,2.4287794247e+03,2.5228939205e+03,1.4810440000e+04,1.4204760171e+04,5.9402672092e+02,9.9255145338e-01,8.6638682287e-02,8.6638682287e-02,1.0000000000e-02,0.0000000000e+00,5.9213216631e+19,2.1346901413e+20,0.0000000000e+00,4.6861811631e+20,1.3797593264e+18,5.4857417359e+20,1.6197245609e+02,5.8841489847e+00,1.3888232626e+02,1.7000663690e+01,1.1867847371e-01,2.3145465548e-11,8.6638682287e-02,4.1349104129e-02,6.1808687690e+06,3.2495250251e+06,1.0000000000e+02,9.9143474520e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1234000000e+04,2.4140061187e+03,2.5025649321e+03,1.3814310000e+04,1.3592159009e+04,5.9402735998e+02,9.9052592909e-01,7.2814808133e-02,7.2814808133e-02,1.0000000000e-02,0.0000000000e+00,5.9190157231e+19,2.1348461850e+20,0.0000000000e+00,4.6861296168e+20,1.3848657686e+18,5.4920631357e+20,1.6210557651e+02,5.9113625031e+00,1.3930571219e+02,1.6697788650e+01,1.1789835654e-01,2.4144440168e-11,7.2814808133e-02,4.1378045831e-02,6.1789989856e+06,3.2495250251e+06,1.0000000000e+02,9.8913915042e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1834000000e+04,2.3997454652e+03,2.4868115892e+03,1.3201700000e+04,1.3159865615e+04,5.9402787122e+02,9.8876288207e-01,6.3511638064e-02,6.3511638064e-02,1.0000000000e-02,0.0000000000e+00,5.9161112695e+19,2.1350770576e+20,0.0000000000e+00,4.6860833097e+20,1.3894578331e+18,5.4972995725e+20,1.6221891796e+02,5.9351156622e+00,1.3963870412e+02,1.6464247182e+01,1.1733936024e-01,2.4983335099e-11,6.3511638064e-02,4.1399946675e-02,6.1768882789e+06,3.2495250251e+06,1.0000000000e+02,9.8714807494e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2314000000e+04,2.3885601072e+03,2.4745235940e+03,1.2769400000e+04,1.2733111136e+04,5.9402828024e+02,9.8726402599e-01,5.7018456226e-02,5.7018456226e-02,1.0000000000e-02,0.0000000000e+00,5.9131322668e+19,2.1353273589e+20,0.0000000000e+00,4.6860430835e+20,1.3934494728e+18,5.5015979690e+20,1.6231373735e+02,5.9553662114e+00,1.3990159508e+02,1.6282825333e+01,1.1693226423e-01,2.5680733779e-11,5.7018456226e-02,4.1416697636e-02,6.1755075158e+06,3.2495250251e+06,1.0000000000e+02,9.8545984363e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2698000000e+04,2.3806092175e+03,2.4649019296e+03,1.2342640000e+04,1.2427512775e+04,5.9402860741e+02,9.8601949885e-01,5.2360171895e-02,5.2360171895e-02,1.0000000000e-02,0.0000000000e+00,5.9103905939e+19,2.1355634789e+20,0.0000000000e+00,4.6860092073e+20,1.3968122641e+18,5.5050863747e+20,1.6239165262e+02,5.9722227956e+00,1.4010927101e+02,1.6141169084e+01,1.1662955284e-01,2.6254273078e-11,5.2360171895e-02,4.1429623414e-02,6.1745264091e+06,3.2495250251e+06,1.0000000000e+02,9.8406101792e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
