z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
3.4364213708e+05,5.2878307057e+00,2.2347707863e+03,1.1598747313e+00,2.2280131528e+00,1.8469154807e+00,1.2095338903e-03,2.0336745279e-19,1.2494308157e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1967433285e+05,7.4683190204e+00,2.3642527432e+03,1.6213454985e+00,3.1238281064e+00,2.6027420486e+00,2.9964932165e-03,3.0440583225e-18,3.3343527677e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9452298034e+05,1.0547952855e+01,2.4830936338e+03,2.2625450788e+00,4.3693614182e+00,3.6679392869e+00,6.5139010715e-03,3.0001944220e-17,7.6896257158e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6835111684e+05,1.4897503592e+01,2.5837502116e+03,3.1591028699e+00,6.1095493766e+00,5.1709255725e+00,1.2338685533e-02,1.9012333528e-16,1.5220440292e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4133202480e+05,2.1040633792e+01,2.6763241880e+03,4.4115870022e+00,8.5394695346e+00,7.2911689133e+00,2.1797853537e-02,9.6350408997e-16,2.7877249035e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1353073419e+05,2.9716943355e+01,2.7654109568e+03,6.1598572431e+00,1.1929850009e+01,1.0281791631e+01,3.6957379837e-02,4.2807818643e-15,4.8765898832e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8497157328e+05,4.1971013377e+01,2.8529716298e+03,8.5993050077e+00,1.6658496006e+01,1.4499867343e+01,6.0888687548e-02,1.7354517727e-14,8.2607559514e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5568317057e+05,5.9278168109e+01,2.9398508703e+03,1.2003321202e+01,2.3254025406e+01,2.0449034913e+01,9.8077806756e-02,6.5469144526e-14,1.3643394895e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2568781051e+05,8.3722096077e+01,3.0262988476e+03,1.6755449957e+01,3.2458813259e+01,2.8839668716e+01,1.5494129331e-01,2.3215043675e-13,2.2048415285e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.4961350579e+04,1.1824571499e+02,3.1135129589e+03,2.3386714734e+01,4.5300639579e+01,4.0672441564e+01,2.4135917101e-01,7.8732312982e-13,3.5072385744e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3473776160e+04,1.6700548325e+02,3.2038024524e+03,3.2621919973e+01,6.3178966929e+01,5.7355234428e+01,3.7344579826e-01,2.6148007333e-12,5.5349420660e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1160765641e+04,2.3587181521e+02,3.3018204324e+03,4.5413809413e+01,8.7916094011e+01,8.0862838981e+01,5.8055104579e-01,8.8267044027e-12,8.7722095880e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0014122541e+03,3.0007172778e+02,3.3865117270e+03,5.6910925208e+01,1.1004965704e+02,1.0269584159e+02,8.1306005623e-01,2.2680145635e-11,1.2464438131e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.5646701463e+01,3.2149692746e+02,3.4469183137e+03,5.9974792824e+01,1.1566571834e+02,1.0985685074e+02,9.6987236549e-01,3.8525194548e-11,1.4983268845e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
