t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_N2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
2.7716700000e+05,1.8959403134e+03,1.9173167175e+03,6.0463300000e+02,9.6384363744e+02,5.9423691315e+02,6.9142141927e-01,9.0873275985e-05,9.0873275985e-05,1.0000000000e-02,0.0000000000e+00,1.3915557640e+19,1.1978843681e+20,0.0000000000e+00,1.5440464388e+21,5.5333632493e+19,7.4388584339e+20,1.9495325482e+02,1.4108018683e+02,4.9194889893e+01,2.7636367433e+00,1.9144504611e+00,1.7863639462e-08,9.0873275985e-05,2.4559414782e-02,6.2457270243e+06,3.2493100536e+06,3.7056349303e+02,6.6727420084e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8564000000e+05,1.8908938250e+03,1.9121043518e+03,5.6872040000e+02,9.3496518427e+02,5.9424413279e+02,6.8368673874e-01,8.3953864347e-05,8.3953864347e-05,1.0000000000e-02,0.0000000000e+00,1.3696561317e+19,1.1994868626e+20,0.0000000000e+00,1.5424712302e+21,5.6881704238e+19,7.5651505771e+20,1.9799472739e+02,1.4428561083e+02,4.9028171653e+01,2.7309709354e+00,1.9498899972e+00,1.8937593078e-08,8.3953864347e-05,2.4432486179e-02,6.2465936916e+06,3.3710675566e+06,4.1583158717e+02,6.5914741021e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9241900000e+05,1.8870349010e+03,1.9081444814e+03,5.3981990000e+02,9.1802972608e+02,5.9424990900e+02,6.7780342680e-01,7.9027676550e-05,7.9027676550e-05,1.0000000000e-02,0.0000000000e+00,1.3530658599e+19,1.2006796066e+20,0.0000000000e+00,1.5412347649e+21,5.8096057636e+19,7.6640372187e+20,2.0037535247e+02,1.4679131610e+02,4.8900182714e+01,2.7062475082e+00,1.9775271003e+00,1.9803293732e-08,7.9027676550e-05,2.4336200143e-02,6.2468596625e+06,3.4643980634e+06,4.5684478306e+02,6.5297357055e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9784200000e+05,1.8840590098e+03,1.9050749358e+03,5.2286750000e+02,9.0181993037e+02,5.9425452981e+02,6.7323847990e-01,7.5395245761e-05,7.5395245761e-05,1.0000000000e-02,0.0000000000e+00,1.3402381209e+19,1.2015917770e+20,0.0000000000e+00,1.5402519913e+21,5.9060899255e+19,7.7425054188e+20,2.0226395222e+02,1.4877701027e+02,4.8800330914e+01,2.6871470884e+00,1.9993885336e+00,2.0505846247e-08,7.5395245761e-05,2.4261673607e-02,6.2473842620e+06,3.5275285536e+06,4.9341790362e+02,6.4818780237e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0218000000e+05,1.8817467831e+03,1.9026954113e+03,5.0664400000e+02,8.9031208557e+02,5.9425822611e+02,6.6969693867e-01,7.2686735549e-05,7.2686735549e-05,1.0000000000e-02,0.0000000000e+00,1.3303112248e+19,1.2022894660e+20,0.0000000000e+00,1.5394749999e+21,5.9823390648e+19,7.8044518915e+20,2.0375459553e+02,1.5034308421e+02,4.8722458267e+01,2.6723746642e+00,2.0166056849e+00,2.1070261890e-08,7.2686735549e-05,2.4203964132e-02,6.2476597923e+06,3.5753376719e+06,5.2512345525e+02,6.4447771064e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0912100000e+05,1.8781271327e+03,1.8989757368e+03,4.9512590000e+02,8.7335439491e+02,5.9426414036e+02,6.6415572409e-01,6.8633257605e-05,6.8633257605e-05,1.0000000000e-02,0.0000000000e+00,1.3148290661e+19,1.2033675136e+20,0.0000000000e+00,1.5382335126e+21,6.1041483471e+19,7.9033089482e+20,2.0613295360e+02,1.5283939948e+02,4.8600124400e+01,2.6493545814e+00,2.0440064841e+00,2.1988962940e-08,6.8633257605e-05,2.4113888899e-02,6.2480347545e+06,3.6558712947e+06,5.8154789645e+02,6.3867747016e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2022700000e+05,1.8725422372e+03,1.8932357072e+03,4.7815190000e+02,8.4702106769e+02,5.9427360349e+02,6.5559080016e-01,6.2788199767e-05,6.2788199767e-05,1.0000000000e-02,0.0000000000e+00,1.2910206805e+19,1.2050007619e+20,0.0000000000e+00,1.5362507125e+21,6.2986361547e+19,8.0609002595e+20,2.0992321629e+02,1.5681171723e+02,4.8409926419e+01,2.6140061854e+00,2.0875036475e+00,2.3499416471e-08,6.2788199767e-05,2.3975224958e-02,6.2471470100e+06,3.7703426862e+06,6.8890615343e+02,6.2972339877e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2911100000e+05,1.8683381537e+03,1.8889141642e+03,4.5179260000e+02,8.2705535566e+02,5.9428058562e+02,6.4912799003e-01,5.8696568789e-05,5.8696568789e-05,1.0000000000e-02,0.0000000000e+00,1.2731440190e+19,1.2061971751e+20,0.0000000000e+00,1.5347004087e+21,6.4505760180e+19,8.1837916125e+20,2.1287785108e+02,1.5990386340e+02,4.8265139473e+01,2.5875098442e+00,2.1212796478e+00,2.4716495308e-08,5.8696568789e-05,2.3871041112e-02,6.2478107777e+06,3.8532922730e+06,7.9062667843e+02,6.2297571793e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3621900000e+05,1.8651439756e+03,1.8856353624e+03,4.3180700000e+02,8.1280166045e+02,5.9428565936e+02,6.4421255148e-01,5.5759067834e-05,5.5759067834e-05,1.0000000000e-02,0.0000000000e+00,1.2595942260e+19,1.2070827101e+20,0.0000000000e+00,1.5334886217e+21,6.5692441857e+19,8.2796349148e+20,2.1518153056e+02,1.6231233193e+02,4.8154137818e+01,2.5674617415e+00,2.1475432853e+00,2.5689436904e-08,5.5759067834e-05,2.3792057231e-02,6.2482696348e+06,3.9203384075e+06,8.8316627869e+02,6.1784820337e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4190500000e+05,1.8626999264e+03,1.8831334169e+03,4.1753820000e+02,8.0326284774e+02,5.9428971807e+02,6.4045085048e-01,5.3610122008e-05,5.3610122008e-05,1.0000000000e-02,0.0000000000e+00,1.2492486658e+19,1.2077439753e+20,0.0000000000e+00,1.5325413900e+21,6.6619358163e+19,8.3544124484e+20,2.1697847171e+02,1.6418967038e+02,4.8068568562e+01,2.5521854428e+00,2.1679936863e+00,2.6462758507e-08,5.3610122008e-05,2.3731752704e-02,6.2485039614e+06,3.9710138541e+06,9.6462533704e+02,6.1392636692e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5100300000e+05,1.8619959143e+03,1.8823723062e+03,4.0798790000e+02,7.9246823369e+02,5.9429621228e+02,6.3665952078e-01,5.2971830892e-05,5.2971830892e-05,1.0000000000e-02,0.0000000000e+00,1.2375240810e+19,1.2083219515e+20,0.0000000000e+00,1.5314601968e+21,6.7667759585e+19,8.4381711661e+20,2.1898993909e+02,1.6629590847e+02,4.7956535142e+01,2.5429895261e+00,2.1944529467e+00,2.7152540907e-08,5.2971830892e-05,2.3663594196e-02,6.2496330287e+06,3.9879789765e+06,9.9152519432e+02,6.0959573617e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6555900000e+05,1.8619907937e+03,1.9053066155e+03,3.9717850000e+02,7.9349986280e+02,5.9430660242e+02,6.7084313697e-01,5.2971830892e-05,5.2971830892e-05,1.0000000000e-02,0.0000000000e+00,1.2364906014e+19,1.2074787936e+20,0.0000000000e+00,1.5314023922e+21,6.7672558527e+19,8.4363573853e+20,2.1893459405e+02,1.6628335510e+02,4.7916055641e+01,2.5408430210e+00,2.1942872914e+00,2.7125526015e-08,5.2971830892e-05,2.3660129917e-02,6.2495835844e+06,3.5275285536e+06,4.9049485992e+02,6.0959573617e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8884900000e+05,1.8619986591e+03,1.8993495113e+03,3.9820290000e+02,7.9368930904e+02,5.9432322696e+02,6.6192756495e-01,5.2971830892e-05,5.2971830892e-05,1.0000000000e-02,0.0000000000e+00,1.2348379215e+19,1.2061301374e+20,0.0000000000e+00,1.5313098666e+21,6.7680236967e+19,8.4334563763e+20,2.1884607250e+02,1.6626326240e+02,4.7851324426e+01,2.5374105211e+00,2.1940221467e+00,2.7082335217e-08,5.2971830892e-05,2.3654587009e-02,6.2495781433e+06,3.6558712947e+06,5.7546079537e+02,6.0959573617e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2611300000e+05,1.8619843974e+03,1.8838380765e+03,3.9838160000e+02,7.9480741041e+02,5.9434982621e+02,6.3885231736e-01,5.2971830892e-05,5.2971830892e-05,1.0000000000e-02,0.0000000000e+00,1.2321957546e+19,1.2039731802e+20,0.0000000000e+00,1.5311617194e+21,6.7692523474e+19,8.4288171585e+20,2.1870450800e+02,1.6623109355e+02,4.7747840713e+01,2.5319230939e+00,2.1935976442e+00,2.7013310529e-08,5.2971830892e-05,2.3645717699e-02,6.2495237626e+06,3.9540852469e+06,9.4063404244e+02,6.0959573617e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8573500000e+05,1.8558691946e+03,1.8759277831e+03,3.9948200000e+02,7.3424175920e+02,5.9439238476e+02,6.1131190223e-01,4.7843565487e-05,4.7843565487e-05,1.0000000000e-02,0.0000000000e+00,1.1568359362e+19,1.2076383677e+20,0.0000000000e+00,1.5235126803e+21,7.5123928023e+19,9.0216410485e+20,2.3293450660e+02,1.8106247800e+02,4.7028250484e+01,2.4668757861e+00,2.3768544512e+00,3.2264435329e-08,4.7843565487e-05,2.3206071084e-02,6.2548530243e+06,4.1077408126e+06,1.2679062450e+03,5.8117755316e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3343300000e+05,1.8501324485e+03,1.8699357699e+03,3.3881910000e+02,6.8808728548e+02,5.9442643186e+02,5.9147108433e-01,4.3493276338e-05,4.3493276338e-05,1.0000000000e-02,0.0000000000e+00,1.1003643181e+19,1.2102963257e+20,0.0000000000e+00,1.5169024063e+21,8.1548253150e+19,9.5329481526e+20,2.4520025645e+02,1.9376891814e+02,4.6486180630e+01,2.4138486282e+00,2.5312655189e+00,3.7283767782e-08,4.3493276338e-05,2.2876705866e-02,6.2552511137e+06,4.2117620329e+06,1.6291486981e+03,5.5936150081e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7159100000e+05,1.8467404133e+03,1.8663852883e+03,2.9258850000e+02,6.5930446040e+02,5.9445366929e+02,5.7787211930e-01,4.1092218558e-05,4.1092218558e-05,1.0000000000e-02,0.0000000000e+00,1.0621349918e+19,1.2118019036e+20,0.0000000000e+00,1.5119419045e+21,8.6352615091e+19,9.9139268396e+20,2.5433320611e+02,2.0320074227e+02,4.6105935681e+01,2.3797055659e+00,2.6467814564e+00,4.1167650696e-08,4.1092218558e-05,2.2654662551e-02,6.2580393794e+06,4.2642343446e+06,1.9104529994e+03,5.4443927599e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0211800000e+05,1.8429340010e+03,1.8624501698e+03,2.6375070000e+02,6.3676123817e+02,5.9447545964e+02,5.6701467722e-01,3.8575430301e-05,3.8575430301e-05,1.0000000000e-02,0.0000000000e+00,1.0326659276e+19,1.2129347370e+20,0.0000000000e+00,1.5077989468e+21,9.0366302515e+19,1.0232099281e+21,2.6195818706e+02,2.1105254129e+02,4.5816453886e+01,2.3489534313e+00,2.7401998341e+00,4.4738372896e-08,3.8575430301e-05,2.2484016103e-02,6.2598836126e+06,4.3346672363e+06,2.3019343453e+03,5.3275205247e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2653900000e+05,1.8421667177e+03,1.8616319725e+03,2.4116460000e+02,6.2726357802e+02,5.9449289148e+02,5.6031674260e-01,3.8070482907e-05,3.8070482907e-05,1.0000000000e-02,0.0000000000e+00,1.0138548264e+19,1.2133904998e+20,0.0000000000e+00,1.5050232611e+21,9.3035796750e+19,1.0442587402e+21,2.6699930889e+02,2.1624221175e+02,4.5615957649e+01,2.3354074066e+00,2.8056939631e+00,4.6893452220e-08,3.8070482907e-05,2.2375691669e-02,6.2609858085e+06,4.3523584405e+06,2.3961326998e+03,5.2535148447e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4607600000e+05,1.8408840027e+03,1.8602805804e+03,2.3163710000e+02,6.1463491750e+02,5.9450683712e+02,5.5464508108e-01,3.7249924185e-05,3.7249924185e-05,1.0000000000e-02,0.0000000000e+00,9.9841656475e+18,1.2138076232e+20,0.0000000000e+00,1.5026422557e+21,9.5330413375e+19,1.0623719287e+21,2.7133734182e+02,2.2069945357e+02,4.5455674798e+01,2.3218292856e+00,2.8603468686e+00,4.8904770609e-08,3.7249924185e-05,2.2286900897e-02,6.2626274968e+06,4.3700825771e+06,2.5628998273e+03,5.1919674054e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6170600000e+05,1.8385615543e+03,1.8579046353e+03,2.1898350000e+02,6.0585602364e+02,5.9451799389e+02,5.4948801578e-01,3.5847038888e-05,3.5847038888e-05,1.0000000000e-02,0.0000000000e+00,9.8500826152e+18,1.2142557764e+20,0.0000000000e+00,1.5004871871e+21,9.7415372482e+19,1.0788724294e+21,2.7528945173e+02,2.2475231626e+02,4.5324206002e+01,2.3057104539e+00,2.9071831187e+00,5.0992480902e-08,3.5847038888e-05,2.2209855139e-02,6.2629815351e+06,4.4056291505e+06,2.8939845352e+03,5.1375633728e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.7421000000e+05,1.8373883364e+03,1.8566932194e+03,2.1018460000e+02,5.9920012472e+02,5.9452691931e+02,5.4589442081e-01,3.5150832764e-05,3.5150832764e-05,1.0000000000e-02,0.0000000000e+00,9.7550075678e+18,1.2144990259e+20,0.0000000000e+00,1.4989224332e+21,9.8923366053e+19,1.0907756449e+21,2.7813958191e+02,2.2767483830e+02,4.5226688571e+01,2.2959722527e+00,2.9420475814e+00,5.2436807065e-08,3.5150832764e-05,2.2155403434e-02,6.2636243458e+06,4.4234513461e+06,3.0838593155e+03,5.0991598882e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8421300000e+05,1.8370941496e+03,1.8563715518e+03,2.0351310000e+02,5.9397279772e+02,5.9453405953e+02,5.4348090238e-01,3.4968094964e-05,3.4968094964e-05,1.0000000000e-02,0.0000000000e+00,9.6891151294e+18,1.2145956359e+20,0.0000000000e+00,1.4978236270e+21,9.9976370549e+19,1.0990575656e+21,2.8012188411e+02,2.2970854357e+02,4.5154712668e+01,2.2910526042e+00,2.9675402456e+00,5.3353003424e-08,3.4968094964e-05,2.2117794771e-02,6.2645307399e+06,4.4234513461e+06,3.1369158613e+03,5.0728157863e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0021800000e+05,1.8371096940e+03,1.8571271424e+03,1.9827390000e+02,5.9087970899e+02,5.9454548400e+02,5.4043176032e-01,3.4968094964e-05,3.4968094964e-05,1.0000000000e-02,0.0000000000e+00,9.6015293402e+18,1.2145756326e+20,0.0000000000e+00,1.4963470076e+21,1.0137924946e+20,1.1100436361e+21,2.8274957422e+02,2.3240869051e+02,4.5052556583e+01,2.2858694251e+00,3.0024226864e+00,5.4491110783e-08,3.4968094964e-05,2.2068119864e-02,6.2649614226e+06,4.4234513461e+06,3.0140768467e+03,5.0382895932e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2582600000e+05,1.8359758071e+03,1.8551747653e+03,1.9516510000e+02,5.7928739048e+02,5.9456376314e+02,5.3370085274e-01,3.4295942516e-05,3.4295942516e-05,1.0000000000e-02,0.0000000000e+00,9.4246358659e+18,1.2149200583e+20,0.0000000000e+00,1.4932312217e+21,1.0437613312e+20,1.1336387209e+21,2.8839793483e+02,2.3818840367e+02,4.4863826593e+01,2.2716176414e+00,3.0740525675e+00,5.7235374281e-08,3.4295942516e-05,2.1967264872e-02,6.2666823853e+06,4.4413059914e+06,3.3447551030e+03,4.9664234274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.6679900000e+05,1.8331146509e+03,1.8522179259e+03,1.8354270000e+02,5.6255388596e+02,5.9459300991e+02,5.2344437066e-01,3.2686499461e-05,3.2686499461e-05,1.0000000000e-02,0.0000000000e+00,9.1587528989e+18,1.2153278423e+20,0.0000000000e+00,1.4882739664e+21,1.0913999676e+20,1.1711334029e+21,2.9737104905e+02,2.4735862410e+02,4.4581897091e+01,2.2458815391e+00,3.1846135729e+00,6.1981658384e-08,3.2686499461e-05,2.1816556026e-02,6.2684434829e+06,4.4950635025e+06,3.9377746077e+03,4.8573158594e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.9957700000e+05,1.8304984177e+03,1.8495248140e+03,1.6676350000e+02,5.4935965964e+02,5.9461640703e+02,5.1559922637e-01,3.1282063975e-05,3.1282063975e-05,1.0000000000e-02,0.0000000000e+00,8.9592295377e+18,1.2155579185e+20,0.0000000000e+00,1.4843217712e+21,1.1293367561e+20,1.2009765643e+21,3.0451143867e+02,2.5464499563e+02,4.4370428578e+01,2.2248629912e+00,3.2711201207e+00,6.6001102761e-08,3.1282063975e-05,2.1704133965e-02,6.2698114673e+06,4.5310620792e+06,4.5964366021e+03,4.7746052748e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.2579900000e+05,1.8301862317e+03,1.8491823089e+03,1.5353370000e+02,5.4359376278e+02,5.9463512444e+02,5.1068257311e-01,3.1107533708e-05,3.1107533708e-05,1.0000000000e-02,0.0000000000e+00,8.8299886869e+18,1.2154601575e+20,0.0000000000e+00,1.4816745765e+21,1.1545171431e+20,1.2206884954e+21,3.0922509183e+02,2.5945669639e+02,4.4220354335e+01,2.2160256424e+00,3.3319842781e+00,6.8370146268e-08,3.1107533708e-05,2.1631852523e-02,6.2706925854e+06,4.5310620792e+06,4.6897095124e+03,4.7216889734e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.4677700000e+05,1.8282947976e+03,1.8472358345e+03,1.4774260000e+02,5.3415694572e+02,5.9465009868e+02,5.0594620498e-01,3.0132763305e-05,3.0132763305e-05,1.0000000000e-02,0.0000000000e+00,8.7123371395e+18,1.2155360245e+20,0.0000000000e+00,1.4791595651e+21,1.1786217946e+20,1.2396387858e+21,3.1375803824e+02,2.6407407526e+02,4.4095769673e+01,2.2023530002e+00,3.3858101056e+00,7.1115499069e-08,3.0132763305e-05,2.1566100832e-02,6.2718078468e+06,4.5671878879e+06,5.2665114621e+03,4.6722829050e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.6355900000e+05,1.8276571126e+03,1.8465759335e+03,1.3828360000e+02,5.3040421574e+02,5.9466207777e+02,5.0281709276e-01,2.9808801506e-05,2.9808801506e-05,1.0000000000e-02,0.0000000000e+00,8.6325572726e+18,1.2154617049e+20,0.0000000000e+00,1.4774216373e+21,1.1951554373e+20,1.2525893474e+21,3.1685444722e+02,2.6722989531e+02,4.4004826559e+01,2.1953000209e+00,3.4243954541e+00,7.2845981441e-08,2.9808801506e-05,2.1521769203e-02,6.2721375032e+06,4.5852982606e+06,5.4816581739e+03,4.6391554285e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.7698500000e+05,1.8276703694e+03,1.8467839129e+03,1.3451530000e+02,5.2761457664e+02,5.9467166132e+02,5.0074622652e-01,2.9808801506e-05,2.9808801506e-05,1.0000000000e-02,0.0000000000e+00,8.5778045060e+18,1.2153162631e+20,0.0000000000e+00,1.4762170751e+21,1.2065196669e+20,1.2614560809e+21,3.1897336904e+02,2.6939159120e+02,4.3937700382e+01,2.1919512497e+00,3.4520963278e+00,7.3916364126e-08,2.9808801506e-05,2.1491510972e-02,6.2726499020e+06,4.5671878879e+06,5.4127061275e+03,4.6167376437e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.8772600000e+05,1.8255317603e+03,1.8443925776e+03,1.3171390000e+02,5.2041292937e+02,5.9467932830e+02,4.9776560208e-01,2.8759906983e-05,2.8759906983e-05,1.0000000000e-02,0.0000000000e+00,8.5084253329e+18,1.2154581809e+20,0.0000000000e+00,1.4746237955e+21,1.2219045837e+20,1.2735976628e+21,3.2187838467e+02,2.7234264799e+02,4.3871735239e+01,2.1803877162e+00,3.4835848880e+00,7.6020549785e-08,2.8759906983e-05,2.1452885707e-02,6.2732097748e+06,4.6034401535e+06,6.2745512958e+03,4.5867006681e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9631900000e+05,1.8255319377e+03,1.8458675400e+03,1.2450000000e+02,5.2038309237e+02,5.9468546203e+02,4.9724881880e-01,2.8759906983e-05,2.8759906983e-05,1.0000000000e-02,0.0000000000e+00,8.4904133633e+18,1.2151994257e+20,0.0000000000e+00,1.4742315561e+21,1.2253857747e+20,1.2762581466e+21,3.2251112171e+02,2.7299726215e+02,4.3842917072e+01,2.1789554780e+00,3.4919581780e+00,7.6336265121e-08,2.8759906983e-05,2.1443358894e-02,6.2731646463e+06,4.5852982606e+06,5.7247349151e+03,4.5799796271e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.1006700000e+05,1.8241200196e+03,1.8429415832e+03,1.2446450000e+02,5.1373536980e+02,5.9469527545e+02,4.9362037322e-01,2.8081964441e-05,2.8081964441e-05,1.0000000000e-02,0.0000000000e+00,8.4056969261e+18,1.2153455561e+20,0.0000000000e+00,1.4722456906e+21,1.2445375203e+20,1.2913362958e+21,3.2611907910e+02,2.7665836287e+02,4.3756962638e+01,2.1692083596e+00,3.5345170778e+00,7.8650510388e-08,2.8081964441e-05,2.1396194925e-02,6.2739045605e+06,4.6216134760e+06,6.8794608419e+03,4.5434460896e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.2106600000e+05,1.8241210286e+03,1.8440629730e+03,1.1780160000e+02,5.1354136047e+02,5.9470312657e+02,4.9263916654e-01,2.8081964441e-05,2.8081964441e-05,1.0000000000e-02,0.0000000000e+00,8.3767768426e+18,1.2150780352e+20,0.0000000000e+00,1.4715849762e+21,1.2505745703e+20,1.2959972833e+21,3.2723022297e+02,2.7779841066e+02,4.3715546903e+01,2.1671552153e+00,3.5490820392e+00,7.9224991498e-08,2.8081964441e-05,2.1380649831e-02,6.2738432144e+06,4.6034401535e+06,6.4060926198e+03,4.5320788357e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.3866400000e+05,1.8241357070e+03,1.8438550039e+03,1.1759980000e+02,5.1062059184e+02,5.9471568816e+02,4.8997690652e-01,2.8081964441e-05,2.8081964441e-05,1.0000000000e-02,0.0000000000e+00,8.3086701901e+18,1.2148707357e+20,0.0000000000e+00,1.4699753908e+21,1.2657561056e+20,1.3078394648e+21,3.3006000347e+02,2.8067938727e+02,4.3631700741e+01,2.1629986244e+00,3.5858886657e+00,8.0721635637e-08,2.8081964441e-05,2.1343283161e-02,6.2743656348e+06,4.6216134760e+06,6.4908184631e+03,4.5038279645e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.6682100000e+05,1.8228786598e+03,1.8416368788e+03,1.1466410000e+02,5.0215095688e+02,5.9473578679e+02,4.8483873713e-01,2.7485109516e-05,2.7485109516e-05,1.0000000000e-02,0.0000000000e+00,8.1837605615e+18,1.2147069718e+20,0.0000000000e+00,1.4669153659e+21,1.2948843182e+20,1.3306518627e+21,3.3551371664e+02,2.8621962349e+02,4.3490269152e+01,2.1510995833e+00,3.6526968490e+00,8.4059448138e-08,2.7485109516e-05,2.1274689018e-02,6.2757041334e+06,4.6398181394e+06,7.4847334777e+03,4.4507412186e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0118720000e+06,1.8214183995e+03,1.8401239079e+03,1.0616820000e+02,4.9284662240e+02,5.9476794446e+02,4.7807637914e-01,2.6807781538e-05,2.6807781538e-05,1.0000000000e-02,0.0000000000e+00,8.0162262168e+18,1.2141467667e+20,0.0000000000e+00,1.4626674481e+21,1.3349803876e+20,1.3619611947e+21,3.4299417156e+02,2.9382407259e+02,4.3289521499e+01,2.1355350411e+00,3.7450155378e+00,8.8656510461e-08,2.6807781538e-05,2.1183629576e-02,6.2725804335e+06,4.6580540576e+06,8.2691778595e+03,4.3800482839e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0479130000e+06,1.8187200047e+03,1.8373665287e+03,9.6826070000e+01,4.8326562998e+02,5.9479367074e+02,4.7226622656e-01,2.5613176083e-05,2.5613176083e-05,1.0000000000e-02,0.0000000000e+00,7.8776925223e+18,1.2137749734e+20,0.0000000000e+00,1.4589764689e+21,1.3699581803e+20,1.3893394031e+21,3.4953612329e+02,3.0046472971e+02,4.3132927123e+01,2.1175949472e+00,3.8208458033e+00,9.3295069572e-08,2.5613176083e-05,2.1108700615e-02,6.2735038165e+06,4.7129485120e+06,9.9690292406e+03,4.3204454552e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0767460000e+06,1.8177535982e+03,1.8363754862e+03,8.7214020000e+01,4.7914495056e+02,5.9481425189e+02,4.6856556706e-01,2.5196070541e-05,2.5196070541e-05,1.0000000000e-02,0.0000000000e+00,7.7870132714e+18,1.2132947696e+20,0.0000000000e+00,1.4565050641e+21,1.3931067567e+20,1.4073783657e+21,3.5384366857e+02,3.0484181921e+02,4.3020128225e+01,2.1084009415e+00,3.8732948968e+00,9.6125072584e-08,2.5196070541e-05,2.1060124710e-02,6.2737514148e+06,4.7129485120e+06,1.0680036780e+04,4.2820498161e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
