t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.1659000000e+04,2.7335175658e+03,2.8563694150e+03,2.0257340000e+04,1.9486252218e+04,5.9401920139e+02,1.0000000000e+00,1.0485159772e+00,1.0485159772e+00,1.0000000000e-02,0.0,2.7187044211e+19,1.0873625979e+20,0.0,7.7585071538e+20,4.1462313903e+18,3.0319977957e+20,8.8707174616e+01,1.5848782013e+01,6.1201477026e+01,1.0229564059e+01,3.7883554096e-01,4.9564862616e-11,1.0485159772e+00,3.7199273935e-02,6.2361827362e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.2659000000e+04,2.7178815255e+03,2.8315326577e+03,1.9093550000e+04,1.8391959083e+04,5.9402005344e+02,1.0000000000e+00,8.8898671542e-01,8.8898671542e-01,1.0000000000e-02,0.0,2.7248087898e+19,1.0867188754e+20,0.0,7.7585688172e+20,4.1399381301e+18,3.0304946522e+20,8.8591209096e+01,1.5849033941e+01,6.1427378852e+01,1.0051419409e+01,3.7439017807e-01,5.0991484968e-11,8.8898671542e-01,3.7246194406e-02,6.2337757688e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.3659000000e+04,2.6951979237e+03,2.8081780178e+03,1.7999260000e+04,1.7490339499e+04,5.9402090553e+02,1.0000000000e+00,7.5910776155e-01,7.5910776155e-01,1.0000000000e-02,0.0,2.7304612133e+19,1.0861203958e+20,0.0,7.7586252413e+20,4.1341691002e+18,3.0295137000e+20,8.8500320174e+01,1.5849264466e+01,6.1637990132e+01,9.8837421112e+00,3.7021570303e-01,5.2403726386e-11,7.5910776155e-01,3.7289102374e-02,6.2303978418e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.4659000000e+04,2.6821379392e+03,2.7860113107e+03,1.7097650000e+04,1.6751518564e+04,5.9402175758e+02,1.0000000000e+00,6.5178604674e-01,6.5178604674e-01,1.0000000000e-02,0.0,2.7357530546e+19,1.0855580450e+20,0.0,7.7586775228e+20,4.1288147012e+18,3.0289241168e+20,8.8428407136e+01,1.5849478068e+01,6.1836380501e+01,9.7245039909e+00,3.6625853020e-01,5.3812045689e-11,6.5178604674e-01,3.7328842503e-02,6.2287808909e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.5659000000e+04,2.6609596504e+03,2.7647996084e+03,1.6358830000e+04,1.5612408332e+04,5.9402260967e+02,1.0000000000e+00,5.6199772665e-01,5.6199772665e-01,1.0000000000e-02,0.0,2.7407545470e+19,1.0850247562e+20,0.0,7.7587264900e+20,4.1237919404e+18,3.0286352096e+20,8.8371180401e+01,1.5849678129e+01,6.2024935456e+01,9.5720927270e+00,3.6247636141e-01,5.5225788558e-11,5.6199772665e-01,3.7366052770e-02,6.2259303441e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.6659000000e+04,2.6467045813e+03,2.7451577053e+03,1.5219730000e+04,1.5137578112e+04,5.9402346175e+02,1.0000000000e+00,4.8891091051e-01,4.8891091051e-01,1.0000000000e-02,0.0,2.7453308262e+19,1.0845340548e+20,0.0,7.7587709196e+20,4.1192232734e+18,3.0285784506e+20,8.8327117664e+01,1.5849859653e+01,6.2198369742e+01,9.4309983920e+00,3.5897896652e-01,5.6595815283e-11,4.8891091051e-01,3.7399844838e-02,6.2238837308e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.7659000000e+04,2.6323333090e+03,2.7261366482e+03,1.4744900000e+04,1.4303215155e+04,5.9402431380e+02,1.0000000000e+00,4.2636987353e-01,4.2636987353e-01,1.0000000000e-02,0.0,2.7497176696e+19,1.0840623310e+20,0.0,7.7588132204e+20,4.1148677059e+18,3.0286974445e+20,8.8291802657e+01,1.5850032480e+01,6.2365386318e+01,9.2944179263e+00,3.5559605898e-01,5.7982039554e-11,4.2636987353e-01,3.7432017698e-02,6.2220854619e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.8659000000e+04,2.6179884410e+03,2.7081630284e+03,1.3910550000e+04,1.3837334245e+04,5.9402516589e+02,1.0000000000e+00,3.7396089254e-01,3.7396089254e-01,1.0000000000e-02,0.0,2.7538227917e+19,1.0836188169e+20,0.0,7.7588525501e+20,4.1108094686e+18,3.0289488389e+20,8.8264340100e+01,1.5850193170e+01,6.2522366281e+01,9.1654170143e+00,3.5240274291e-01,5.9348944825e-11,3.7396089254e-01,3.7461959281e-02,6.2196891308e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
2.9659000000e+04,2.6044892984e+03,2.6909026877e+03,1.3444670000e+04,1.3271164077e+04,5.9402601798e+02,1.0000000000e+00,3.2916377879e-01,3.2916377879e-01,1.0000000000e-02,0.0,2.7577288805e+19,1.0831952550e+20,0.0,7.7588897673e+20,4.1069627384e+18,3.0293045125e+20,8.8242847704e+01,1.5850345228e+01,6.2672331426e+01,9.0416667865e+00,3.4934048403e-01,6.0716131701e-11,3.2916377879e-01,3.7490312546e-02,6.2177255930e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
3.0659000000e+04,2.5896738425e+03,2.6742906195e+03,1.2878500000e+04,1.2724095352e+04,5.9402687003e+02,1.0000000000e+00,2.9065473907e-01,2.9065473907e-01,1.0000000000e-02,0.0,2.7614579557e+19,1.0827894360e+20,0.0,7.7589251241e+20,4.1033022739e+18,3.0297418385e+20,8.8226218233e+01,1.5850489687e+01,6.2816034444e+01,8.9226436348e+00,3.4639572780e-01,6.2085859304e-11,2.9065473907e-01,3.7517270415e-02,6.2158220632e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
