t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_SO2(bar),p_NH3(bar),p_N2(bar),p_H2S(bar),p_S2(bar)
2.3175000000e+04,2.0952891508e+03,2.2078432876e+03,1.8244390000e+04,1.8140904917e+04,3.1049840057e+02,9.0697985380e-01,3.9194727582e-03,3.9194727582e-03,1.0000000000e-02,0.0000000000e+00,3.2054908047e+19,1.0382431749e+20,0.0000000000e+00,1.5986687016e+20,1.3298998339e+17,2.6678997210e+20,7.4043204748e+01,5.5154573285e-01,6.7714096459e+01,5.7644392079e+00,9.2038754849e-03,1.7476161129e-13,3.9194727582e-03,4.2564872253e-02,6.5125646840e+06,3.4720767489e+06,1.0000000000e+02,8.9778161357e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3518000000e+04,2.0864338122e+03,2.1952015742e+03,1.7942180000e+04,1.7551609538e+04,3.1049855334e+02,9.0189139112e-01,3.4019309713e-03,3.4019309713e-03,1.0000000000e-02,0.0000000000e+00,3.1929090592e+19,1.0394843828e+20,0.0000000000e+00,1.5986530678e+20,1.3455119708e+17,2.6727912640e+20,7.4165799626e+01,5.5831131282e-01,6.7906382299e+01,5.6884634253e+00,9.2406572143e-03,1.8457847796e-13,3.4019309713e-03,4.2581343187e-02,6.5118550327e+06,3.4720767489e+06,1.0000000000e+02,8.9231667793e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4067000000e+04,2.0725836276e+03,2.1756773786e+03,1.7352860000e+04,1.6811693206e+04,3.1049879786e+02,8.9365361660e-01,2.7246004005e-03,2.7246004005e-03,1.0000000000e-02,0.0000000000e+00,3.1722241991e+19,1.0415257244e+20,0.0000000000e+00,1.5986271208e+20,1.3714237396e+17,2.6806747968e+20,7.4364273109e+01,5.6951563676e-01,6.8210768663e+01,5.5719578833e+00,9.3063254099e-03,2.0144810969e-13,2.7246004005e-03,4.2606378914e-02,6.5100904624e+06,3.4720767489e+06,1.0000000000e+02,8.8348127450e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4945000000e+04,2.0472610419e+03,2.1457767647e+03,1.6612900000e+04,1.5568207530e+04,3.1049918891e+02,8.7991106021e-01,1.9237065421e-03,1.9237065421e-03,1.0000000000e-02,0.0000000000e+00,3.1368681399e+19,1.0450179636e+20,0.0000000000e+00,1.5985820172e+20,1.4164702974e+17,2.6937194972e+20,7.4695132676e+01,5.8892291283e-01,6.8699055900e+01,5.3957960497e+00,9.4341062697e-03,2.3230503385e-13,1.9237065421e-03,4.2643633786e-02,6.5071327852e+06,3.4720767489e+06,1.0000000000e+02,8.6877776293e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5647000000e+04,2.0325839961e+03,2.1232081680e+03,1.5369350000e+04,1.4802693638e+04,3.1049950157e+02,8.6855961904e-01,1.4694103736e-03,1.4694103736e-03,1.0000000000e-02,0.0000000000e+00,3.1069297902e+19,1.0479771848e+20,0.0000000000e+00,1.5985429414e+20,1.4554991920e+17,2.7044274207e+20,7.4968689384e+01,6.0567961045e-01,6.9087262229e+01,5.2647223037e+00,9.5558298189e-03,2.6065035555e-13,1.4694103736e-03,4.2670788026e-02,6.5055737773e+06,3.4720767489e+06,1.0000000000e+02,8.5665475338e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6209000000e+04,2.0177931732e+03,2.1056897177e+03,1.4603770000e+04,1.4111545366e+04,3.1049975187e+02,8.5940723273e-01,1.1872685694e-03,1.1872685694e-03,1.0000000000e-02,0.0000000000e+00,3.0824336064e+19,1.0503991186e+20,0.0000000000e+00,1.5985101885e+20,1.4882135828e+17,2.7130746789e+20,7.5190300694e+01,6.1970622953e-01,6.9396007699e+01,5.1637387133e+00,9.6607838288e-03,2.8599029822e-13,1.1872685694e-03,4.2691360963e-02,6.5040136679e+06,3.4720767489e+06,1.0000000000e+02,8.4688701995e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6659000000e+04,2.0050533863e+03,2.0926050692e+03,1.3912570000e+04,1.3617971030e+04,3.1049995229e+02,8.5214807805e-01,1.0100611090e-03,1.0100611090e-03,1.0000000000e-02,0.0000000000e+00,3.0627058888e+19,1.0523497438e+20,0.0000000000e+00,1.5984833520e+20,1.5150187544e+17,2.7199137411e+20,7.5366309142e+01,6.3117619014e-01,6.9635305708e+01,5.0890659985e+00,9.7511837893e-03,3.0750371302e-13,1.0100611090e-03,4.2706314976e-02,6.5024183038e+06,3.4720767489e+06,1.0000000002e+02,8.3914268389e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7019000000e+04,1.9970841457e+03,2.0826519988e+03,1.3418950000e+04,1.3246408507e+04,3.1050011263e+02,8.4638696484e-01,8.9194807204e-04,8.9194807204e-04,1.0000000000e-02,0.0000000000e+00,3.0468804005e+19,1.0539145919e+20,0.0000000000e+00,1.5984615000e+20,1.5368453031e+17,2.7253344841e+20,7.5506210548e+01,6.4050340154e-01,6.9822304522e+01,5.0326835798e+00,9.8270968154e-03,3.2555601168e-13,8.9194807204e-04,4.2717443578e-02,6.5015580982e+06,3.4720767489e+06,1.0000000021e+02,8.3299895966e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7307000000e+04,1.9907898196e+03,2.0748672857e+03,1.3047360000e+04,1.2980486013e+04,3.1050024090e+02,8.4184042273e-01,8.0858662909e-04,8.0858662909e-04,1.0000000000e-02,0.0000000000e+00,3.0343195293e+19,1.0551565259e+20,0.0000000000e+00,1.5984439075e+20,1.5544170795e+17,2.7296236979e+20,7.5616993210e+01,6.4801023836e-01,6.9969593942e+01,4.9886920885e+00,9.8883537091e-03,3.4061392704e-13,8.0858662909e-04,4.2726044124e-02,6.5009376268e+06,3.4720767489e+06,1.0000000159e+02,8.2815087611e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7767000000e+04,1.9806763739e+03,2.0626406314e+03,1.2781410000e+04,1.2617117580e+04,3.1050044578e+02,8.3457202927e-01,6.9203404715e-04,6.9203404715e-04,1.0000000000e-02,0.0000000000e+00,3.0140991938e+19,1.0571559623e+20,0.0000000000e+00,1.5984151311e+20,1.5831602744e+17,2.7364936878e+20,7.5794655551e+01,6.6028305806e-01,7.0203829624e+01,4.9198614297e+00,9.9894047715e-03,3.6618336522e-13,6.9203404715e-04,4.2739337000e-02,6.4996342369e+06,3.4720767489e+06,1.0000004068e+02,8.2040349881e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8503000000e+04,1.9662011816e+03,2.0434458391e+03,1.2417990000e+04,1.1997710698e+04,3.1050077359e+02,8.2303390408e-01,5.3991287012e-04,5.3991287012e-04,1.0000000000e-02,0.0000000000e+00,2.9816902420e+19,1.0603607297e+20,0.0000000000e+00,1.5983677337e+20,1.6305035719e+17,2.7474620751e+20,7.6078597190e+01,6.8049036050e-01,7.0575197547e+01,4.8122135922e+00,1.0155778004e-02,4.1125797352e-13,5.3991287012e-04,4.2759746378e-02,6.4980703350e+06,3.4720767489e+06,1.0000683450e+02,8.0810671183e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9681000000e+04,1.9398815854e+03,2.0136291715e+03,1.1798510000e+04,1.0987748302e+04,3.1050129825e+02,8.0487790964e-01,3.5995402127e-04,3.5995402127e-04,1.0000000000e-02,0.0000000000e+00,2.9300871162e+19,1.0654632737e+20,0.0000000000e+00,1.5982886872e+20,1.7094612303e+17,2.7649437119e+20,7.6531137057e+01,7.1419952907e-01,7.1165037024e+01,4.6411141700e+00,1.0426379508e-02,4.9641896000e-13,3.5995402127e-04,4.2791340287e-02,6.4953189846e+06,3.4720767489e+06,1.0946184600e+02,7.8876647697e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0623000000e+04,1.9268100712e+03,2.0004363441e+03,1.0788440000e+04,1.0563526357e+04,3.1050171780e+02,7.9116319636e-01,2.9098252048e-04,2.9098252048e-04,1.0000000000e-02,0.0000000000e+00,2.8893156479e+19,1.0694943040e+20,0.0000000000e+00,1.5982244750e+20,1.7735993973e+17,2.7777410288e+20,7.6868471666e+01,7.4134338729e-01,7.1556733805e+01,4.5594042808e+00,1.0699210838e-02,5.6198472402e-13,2.9098252048e-04,4.2804378512e-02,6.4937808125e+06,3.4720767489e+06,1.3998171008e+02,7.7416060404e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1377000000e+04,1.9207453382e+03,1.9930918785e+03,1.0364120000e+04,1.0293430460e+04,3.1050205362e+02,7.8054614243e-01,2.6236844524e-04,2.6236844524e-04,1.0000000000e-02,0.0000000000e+00,2.8567363330e+19,1.0727153578e+20,0.0000000000e+00,1.5981719181e+20,1.8260951532e+17,2.7873801705e+20,7.7126340351e+01,7.6340947514e-01,7.1826490729e+01,4.5252211695e+00,1.0956609205e-02,6.1116730850e-13,2.6236844524e-04,4.2807927941e-02,6.4932024156e+06,3.4720767489e+06,1.4915319031e+02,7.6286505458e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1980000000e+04,1.9161384001e+03,1.9873925312e+03,1.0093940000e+04,1.0081529757e+04,3.1050232219e+02,7.7224971115e-01,2.4222238220e-04,2.4222238220e-04,1.0000000000e-02,0.0000000000e+00,2.8311367678e+19,1.0752458343e+20,0.0000000000e+00,1.5981292600e+20,1.8687030318e+17,2.7949477355e+20,7.7328851731e+01,7.8131313104e-01,7.2036965717e+01,4.4991649721e+00,1.1165687653e-02,6.5279753719e-13,2.4222238220e-04,4.2810338346e-02,6.4927465185e+06,3.4720767489e+06,1.5546193183e+02,7.5405381272e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2945000000e+04,1.9088456804e+03,1.9784404053e+03,9.8819820000e+03,9.7578968969e+03,3.1050275199e+02,7.5922175581e-01,2.1340028846e-04,2.1340028846e-04,1.0000000000e-02,0.0000000000e+00,2.7907103462e+19,1.0792413139e+20,0.0000000000e+00,1.5980592949e+20,1.9385861971e+17,2.8069158288e+20,7.7649045113e+01,8.1067320806e-01,7.2368610458e+01,4.4580408962e+00,1.1507150311e-02,7.2490023201e-13,2.1340028846e-04,4.2813749962e-02,6.4920507649e+06,3.4720767489e+06,1.6684270013e+02,7.4024073122e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4489000000e+04,1.8971379976e+03,1.9645525527e+03,9.5582530000e+03,9.3437481216e+03,3.1050343966e+02,7.3897014260e-01,1.7488742013e-04,1.7488742013e-04,1.0000000000e-02,0.0000000000e+00,2.7272939456e+19,1.0855075318e+20,0.0000000000e+00,1.5979427209e+20,2.0550246838e+17,2.8257280334e+20,7.8152197276e+01,8.5957695096e-01,7.2886339733e+01,4.3940328299e+00,1.2072875272e-02,8.5571081169e-13,1.7488742013e-04,4.2817991572e-02,6.4906443166e+06,3.4720767489e+06,1.9030457569e+02,7.1882277007e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6959000000e+04,1.8822334129e+03,1.9432378435e+03,9.1439470000e+03,8.7855544064e+03,3.1050453976e+02,7.0776634720e-01,1.2810984529e-04,1.2810984529e-04,1.0000000000e-02,0.0000000000e+00,2.6281970394e+19,1.0952966907e+20,0.0000000000e+00,1.5977421014e+20,2.2554160098e+17,2.8552300376e+20,7.8940865564e+01,9.4369112099e-01,7.3688574317e+01,4.2954338345e+00,1.3038181177e-02,1.1132592505e-12,1.2810984529e-04,4.2821680201e-02,6.4890764934e+06,3.4720767489e+06,2.4909416948e+02,6.8595360622e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8935000000e+04,1.8674735147e+03,1.9271852846e+03,8.5854960000e+03,8.2384317311e+03,3.1050541984e+02,6.8416437821e-01,1.0085938307e-04,1.0085938307e-04,1.0000000000e-02,0.0000000000e+00,2.5521098612e+19,1.1028090866e+20,0.0000000000e+00,1.5975708130e+20,2.4265061513e+17,2.8779805433e+20,7.9548652537e+01,1.0154542240e+00,7.4298357622e+01,4.2208849808e+00,1.3854850920e-02,1.3671177153e-12,1.0085938307e-04,4.2821876272e-02,6.4877868891e+06,3.6499485667e+06,3.2726018568e+02,6.6120014648e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0516000000e+04,1.8556592550e+03,1.9151460247e+03,8.0381740000e+03,7.7985817883e+03,3.1050612399e+02,6.6640197007e-01,8.4066765159e-05,8.4066765159e-05,1.0000000000e-02,0.0000000000e+00,2.4941922055e+19,1.1085238576e+20,0.0000000000e+00,1.5974290943e+20,2.5680553497e+17,2.8953618881e+20,8.0012725570e+01,1.0747888664e+00,7.4758521933e+01,4.1648048851e+00,1.4525818342e-02,1.6018278313e-12,8.4066765159e-05,4.2820355205e-02,6.4865938136e+06,3.9198002513e+06,4.2246299518e+02,6.4263297934e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1781000000e+04,1.8479798920e+03,1.9060613560e+03,7.5981710000e+03,7.5258446247e+03,3.1050668740e+02,6.5295489798e-01,7.3156336579e-05,7.3156336579e-05,1.0000000000e-02,0.0000000000e+00,2.4499628431e+19,1.1128852418e+20,0.0000000000e+00,1.5973136184e+20,2.6833887355e+17,2.9086751804e+20,8.0368005686e+01,1.1231082449e+00,7.5107356783e+01,4.1223978193e+00,1.5069682604e-02,1.8100999026e-12,7.3156336579e-05,4.2818145538e-02,6.4859777665e+06,4.1122823048e+06,5.3019791000e+02,6.2861159205e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2793000000e+04,1.8416957981e+03,1.8991459319e+03,7.3253150000e+03,7.4107434854e+03,3.1050713814e+02,6.4267349165e-01,6.5749300090e-05,6.5749300090e-05,1.0000000000e-02,0.0000000000e+00,2.4159092440e+19,1.1162413845e+20,0.0000000000e+00,1.5972201070e+20,2.7767814739e+17,2.9189492109e+20,8.0642076168e+01,1.1622173224e+00,7.5374196208e+01,4.0900883803e+00,1.5508507958e-02,1.9901244888e-12,6.5749300090e-05,4.2815772515e-02,6.4851405457e+06,4.2375107763e+06,6.4476208455e+02,6.1790839481e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3603000000e+04,1.8413212886e+03,1.8985627567e+03,7.2101160000e+03,7.3695210352e+03,3.1050749890e+02,6.3787471435e-01,6.5157652124e-05,6.5157652124e-05,1.0000000000e-02,0.0000000000e+00,2.3974696362e+19,1.1180459745e+20,0.0000000000e+00,1.5971685621e+20,2.8282284159e+17,2.9241062449e+20,8.0782133653e+01,1.1836077550e+00,7.5490243124e+01,4.0924310539e+00,1.5786562195e-02,2.0712335663e-12,6.5157652124e-05,4.2810351389e-02,6.4852358176e+06,4.2555681971e+06,6.5612357469e+02,6.1227968623e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4899000000e+04,1.8379481085e+03,1.8949089155e+03,7.1688440000e+03,7.3178211661e+03,3.1050807612e+02,6.2859844344e-01,6.1561868615e-05,6.1561868615e-05,1.0000000000e-02,0.0000000000e+00,2.3641237542e+19,1.1213175687e+20,0.0000000000e+00,1.5970713798e+20,2.9252513264e+17,2.9337990385e+20,8.1042981372e+01,1.2240599469e+00,7.5722378364e+01,4.0802031930e+00,1.6278306831e-02,2.2492079709e-12,6.1561868615e-05,4.2803397311e-02,6.4847021112e+06,4.3282081140e+06,7.3466085626e+02,6.0204088033e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6972000000e+04,1.8352986218e+03,1.8906973608e+03,7.1170460000e+03,7.0076267280e+03,3.1050899940e+02,6.1420537477e-01,5.7646335978e-05,5.7646335978e-05,1.0000000000e-02,0.0000000000e+00,2.3109516665e+19,1.1265340550e+20,0.0000000000e+00,1.5969076075e+20,3.0887608398e+17,2.9491312924e+20,8.1456623498e+01,1.2921100087e+00,7.6076682648e+01,4.0706480450e+00,1.7125150157e-02,2.5536844124e-12,5.7646335978e-05,4.2789249000e-02,6.4848711023e+06,4.4014946251e+06,8.4367888111e+02,5.8591287766e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0289000000e+04,1.8301471282e+03,1.8844907412e+03,6.8067060000e+03,6.8034398663e+03,3.1051047674e+02,5.9137604379e-01,5.2296082807e-05,5.2296082807e-05,1.0000000000e-02,0.0000000000e+00,2.2259614062e+19,1.1348719294e+20,0.0000000000e+00,1.5966199449e+20,3.3759816231e+17,2.9737841579e+20,8.2121214366e+01,1.4114890369e+00,7.6632998186e+01,4.0580610225e+00,1.8613824018e-02,3.1345001782e-12,5.2296082807e-05,4.2763031860e-02,6.4844443103e+06,4.5126104221e+06,1.0519707224e+03,5.6048732309e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5596000000e+04,1.8216347850e+03,1.8737010441e+03,6.6022700000e+03,6.3710483779e+03,3.1051284040e+02,5.5313605604e-01,4.4079174824e-05,4.4079174824e-05,1.0000000000e-02,0.0000000000e+00,2.0830612848e+19,1.1489042370e+20,0.0000000000e+00,1.5960505024e+20,3.9446575312e+17,3.0160032746e+20,8.3255963268e+01,1.6473832823e+00,7.7554179646e+01,4.0328212251e+00,2.1535035360e-02,4.4830053625e-12,4.4079174824e-05,4.2709753425e-02,6.4838703806e+06,4.7008781921e+06,1.6264779025e+03,5.1862363025e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9842000000e+04,1.8170432621e+03,1.8671223462e+03,6.1694600000e+03,5.9673305414e+03,3.1051473150e+02,5.2403539591e-01,3.9676290485e-05,3.9676290485e-05,1.0000000000e-02,0.0000000000e+00,1.9726700763e+19,1.1597373545e+20,0.0000000000e+00,1.5955204300e+20,4.4740226021e+17,3.0491064354e+20,8.4143982956e+01,1.8662541425e+00,7.8230640877e+01,4.0227829444e+00,2.4265316243e-02,5.9368430486e-12,3.9676290485e-05,4.2656406384e-02,6.4838782980e+06,4.7964158600e+06,2.1991186956e+03,4.8710207092e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3239000000e+04,1.8121419288e+03,1.8610745291e+03,5.7654190000e+03,5.7396589638e+03,3.1051624447e+02,5.0065319227e-01,3.5993103562e-05,3.5993103562e-05,1.0000000000e-02,0.0000000000e+00,1.8839982393e+19,1.1684398074e+20,0.0000000000e+00,1.5950228359e+20,4.9709812201e+17,3.0763636598e+20,8.4872055391e+01,2.0712636913e+00,7.8765320588e+01,4.0086376655e+00,2.6797453237e-02,7.5195390203e-12,3.5993103562e-05,4.2606641856e-02,6.4834539101e+06,4.8928690378e+06,2.9796265280e+03,4.6222369816e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.5956000000e+04,1.8081791020e+03,1.8551928296e+03,5.5374810000e+03,5.4500473961e+03,3.1051745458e+02,4.8149938470e-01,3.2718520823e-05,3.2718520823e-05,1.0000000000e-02,0.0000000000e+00,1.8114281416e+19,1.1755651508e+20,0.0000000000e+00,1.5945580947e+20,5.4351623122e+17,3.0992514645e+20,8.5480715546e+01,2.2623790481e+00,7.9198990951e+01,3.9901844270e+00,2.9128401834e-02,9.2089206123e-12,3.2718520823e-05,4.2560825475e-02,6.4834680873e+06,4.9706819653e+06,4.1095959854e+03,4.4214086880e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8130000000e+04,1.8044701822e+03,1.8513825105e+03,5.2476570000e+03,5.3473861819e+03,3.1051842285e+02,4.6692919907e-01,3.0747548276e-05,3.0747548276e-05,1.0000000000e-02,0.0000000000e+00,1.7557168894e+19,1.1810309666e+20,0.0000000000e+00,1.5941610217e+20,5.8317483492e+17,3.1170435381e+20,8.5953117169e+01,2.4252524744e+00,7.9516767186e+01,3.9799396667e+00,3.1127094112e-02,1.0769219488e-11,3.0747548276e-05,4.2520463353e-02,6.4831198680e+06,5.0294171410e+06,5.1356707415e+03,4.2693003284e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.9869000000e+04,1.8012312370e+03,1.8478266028e+03,5.1448310000e+03,5.2886766238e+03,3.1051919737e+02,4.5499203880e-01,2.9008431736e-05,2.9008431736e-05,1.0000000000e-02,0.0000000000e+00,1.7100918981e+19,1.1855092733e+20,0.0000000000e+00,1.5938057522e+20,6.1866021461e+17,3.1319119979e+20,8.6346576612e+01,2.5707598881e+00,7.9774555733e+01,3.9683345880e+00,3.2897394365e-02,1.2293917921e-11,2.9008431736e-05,4.2484735333e-02,6.4827903505e+06,5.0884716474e+06,6.3921688796e+03,4.1457931654e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.2651000000e+04,1.7979474012e+03,1.8430651731e+03,5.0859890000e+03,4.9996607635e+03,3.1052043643e+02,4.3603242930e-01,2.6822922944e-05,2.6822922944e-05,1.0000000000e-02,0.0000000000e+00,1.6370603193e+19,1.1926778062e+20,0.0000000000e+00,1.5931737104e+20,6.8179414324e+17,3.1560978163e+20,8.6985360294e+01,2.8289112168e+00,8.0165450510e+01,3.9549140495e+00,3.6057695277e-02,1.5216879886e-11,2.6822922944e-05,4.2419733400e-02,6.4830495314e+06,5.1478434364e+06,8.7169034986e+03,3.9505400712e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.7103000000e+04,1.7893535214e+03,1.8330534473e+03,4.7967720000e+03,4.7213245107e+03,3.1052241929e+02,4.0506278325e-01,2.2718296888e-05,2.2718296888e-05,1.0000000000e-02,0.0000000000e+00,1.5176357653e+19,1.2044049075e+20,0.0000000000e+00,1.5919337682e+20,8.0566525544e+17,3.1975677196e+20,8.8072491508e+01,3.3333707506e+00,8.0780901453e+01,3.9160635015e+00,4.2133084678e-02,2.2074691592e-11,2.2718296888e-05,4.2294632722e-02,6.4825884580e+06,5.2675315858e+06,1.7911879764e+04,3.6365217027e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.0664000000e+04,1.7859496754e+03,1.8283078452e+03,4.5181090000e+03,4.4610755285e+03,3.1052400530e+02,3.8169270061e-01,2.0984462619e-05,2.0984462619e-05,1.0000000000e-02,0.0000000000e+00,1.4262317444e+19,1.2133732787e+20,0.0000000000e+00,1.5907692741e+20,9.2199958335e+17,3.2306219580e+20,8.8934954681e+01,3.8039502694e+00,8.1180430529e+01,3.9026634106e+00,4.7889488305e-02,2.9394765785e-11,2.0984462619e-05,4.2173415428e-02,6.4829135866e+06,5.3278447434e+06,2.6075969807e+04,3.4016746805e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.3513000000e+04,1.7806767761e+03,1.8217860678e+03,4.2576280000e+03,4.2162980193e+03,3.1052527420e+02,3.6235745410e-01,1.8802244460e-05,1.8802244460e-05,1.0000000000e-02,0.0000000000e+00,1.3506909390e+19,1.2207898335e+20,0.0000000000e+00,1.5896226459e+20,1.0365579057e+18,3.2597285570e+20,8.9687233820e+01,4.2651665924e+00,8.1495817436e+01,3.8728301521e+00,5.3400836508e-02,3.8000514611e-11,1.8802244460e-05,4.2057884484e-02,6.4829908634e+06,5.3884687633e+06,4.5384451237e+04,3.2101774560e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.5792000000e+04,1.7766347354e+03,1.8163090701e+03,4.0126670000e+03,4.0396114894e+03,3.1052628924e+02,3.4717145931e-01,1.7135040442e-05,1.7135040442e-05,1.0000000000e-02,0.0000000000e+00,1.2910681001e+19,1.2266422055e+20,0.0000000000e+00,1.5885740433e+20,1.1413248373e+18,3.2838698058e+20,9.0307156723e+01,4.6848103200e+00,8.1718244999e+01,3.8457014280e+00,5.8382841248e-02,4.6916246577e-11,1.7135040442e-05,4.1952981443e-02,6.4831025015e+06,5.4494024470e+06,7.4890179134e+04,3.0610079322e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.7615000000e+04,1.7709644636e+03,1.8100792649e+03,3.8358380000e+03,3.8819948574e+03,3.1052710117e+02,3.3467522564e-01,1.5406666538e-05,1.5406666538e-05,1.0000000000e-02,0.0000000000e+00,1.2419648181e+19,1.2314646855e+20,0.0000000000e+00,1.5875955419e+20,1.2390932410e+18,3.3048797742e+20,9.0842579498e+01,5.0748736248e+00,8.1893587663e+01,3.8111939011e+00,6.2908901934e-02,5.6475349361e-11,1.5406666538e-05,4.1857474043e-02,6.4829664440e+06,5.5311272655e+06,1.3792183423e+05,2.9392075435e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9074000000e+04,1.7687638000e+03,1.8078145429e+03,3.6781070000e+03,3.8199837117e+03,3.1052775099e+02,3.2572468352e-01,1.4819717170e-05,1.4819717170e-05,1.0000000000e-02,0.0000000000e+00,1.2063951025e+19,1.2349514111e+20,0.0000000000e+00,1.5868153689e+20,1.3170398625e+18,3.3203587296e+20,9.1236908043e+01,5.3841198689e+00,8.1986163299e+01,3.7999968229e+00,6.6613232893e-02,6.4185498646e-11,1.4819717170e-05,4.1778927246e-02,6.4830450996e+06,5.5516439441e+06,1.7412601361e+05,2.8521478635e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.1408000000e+04,1.7649934871e+03,1.8030623992e+03,3.6160150000e+03,3.6264394626e+03,3.1052879052e+02,3.1095367295e-01,1.3655260569e-05,1.3655260569e-05,1.0000000000e-02,0.0000000000e+00,1.1475876550e+19,1.2407198466e+20,0.0000000000e+00,1.5853673141e+20,1.4617255706e+18,3.3473308947e+20,9.1919662571e+01,5.9553768147e+00,8.2117305006e+01,3.7735857727e+00,7.3381322279e-02,8.0083160894e-11,1.3655260569e-05,4.1635453933e-02,6.4834228880e+06,5.5927796655e+06,2.8961001787e+05,2.7094321255e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
