t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_N2(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
1.1936700000e+05,1.8377570162e+03,1.8854884442e+03,2.6906210000e+03,2.7923003300e+03,3.1054124303e+02,5.5410614482e-01,4.2867610684e-05,4.2867610684e-05,1.0000000000e-02,0.0000000000e+00,4.0131886988e+19,2.3227320020e+20,0.0000000000e+00,4.6651273317e+20,3.4826153822e+18,6.3082100933e+20,1.7306741907e+02,1.4009367878e+01,1.5104406365e+02,7.8310713928e+00,1.8287328097e-01,6.3522207077e-10,4.2867610684e-05,4.1137438210e-02,6.5028177364e+06,4.7067514044e+06,2.1077723104e+03,5.1986433373e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2619900000e+05,1.8335409538e+03,1.8808963578e+03,2.5872940000e+03,2.7244116116e+03,3.1054428590e+02,5.3427937066e-01,3.9839263585e-05,3.9839263585e-05,1.0000000000e-02,0.0000000000e+00,3.8576322984e+19,2.3379577152e+20,0.0000000000e+00,4.6619521584e+20,3.7996380274e+18,6.3737530777e+20,1.7474379224e+02,1.5228123963e+01,1.5152258989e+02,7.7949987608e+00,1.9803978442e-01,7.6493188446e-10,3.9839263585e-05,4.0983352948e-02,6.5029889996e+06,4.7706649163e+06,2.6414790649e+03,4.9828796899e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3166500000e+05,1.8301781328e+03,1.8769399641e+03,2.5193250000e+03,2.6876525142e+03,3.1054672037e+02,5.1838757873e-01,3.7391011072e-05,3.7391011072e-05,1.0000000000e-02,0.0000000000e+00,3.7328553254e+19,2.3501717731e+20,0.0000000000e+00,4.6591205978e+20,4.0823656264e+18,6.4286357416e+20,1.7614026833e+02,1.6307873227e+01,1.5186094875e+02,7.7600121438e+00,2.1139681732e-01,8.9134595978e-10,3.7391011072e-05,4.0847993547e-02,6.5031379914e+06,4.8349906199e+06,3.2481173491e+03,4.8121713078e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4041000000e+05,1.8260996522e+03,1.8724799087e+03,2.4825010000e+03,2.5429560681e+03,3.1055061526e+02,4.9347975953e-01,3.4799300303e-05,3.4799300303e-05,1.0000000000e-02,0.0000000000e+00,3.5347018505e+19,2.3695657969e+20,0.0000000000e+00,4.6540227019e+20,4.5914233553e+18,6.5200531193e+20,1.7845498611e+02,1.8233717961e+01,1.5226414128e+02,7.7215937584e+00,2.3549830304e-01,1.1347616264e-09,3.4799300303e-05,4.0606251703e-02,6.5038974619e+06,4.8997243914e+06,4.1597513131e+03,4.5459711128e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5440200000e+05,1.8112953030e+03,1.8564770657e+03,2.3377070000e+03,2.3291548812e+03,3.1055684709e+02,4.4916305856e-01,2.6812879618e-05,2.6812879618e-05,1.0000000000e-02,0.0000000000e+00,3.1850042011e+19,2.4038625979e+20,0.0000000000e+00,4.6426922300e+20,5.7231665634e+18,6.7019678984e+20,1.8299904405e+02,2.2446897666e+01,1.5273140036e+02,7.5346133524e+00,2.8610585876e-01,1.8254759567e-09,2.6812879618e-05,4.0097030274e-02,6.5044951389e+06,5.1294545775e+06,1.1585918538e+04,4.0872153627e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6559600000e+05,1.8039415090e+03,1.8481828107e+03,2.1237380000e+03,2.1544828488e+03,3.1056183272e+02,4.1683671610e-01,2.3380301951e-05,2.3380301951e-05,1.0000000000e-02,0.0000000000e+00,2.9236411869e+19,2.4294628255e+20,0.0000000000e+00,4.6316556755e+20,6.8255457200e+18,6.8570772923e+20,1.8682821467e+02,2.6453390294e+01,1.5261892263e+02,7.4210291580e+00,3.3484919966e-01,2.6101647232e-09,2.3380301951e-05,3.9618549169e-02,6.5058986201e+06,5.2293934229e+06,2.1615877989e+04,3.7560501887e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7455100000e+05,1.8006954282e+03,1.8444266458e+03,1.9489490000e+03,2.0585517054e+03,3.1056582114e+02,3.9275337982e-01,2.1964597884e-05,2.1964597884e-05,1.0000000000e-02,0.0000000000e+00,2.7260421567e+19,2.4487955121e+20,0.0000000000e+00,4.6213291574e+20,7.8569972739e+18,6.9891901672e+20,1.9005877677e+02,3.0120723622e+01,1.5220557808e+02,7.3523795882e+00,3.8007350593e-01,3.4212042744e-09,2.1964597884e-05,3.9187392057e-02,6.5074423549e+06,5.2629017767e+06,2.9327465698e+04,3.5121252280e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8171500000e+05,1.7977029885e+03,1.8410192164e+03,1.8529330000e+03,1.9810635368e+03,3.1056901188e+02,3.7315184199e-01,2.0749830825e-05,2.0749830825e-05,1.0000000000e-02,0.0000000000e+00,2.5645241531e+19,2.4646066683e+20,0.0000000000e+00,4.6112420586e+20,8.8646141907e+18,7.1101964923e+20,1.9299243592e+02,3.3634775610e+01,1.5165252568e+02,7.2819110704e+00,4.2320280244e-01,4.3037113144e-09,2.0749830825e-05,3.8783839580e-02,6.5089205206e+06,5.3302100116e+06,3.9175332159e+04,3.3163430123e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8744600000e+05,1.7930381066e+03,1.8357583851e+03,1.7753750000e+03,1.8703188280e+03,3.1057156438e+02,3.5687213063e-01,1.8996671009e-05,1.8996671009e-05,1.0000000000e-02,0.0000000000e+00,2.4303524183e+19,2.4777522122e+20,0.0000000000e+00,4.6014530616e+20,9.8425368972e+18,7.2224349965e+20,1.9569182365e+02,3.6987177100e+01,1.5105511790e+02,7.1861830753e+00,4.6332656828e-01,5.2849593277e-09,1.8996671009e-05,3.8409830096e-02,6.5102203900e+06,5.3640094212e+06,6.2779413304e+04,3.1557689122e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9203100000e+05,1.7843784125e+03,1.8264667203e+03,1.6645730000e+03,1.7587583164e+03,3.1057360647e+02,3.4294151662e-01,1.6233117889e-05,1.6233117889e-05,1.0000000000e-02,0.0000000000e+00,2.3165244043e+19,2.4889183854e+20,0.0000000000e+00,4.5919163922e+20,1.0795343309e+19,7.3286236300e+20,1.9822584086e+02,4.0205650080e+01,1.5047894288e+02,7.0415347316e+00,4.9969692489e-01,6.4390775132e-09,1.6233117889e-05,3.8063329805e-02,6.5108902156e+06,5.4659863065e+06,1.5576643209e+05,3.0205513167e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9569900000e+05,1.7797201098e+03,1.8216520365e+03,1.5529630000e+03,1.7349425935e+03,3.1057524014e+02,3.3344479477e-01,1.4953287223e-05,1.4953287223e-05,1.0000000000e-02,0.0000000000e+00,2.2387329329e+19,2.4965248130e+20,0.0000000000e+00,4.5846702272e+20,1.1519210666e+19,7.4064392797e+20,2.0007639706e+02,4.2614014410e+01,1.4997704069e+02,6.9578634391e+00,5.2746356351e-01,7.3407380136e-09,1.4953287223e-05,3.7806291047e-02,6.5113983927e+06,5.5344513060e+06,2.5949447751e+05,2.9293257489e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9863400000e+05,1.7782843247e+03,1.8198249245e+03,1.5291140000e+03,1.6598232691e+03,3.1057654735e+02,3.2599814494e-01,1.4492738546e-05,1.4492738546e-05,1.0000000000e-02,0.0000000000e+00,2.1762605234e+19,2.5026342289e+20,0.0000000000e+00,4.5783742533e+20,1.2148172119e+19,7.4721390220e+20,2.0163613113e+02,4.4680193635e+01,1.4949112679e+02,6.9126195143e+00,5.5217668905e-01,8.0992283065e-09,1.4492738546e-05,3.7586352728e-02,6.5124548362e+06,5.5344513060e+06,3.1723765460e+05,2.8568639448e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0098200000e+05,1.7782066997e+03,1.8209261853e+03,1.4539670000e+03,1.6771891494e+03,3.1057759311e+02,3.2092895599e-01,1.4492738546e-05,1.4492738546e-05,1.0000000000e-02,0.0000000000e+00,2.1333223759e+19,2.5068179895e+20,0.0000000000e+00,4.5737793954e+20,1.2607123693e+19,7.5190163198e+20,2.0274754522e+02,4.6172585044e+01,1.4910935918e+02,6.8949661976e+00,5.7062029191e-01,8.6272307927e-09,1.4492738546e-05,3.7427795767e-02,6.5130381191e+06,5.5344513060e+06,2.8092076795e+05,2.8074944697e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0473800000e+05,1.7750084821e+03,1.8160309486e+03,1.4713140000e+03,1.5622723044e+03,3.1057926598e+02,3.1063200651e-01,1.3578364305e-05,1.3578364305e-05,1.0000000000e-02,0.0000000000e+00,2.0468265653e+19,2.5152917800e+20,0.0000000000e+00,4.5637310904e+20,1.3611070112e+19,7.6207980960e+20,2.0514999313e+02,4.9406564199e+01,1.4832286486e+02,6.8119406642e+00,6.0860982235e-01,9.9679434538e-09,1.3578364305e-05,3.7093796744e-02,6.5145246762e+06,5.5688274600e+06,4.8771247499e+05,2.7080926000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0774300000e+05,1.7740298966e+03,1.8151894146e+03,1.3563600000e+03,1.5946436939e+03,3.1058060436e+02,3.0369719831e-01,1.3382980616e-05,1.3382980616e-05,1.0000000000e-02,0.0000000000e+00,1.9881738785e+19,2.5210168351e+20,0.0000000000e+00,4.5562934629e+20,1.4354074125e+19,7.6941861218e+20,2.0687837117e+02,5.1764998917e+01,1.4770297034e+02,6.7731859680e+00,6.3720255316e-01,1.0931413303e-08,1.3382980616e-05,3.6852429388e-02,6.5152641666e+06,5.6032992066e+06,5.3780218989e+05,2.6413708126e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1255100000e+05,1.7743284087e+03,1.8180050521e+03,1.3887050000e+03,1.5313737732e+03,3.1058274577e+02,2.9298164339e-01,1.3382980616e-05,1.3382980616e-05,1.0000000000e-02,0.0000000000e+00,1.8976597017e+19,2.5298444638e+20,0.0000000000e+00,4.5436763606e+20,1.5614510150e+19,7.8159998914e+20,2.0973917369e+02,5.5704539922e+01,1.4662516278e+02,6.7237611597e+00,6.8569643201e-01,1.2566211286e-08,1.3382980616e-05,3.6455858120e-02,6.5173831926e+06,5.5688274600e+06,3.8907396925e+05,2.5392057013e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2024400000e+05,1.7693679062e+03,1.8095145701e+03,1.3253950000e+03,1.3975789857e+03,3.1058617211e+02,2.7309472047e-01,1.2132365833e-05,1.2132365833e-05,1.0000000000e-02,0.0000000000e+00,1.7295358945e+19,2.5463000724e+20,0.0000000000e+00,4.5157192993e+20,1.8408014216e+19,8.0794124671e+20,2.1588640065e+02,6.4205417764e+01,1.4434295626e+02,6.5515174460e+00,7.8649702573e-01,1.6793755115e-08,1.2132365833e-05,3.5640531022e-02,6.5210385740e+06,5.6378664294e+06,1.0636056088e+06,2.3505900348e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2639800000e+05,1.7571574964e+03,1.7965138387e+03,1.1915270000e+03,1.2601102240e+03,3.1058891301e+02,2.5687975456e-01,9.6665745214e-06,9.6665745214e-06,1.0000000000e-02,0.0000000000e+00,1.5924461986e+19,2.5597261517e+20,0.0000000000e+00,4.4873516018e+20,2.1242738862e+19,8.3401939569e+20,2.2192881001e+02,7.2546179810e+01,1.4220090007e+02,6.3029843820e+00,8.7873606032e-01,2.2210393718e-08,9.6665745214e-06,3.4891908277e-02,6.5235715316e+06,5.7421399756e+06,5.8917387463e+06,2.1974480480e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3132200000e+05,1.7574296774e+03,1.8047082331e+03,1.0539990000e+03,1.2056930199e+03,3.1059110608e+02,2.4859194855e-01,9.6665745214e-06,9.6665745214e-06,1.0000000000e-02,0.0000000000e+00,1.5236121081e+19,2.5663852705e+20,0.0000000000e+00,4.4708458253e+20,2.2891455181e+19,8.4868341865e+20,2.2531966377e+02,7.7252980277e+01,1.4088621373e+02,6.2447115621e+00,9.3574850825e-01,2.4953059328e-08,9.6665745214e-06,3.4479624388e-02,6.5259458133e+06,5.6725290241e+06,1.9547476356e+06,2.1216212816e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3526100000e+05,1.7503807876e+03,1.7890923806e+03,9.9955180000e+02,1.1429001040e+03,3.1059286046e+02,2.3809091007e-01,8.4775901848e-06,8.4775901848e-06,1.0000000000e-02,0.0000000000e+00,1.4339604559e+19,2.5751718645e+20,0.0000000000e+00,4.4463806298e+20,2.5336381918e+19,8.7035006062e+20,2.3031053266e+02,8.4099689598e+01,1.3911620496e+02,6.0825139991e+00,1.0121156031e+00,3.0062952975e-08,8.4775901848e-06,3.3910717579e-02,6.5280977339e+06,5.8472697897e+06,1.7173459003e+07,2.0222983697e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3841200000e+05,1.7504251139e+03,1.7916260310e+03,9.3672020000e+02,1.1340534340e+03,3.1059426386e+02,2.3276896203e-01,8.4775901848e-06,8.4775901848e-06,1.0000000000e-02,0.0000000000e+00,1.3897697091e+19,2.5794491880e+20,0.0000000000e+00,4.4330006886e+20,2.6672981401e+19,8.8194682909e+20,2.3297891480e+02,8.7759278275e+01,1.3812432387e+02,6.0391464376e+00,1.0561577014e+00,3.2502845324e-08,8.4775901848e-06,3.3613107529e-02,6.5296499713e+06,5.7770881849e+06,1.1830710819e+07,1.9737269355e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4093300000e+05,1.7505934950e+03,1.7971503514e+03,9.2785390000e+02,1.1003904524e+03,3.1059538668e+02,2.2895715641e-01,8.4775901848e-06,8.4775901848e-06,1.0000000000e-02,0.0000000000e+00,1.3589261356e+19,2.5824206350e+20,0.0000000000e+00,4.4230589867e+20,2.7665984036e+19,8.9050862843e+20,2.3494647411e+02,9.0447070047e+01,1.3740327088e+02,6.0076201683e+00,1.0885045032e+00,3.4344026209e-08,8.4775901848e-06,3.3399161577e-02,6.5310534770e+06,5.7421399756e+06,5.3919076475e+06,1.9398192757e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4295000000e+05,1.7506842624e+03,1.7892105599e+03,8.9417730000e+02,1.0822547208e+03,3.1059628502e+02,2.2400196199e-01,8.4775901848e-06,8.4775901848e-06,1.0000000000e-02,0.0000000000e+00,1.3165072267e+19,2.5865724400e+20,0.0000000000e+00,4.4084949800e+20,2.9121419597e+19,9.0300452817e+20,2.3781565032e+02,9.4341702095e+01,1.3637586505e+02,5.9626993749e+00,1.1353752810e+00,3.7086005921e-08,8.4775901848e-06,3.3096216549e-02,6.5327751484e+06,5.8472697897e+06,1.6874658558e+07,1.8931031912e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4617700000e+05,1.7508970644e+03,1.7926765901e+03,8.7602280000e+02,1.0397160145e+03,3.1059772227e+02,2.1868197062e-01,8.4775901848e-06,8.4775901848e-06,1.0000000000e-02,0.0000000000e+00,1.2731924896e+19,2.5907603989e+20,0.0000000000e+00,4.3924693144e+20,3.0722370366e+19,9.1665093568e+20,2.4094438071e+02,9.8566551419e+01,1.3527694868e+02,5.9146519586e+00,1.1862201289e+00,4.0155778758e-08,8.4775901848e-06,3.2776458457e-02,6.5348612802e+06,5.7770881849e+06,1.0159652797e+07,1.8453542353e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4875800000e+05,1.7447893313e+03,1.7826563441e+03,8.3346490000e+02,9.8419516029e+02,3.1059887181e+02,2.1263952987e-01,7.5585532634e-06,7.5585532634e-06,1.0000000000e-02,0.0000000000e+00,1.2223064926e+19,2.5957347310e+20,0.0000000000e+00,4.3718610443e+20,3.2781842337e+19,9.3427994363e+20,2.4497576541e+02,1.0393926388e+02,1.3400320862e+02,5.7894376036e+00,1.2438476960e+00,4.5374640920e-08,7.5585532634e-06,3.2389514031e-02,6.5364153076e+06,5.9532546554e+06,4.5780436274e+07,1.7885962760e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5082300000e+05,1.7447922768e+03,1.7919464521e+03,7.7792200000e+02,9.8361353954e+02,3.1059979153e+02,2.1056178620e-01,7.5585532634e-06,7.5585532634e-06,1.0000000000e-02,0.0000000000e+00,1.2070216401e+19,2.5971723716e+20,0.0000000000e+00,4.3653235295e+20,3.3434446541e+19,9.3977283805e+20,2.4623181110e+02,1.0561583130e+02,1.3358086991e+02,5.7711909985e+00,1.2639112836e+00,4.6702598074e-08,7.5585532634e-06,3.2269559398e-02,6.5370999453e+06,5.7770881849e+06,1.1292226841e+07,1.7716899278e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5247500000e+05,1.7448819393e+03,1.7856821171e+03,7.7733280000e+02,9.6569272443e+02,3.1060052731e+02,2.0695838772e-01,7.5585532634e-06,7.5585532634e-06,1.0000000000e-02,0.0000000000e+00,1.1765476252e+19,2.6001472372e+20,0.0000000000e+00,4.3517064874e+20,3.4795216962e+19,9.5122033377e+20,2.4884919647e+02,1.0908489892e+02,1.3272466437e+02,5.7341997311e+00,1.3054258336e+00,4.9501645216e-08,7.5585532634e-06,3.2026039662e-02,6.5386274900e+06,5.8825031067e+06,2.8700835462e+07,1.7378531261e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5511800000e+05,1.7382698411e+03,1.7758215918e+03,7.5939800000e+02,9.3190358969e+02,3.1060170446e+02,2.0206699925e-01,6.6850391755e-06,6.6850391755e-06,1.0000000000e-02,0.0000000000e+00,1.1379440426e+19,2.6038919978e+20,0.0000000000e+00,4.3331541970e+20,3.6648899073e+19,9.6692921157e+20,2.5243145158e+02,1.1377847797e+02,1.3168248623e+02,5.6170541730e+00,1.3534264679e+00,5.4911285556e-08,6.6850391755e-06,3.1712211593e-02,6.5395266844e+06,6.0243860619e+06,1.3648546731e+08,1.6943763253e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5934700000e+05,1.7385060993e+03,1.7776680097e+03,7.2559150000e+02,8.8467716297e+02,3.1060358799e+02,1.9566223577e-01,6.6850391755e-06,6.6850391755e-06,1.0000000000e-02,0.0000000000e+00,1.0868896228e+19,2.6088135562e+20,0.0000000000e+00,4.3065398660e+20,3.9307744057e+19,9.8906610187e+20,2.5748176442e+02,1.2036787876e+02,1.3013118779e+02,5.5508819152e+00,1.4318092129e+00,6.0731773253e-08,6.6850391755e-06,3.1279502082e-02,6.5418698434e+06,5.9887728734e+06,1.0109900407e+08,1.6372272298e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6273000000e+05,1.7385804644e+03,1.7840698586e+03,6.7834060000e+02,8.6982001464e+02,3.1060509473e+02,1.9130056604e-01,6.6850391755e-06,6.6850391755e-06,1.0000000000e-02,0.0000000000e+00,1.0535271849e+19,2.6120038726e+20,0.0000000000e+00,4.2876120115e+20,4.1198330787e+19,1.0047259787e+21,2.6105052929e+02,1.2498167715e+02,1.2907627045e+02,5.5058833130e+00,1.4866916211e+00,6.4946007566e-08,6.6850391755e-06,3.0988037419e-02,6.5436513929e+06,5.9178313993e+06,3.6760472653e+07,1.5996615110e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6543700000e+05,1.7370814593e+03,1.7741356982e+03,6.6346680000e+02,8.3510654038e+02,3.1060630039e+02,1.8602073516e-01,6.4845830719e-06,6.4845830719e-06,1.0000000000e-02,0.0000000000e+00,1.0101345631e+19,2.6162270015e+20,0.0000000000e+00,4.2609042753e+20,4.3867272662e+19,1.0268089572e+21,2.6607814319e+02,1.3140990145e+02,1.2767833295e+02,5.4290708582e+00,1.5608313811e+00,7.1504631276e-08,6.4845830719e-06,3.0598997862e-02,6.5460683419e+06,6.0243860619e+06,1.8007744938e+08,1.5503277597e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6760200000e+05,1.7299823803e+03,1.7667362209e+03,6.2873150000e+02,7.8662689187e+02,3.1060726464e+02,1.8193724675e-01,5.6694152416e-06,5.6694152416e-06,1.0000000000e-02,0.0000000000e+00,9.7725060327e+18,2.6194232226e+20,0.0000000000e+00,4.2388192136e+20,4.6074233309e+19,1.0451686273e+21,2.7024939396e+02,1.3667577245e+02,1.2665000115e+02,5.3108486932e+00,1.6127659204e+00,7.9062834440e-08,5.6694152416e-06,3.0298410433e-02,6.5472032664e+06,6.0958974354e+06,6.2873409514e+08,1.5122894289e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6933400000e+05,1.7299836801e+03,1.7803272784e+03,5.8023590000e+02,7.8817844797e+02,3.1060803605e+02,1.8117573333e-01,5.6694152416e-06,5.6694152416e-06,1.0000000000e-02,0.0000000000e+00,9.7394067501e+18,2.6196809628e+20,0.0000000000e+00,4.2365317645e+20,4.6301689755e+19,1.0470199545e+21,2.7066970077e+02,1.3721091039e+02,1.2653373101e+02,5.3059731062e+00,1.6190805159e+00,7.9610016405e-08,5.6694152416e-06,3.0267616987e-02,6.5473224977e+06,5.9532546554e+06,6.6044809536e+07,1.5085229953e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7078100000e+05,1.7300461498e+03,1.7753710133e+03,5.8178540000e+02,7.7388576344e+02,3.1060868052e+02,1.7865934427e-01,5.6694152416e-06,5.6694152416e-06,1.0000000000e-02,0.0000000000e+00,9.5350695668e+18,2.6216631741e+20,0.0000000000e+00,4.2219877365e+20,4.7755011709e+19,1.0589364728e+21,2.7337941452e+02,1.4061875550e+02,1.2582510239e+02,5.2762579911e+00,1.6592928839e+00,8.3145337457e-08,5.6694152416e-06,3.0075351975e-02,6.5487576248e+06,6.0243860619e+06,1.4693706128e+08,1.4850160010e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7309600000e+05,1.7301680019e+03,1.7676420603e+03,5.6748140000e+02,7.4953303328e+02,3.1060971159e+02,1.7467525599e-01,5.6694152416e-06,5.6694152416e-06,1.0000000000e-02,0.0000000000e+00,9.2147761995e+18,2.6247686610e+20,0.0000000000e+00,4.1978123249e+20,5.0170777673e+19,1.0786951072e+21,2.7786994364e+02,1.4622601900e+02,1.2468980919e+02,5.2286514345e+00,1.7254582570e+00,8.9097266694e-08,5.6694152416e-06,2.9768725958e-02,6.5509255237e+06,6.0958974354e+06,5.3797092197e+08,1.4479263804e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7680000000e+05,1.7302721553e+03,1.7760273125e+03,5.4311160000e+02,7.2871870064e+02,3.1061136129e+02,1.7070787054e-01,5.6694152416e-06,5.6694152416e-06,1.0000000000e-02,0.0000000000e+00,8.9304556067e+18,2.6274569853e+20,0.0000000000e+00,4.1748315158e+20,5.2465898124e+19,1.0973985652e+21,2.8211731483e+02,1.5149021467e+02,1.2365429020e+02,5.1852287372e+00,1.7875754503e+00,9.4833648343e-08,5.6694152416e-06,2.9491298430e-02,6.5513358951e+06,6.0243860619e+06,1.3197344461e+08,1.4147589613e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7976300000e+05,1.7299628255e+03,1.7662846036e+03,5.2228080000e+02,7.0098873991e+02,3.1061268097e+02,1.6597143292e-01,5.6229053748e-06,5.6229053748e-06,1.0000000000e-02,0.0000000000e+00,8.5571981955e+18,2.6310665352e+20,0.0000000000e+00,4.1422246169e+20,5.5724131410e+19,1.1239102352e+21,2.8813482866e+02,1.5887065897e+02,1.2226754776e+02,5.1227044238e+00,1.8739117810e+00,1.0331947085e-07,5.6229053748e-06,2.9119558142e-02,6.5540266381e+06,6.0958974354e+06,6.7974626376e+08,1.3707163325e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8213400000e+05,1.7299720609e+03,1.8300771123e+03,4.9452900000e+02,7.0100305297e+02,3.1061373698e+02,1.6618826411e-01,5.6229053748e-06,5.6229053748e-06,1.0000000000e-02,0.0000000000e+00,8.5568385353e+18,2.6309725664e+20,0.0000000000e+00,4.1422051451e+20,5.5724012245e+19,1.1238847700e+21,2.8812784243e+02,1.5886916533e+02,1.2226229295e+02,5.1224842603e+00,1.8738941632e+00,1.0331308774e-07,5.6229053748e-06,2.9119346642e-02,6.5540266560e+06,5.8472697897e+06,1.0814818433e+05,1.3707163325e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8592700000e+05,1.7300412899e+03,1.8176583920e+03,4.9454260000e+02,6.8531259733e+02,3.1061542632e+02,1.6070960252e-01,5.6229053748e-06,5.6229053748e-06,1.0000000000e-02,0.0000000000e+00,8.2912959097e+18,2.6334719110e+20,0.0000000000e+00,4.1171847027e+20,5.8222750669e+19,1.1441360679e+21,2.9272122756e+02,1.6445618192e+02,1.2124536809e+02,5.0798776523e+00,1.9397941619e+00,1.0978655066e-07,5.6229053748e-06,2.8849738135e-02,6.5559365986e+06,5.8472697897e+06,4.0468364086e+05,1.3390939243e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9199600000e+05,1.7302934446e+03,1.7953455950e+03,4.7883570000e+02,6.3492386753e+02,3.1061812936e+02,1.5205263731e-01,5.6229053748e-06,5.6229053748e-06,1.0000000000e-02,0.0000000000e+00,7.6130629239e+18,2.6400062256e+20,0.0000000000e+00,4.0452378113e+20,6.5411956083e+19,1.2022303524e+21,3.0588966464e+02,1.8023116632e+02,1.1856505021e+02,4.9675790374e+00,2.1258633159e+00,1.2894367783e-07,5.6229053748e-06,2.8142141880e-02,6.5614883319e+06,5.8472697897e+06,6.9416951547e+06,1.2567963250e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
