z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
2.8329267834e+05,4.4443101383e+00,7.1068421055e+02,4.3887179631e+00,1.6788742222e-03,9.1622724133e-28,5.3910450818e-02,2.2335554593e-07,2.2985589310e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.6879702027e+05,6.3123545753e+00,7.6750663913e+02,6.2333964043e+00,2.3832275674e-03,1.4686476665e-25,7.6569575136e-02,9.6797684877e-08,4.8005675068e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.5323961201e+05,8.9655804938e+00,8.2768448064e+02,8.8534379250e+00,3.3810957942e-03,6.8152050867e-23,1.0874995953e-01,2.7761708815e-08,1.0784405901e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3655950406e+05,1.2734017494e+01,8.9125430968e+02,1.2574747466e+01,4.7943148224e-03,2.0865662461e-20,1.5445297577e-01,9.1345801621e-09,2.3280184795e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1871652914e+05,1.8086414109e+01,9.5824455168e+02,1.7860213483e+01,6.7953007381e-03,3.0686924328e-18,2.1935898624e-01,3.9035098410e-09,4.7247890884e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9963919670e+05,2.5688544521e+01,1.0286828622e+03,2.5367290776e+01,9.6274272884e-03,2.4759385151e-16,3.1153652433e-01,2.0699898042e-09,9.1203332993e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7924237818e+05,3.6486022914e+01,1.1025998295e+03,3.6029778842e+01,1.3634152332e-02,1.2687792340e-14,4.4244253133e-01,1.2926341015e-09,1.6944097067e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5752071830e+05,5.1821926577e+01,1.1800354116e+03,5.1173977223e+01,1.9300326209e-02,4.5226812521e-13,6.2834660162e-01,9.2034337836e-10,3.0523151030e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3445871372e+05,7.3603858676e+01,1.2610458220e+03,7.2683662777e+01,2.7310593354e-02,1.1846132948e-11,8.9235284100e-01,7.3305301311e-10,5.3562555518e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1001651447e+05,1.0454123129e+02,1.3457067377e+03,1.0323440924e+02,3.8631959733e-02,2.3669898279e-10,1.2672715076e+00,6.4495385724e-10,9.1865624305e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.4173343811e+04,1.4848228388e+02,1.4341141313e+03,1.4662638878e+02,5.4630562730e-02,3.7160228172e-09,1.7996990294e+00,6.2064602323e-10,1.5440702571e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6881659199e+04,2.1089275835e+02,1.5263846356e+03,2.0825702475e+02,7.7236915836e-02,4.6997586004e-08,2.5558209407e+00,6.4783437488e-10,2.5491706259e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8113186804e+04,2.9953577195e+02,1.6226567421e+03,2.9579219056e+02,1.0917974673e-01,4.8945683318e-07,3.6296868680e+00,7.2813872159e-10,4.1421644506e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.3133699822e+03,3.8256056584e+02,1.6771845357e+03,3.7777899544e+02,1.3907148036e-01,1.6398491151e-06,4.6355670439e+00,9.3499517464e-10,5.6606894992e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.5927223036e+01,4.1033528978e+02,1.6895993739e+03,4.0520643798e+02,1.4907881112e-01,2.1363436229e-06,4.9720863299e+00,1.0378058734e-09,6.1611944580e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
