z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
5.8005634866e+05,4.1082364373e-03,5.8633716864e+02,6.4855470613e-04,2.6120196509e-03,8.4766630441e-04,2.4436764574e-18,1.6585001789e-64,9.0943525268e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7372468066e+05,5.8524390536e-03,6.2984555326e+02,9.2390663211e-04,3.7209849158e-03,1.2075535233e-03,2.5666530041e-18,1.5572756386e-64,9.3657591646e-19,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6693530913e+05,8.3371644739e-03,6.7654307377e+02,1.3161626254e-03,5.3007751065e-03,1.7202353143e-03,4.6880168582e-18,8.8825186200e-64,1.8264599621e-18,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5966027550e+05,1.1876810818e-02,7.2635343187e+02,1.8749557540e-03,7.5512847717e-03,2.4505825034e-03,2.5677300264e-17,1.8140002947e-61,1.2634540324e-17,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.5187459593e+05,1.6919257819e-02,7.7912412001e+02,2.6709914135e-03,1.0757276161e-02,3.4910076254e-03,3.8645799627e-16,9.8895674503e-58,2.7926020894e-16,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4354534716e+05,2.4102538091e-02,8.3474623149e+02,3.8049938082e-03,1.5324410852e-02,4.9731580765e-03,7.7117232170e-15,1.3303450165e-53,8.4856409511e-15,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3465120550e+05,3.4335568890e-02,8.9324790577e+02,5.4204505858e-03,2.1830578984e-02,7.0845736354e-03,1.2395240878e-13,8.7288186182e-50,1.9970359018e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2516938578e+05,4.8913159543e-02,9.5455327014e+02,7.7217676028e-03,3.1099020744e-02,1.0092415711e-02,1.4582147276e-12,2.0547847377e-46,3.2656673662e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1507060446e+05,6.9679846695e-02,1.0187624873e+03,1.1000128666e-02,4.4302491596e-02,1.4377269537e-02,1.3292907124e-11,2.0956155966e-43,3.9669415128e-11,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0433598101e+05,9.9263287852e-02,1.0859760994e+03,1.5670324629e-02,6.3111649083e-02,2.0481292105e-02,9.9733405720e-11,1.1286612779e-40,3.8392777138e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9293760486e+05,1.4140674503e-01,1.1563615590e+03,2.2323188338e-02,8.9906428400e-02,2.9176785244e-02,6.4133037721e-10,3.6669374368e-38,3.1029545783e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.8084837468e+05,2.0144272845e-01,1.2299934203e+03,3.1800205389e-02,1.2807712485e-01,4.1563836549e-02,3.6156524235e-09,7.7453753403e-36,2.1504097666e-08,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6805081555e+05,2.8696773153e-01,1.3068109330e+03,4.5299580023e-02,1.8245318990e-01,5.9209304117e-02,1.8099338980e-08,1.1096558218e-33,1.2971827320e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5451175419e+05,4.0880343299e-01,1.3869042155e+03,6.4526784228e-02,2.5991370212e-01,8.4344562145e-02,8.1440605821e-08,1.1232861925e-31,6.9102929066e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4021017954e+05,5.8236598914e-01,1.4704507751e+03,9.1907742776e-02,3.7025581669e-01,1.2014672335e-01,3.3315021576e-07,8.3423880337e-30,3.2945077593e-06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2513005652e+05,8.2961667623e-01,1.5576680147e+03,1.3088965895e-01,5.2742820966e-01,1.7113849864e-01,1.2512494073e-06,4.6970238728e-28,1.4220811468e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0923304103e+05,1.1818407021e+00,1.6487922191e+03,1.8636336855e-01,7.5127731154e-01,2.4375707464e-01,4.3510578720e-06,2.0616236643e-26,5.6130217847e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9249595083e+05,1.6836057967e+00,1.7440703661e+03,2.6525205886e-01,1.0700048805e+00,3.4716523715e-01,1.4109269919e-05,7.2247510769e-25,2.0431195637e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7489198370e+05,2.3984014712e+00,1.8437519466e+03,3.7732373138e-01,1.5235912410e+00,4.9441369386e-01,4.2921952530e-05,2.0624100774e-23,6.9075029180e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5638206195e+05,3.4166724944e+00,1.9481005426e+03,5.3629693121e-01,2.1684833307e+00,7.0412158244e-01,1.2312340028e-04,4.8785938519e-22,2.1824019680e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3693711904e+05,4.8672630810e+00,2.0574060691e+03,7.6131688791e-01,3.0838444181e+00,1.0029392214e+00,3.3450018895e-04,9.7039359351e-21,6.4776126738e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1651093759e+05,6.9337198512e+00,2.1719902031e+03,1.0788745967e+00,4.3795463124e+00,1.4292201927e+00,8.6390322525e-04,1.6432000594e-19,1.8141705186e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9505688541e+05,9.8775164143e+00,2.2922226303e+03,1.5252115721e+00,6.2057542273e+00,2.0385958897e+00,2.1276314229e-03,2.3928371160e-18,4.8115473759e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7252593178e+05,1.4071138236e+01,2.4185384304e+03,2.1491818286e+00,8.7633045649e+00,2.9125512017e+00,5.0094381955e-03,3.0205273900e-17,1.2118410830e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.4889640933e+05,2.0045214095e+01,2.5379417420e+03,3.0222085879e+00,1.2340014620e+01,4.1677818906e+00,1.0633268638e-02,2.7362163599e-16,2.7178090550e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2429076236e+05,2.8555657786e+01,2.6405519758e+03,4.2521609332e+00,1.7372371911e+01,5.9662565226e+00,1.9913513983e-02,1.6586147757e-15,5.3048155610e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9884511431e+05,4.0679315656e+01,2.7358701475e+03,5.9832869650e+00,2.4448393757e+01,8.5428946549e+00,3.4973407345e-02,8.1840549089e-15,9.6407482140e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7259654196e+05,5.7950222498e+01,2.8280807650e+03,8.4180291569e+00,3.4391680586e+01,1.2234517743e+01,5.9077317854e-02,3.5654329659e-14,1.6775853611e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4557733736e+05,8.2553706556e+01,2.9189012418e+03,1.1841810616e+01,4.8362998642e+01,1.7522567175e+01,9.7043722103e-02,1.4207692125e-13,2.8293727354e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1778709918e+05,1.1760290422e+02,3.0088242873e+03,1.6658720499e+01,6.8007621035e+01,2.5093401503e+01,1.5577776853e-01,5.2608852576e-13,4.6507944949e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.9205728484e+04,1.6753267247e+02,3.0988789212e+03,2.3435227392e+01,9.5633105112e+01,3.5929224911e+01,2.4572042905e-01,1.8427748336e-12,7.4966859930e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9803762714e+04,2.3866074167e+02,3.1915054269e+03,3.2951035344e+01,1.3440878371e+02,5.1445931107e+01,3.8397042045e-01,6.2677132817e-12,1.1954870180e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9457162262e+04,3.3998711282e+02,3.2917172773e+03,4.6238176529e+01,1.8849296464e+02,7.3713279203e+01,6.0181360233e-01,2.1543923764e-11,1.9111694799e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6306391892e+03,4.3512747606e+02,3.3782009565e+03,5.8252571872e+01,2.3718641074e+02,9.4931275068e+01,8.4665131927e-01,5.5794515398e-11,2.7289555139e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.0996765926e+01,4.6699616039e+02,3.4385128537e+03,6.1472075798e+01,2.4966789737e+02,1.0263351978e+02,1.0064933055e+00,9.3333275344e-11,3.2699524046e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
