t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar)
7.6990000000e+03,2.6970628380e+03,3.1010827836e+03,8.8634130000e+04,8.6906279394e+04,5.9400730640e+02,1.0000000000e+00,4.6016262673e+00,4.6016262673e+00,1.0000000000e-02,0.0,2.8753083594e+19,1.0721874959e+20,0.0,1.5983822716e+20,1.6172652090e+17,2.7132259701e+20,8.2141586434e+01,6.7266815822e-01,6.3872614536e+01,1.2976725415e+01,1.7952057604e-02,7.5749992793e-14,4.6016262673e+00,4.0587404294e-02,6.1949362087e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
8.1450000000e+03,2.6701787080e+03,3.0498671734e+03,8.6523750000e+04,8.2179926431e+04,5.9400768643e+02,1.0000000000e+00,3.4472956597e+00,3.4472956597e+00,1.0000000000e-02,0.0,2.8944816083e+19,1.0702551564e+20,0.0,1.5983913187e+20,1.6081954952e+17,2.6943402453e+20,8.1237917401e+01,6.7267577303e-01,6.4495894955e+01,1.2604492210e+01,1.7558802611e-02,7.9482881094e-14,3.4472956597e+00,4.0793512715e-02,6.1926213823e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
8.7710000000e+03,2.6243537087e+03,2.9821328342e+03,8.1797450000e+04,7.0930409815e+04,5.9400821985e+02,1.0000000000e+00,2.3149442610e+00,2.3149442610e+00,1.0000000000e-02,0.0,2.9177531995e+19,1.0679068975e+20,0.0,1.5984017086e+20,1.5977738969e+17,2.6774558313e+20,8.0380419327e+01,6.7268451814e-01,6.5276438768e+01,1.2099312126e+01,1.7039653072e-02,8.4962443710e-14,2.3149442610e+00,4.1029229279e-02,6.1879058701e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
9.4970000000e+03,2.5924293347e+03,2.9149116730e+03,7.0548030000e+04,6.4434025559e+04,5.9400883845e+02,1.0000000000e+00,1.5294579202e+00,1.5294579202e+00,1.0000000000e-02,0.0,2.9388975994e+19,1.0657680407e+20,0.0,1.5984105914e+20,1.5888545903e+17,2.6675677980e+20,7.9815933474e+01,6.7269199476e-01,6.6009976481e+01,1.1587281292e+01,1.6525786294e-02,9.1127094997e-14,1.5294579202e+00,4.1229261418e-02,6.1841762255e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.0267000000e+04,2.5609109438e+03,2.8504681430e+03,6.4051720000e+04,5.8410896434e+04,5.9400949455e+02,1.0000000000e+00,1.0084704659e+00,1.0084704659e+00,1.0000000000e-02,0.0,2.9577098263e+19,1.0638609680e+20,0.0,1.5984180768e+20,1.5813306547e+17,2.6627513374e+20,7.9469411328e+01,6.7269829524e-01,6.6682380168e+01,1.1089827710e+01,1.6034688670e-02,9.7855992857e-14,1.0084704659e+00,4.1396290585e-02,6.1805917400e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.1048000000e+04,2.5286108119e+03,2.7916160859e+03,5.8028670000e+04,5.2894783465e+04,5.9401016000e+02,1.0000000000e+00,6.7755129747e-01,6.7755129747e-01,1.0000000000e-02,0.0,2.9738946559e+19,1.0622163126e+20,0.0,1.5984242372e+20,1.5751312974e+17,2.6612327816e+20,7.9273432389e+01,6.7270348054e-01,6.7275342549e+01,1.0632247365e+01,1.5587697307e-02,1.0484013256e-13,6.7755129747e-01,4.1532557674e-02,6.1766727670e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.1879000000e+04,2.4911190481e+03,2.7351606761e+03,5.2512620000e+04,4.7214663943e+04,5.9401086807e+02,1.0000000000e+00,4.5507910139e-01,4.5507910139e-01,1.0000000000e-02,0.0,2.9887005378e+19,1.0607079316e+20,0.0,1.5984296806e+20,1.5696467179e+17,2.6616415597e+20,7.9163792961e+01,6.7270806227e-01,6.7828825871e+01,1.0192019538e+01,1.5160388641e-02,1.1243535486e-13,4.5507910139e-01,4.1652081492e-02,6.1720641648e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.2879000000e+04,2.4614319875e+03,2.6748375393e+03,4.6832570000e+04,4.3127077343e+04,5.9401172016e+02,1.0000000000e+00,2.9185425210e-01,2.9185425210e-01,1.0000000000e-02,0.0,3.0038835028e+19,1.0591562721e+20,0.0,1.5984351074e+20,1.5641705004e+17,2.6635182716e+20,7.9107562387e+01,6.7271263012e-01,6.8406553905e+01,9.7217360608e+00,1.4705538772e-02,1.2170408925e-13,2.9185425210e-01,4.1770545823e-02,6.1685279514e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.3879000000e+04,2.4176067463e+03,2.6114472702e+03,4.2745030000e+04,3.7908526130e+04,5.9401257225e+02,9.9994030638e-01,1.7892799184e-01,1.7892799184e-01,1.0000000000e-02,0.0,3.0190921212e+19,1.0576021121e+20,0.0,1.5984402585e+20,1.5589702367e+17,2.6666551009e+20,7.9097584641e+01,6.7281529440e-01,6.9002350961e+01,9.2292587321e+00,1.4231661910e-02,1.3302937574e-13,1.7892799184e-01,4.1887248264e-02,6.1626765009e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
1.4798000000e+04,2.3732941912e+03,2.5490139342e+03,3.7526550000e+04,3.3189099840e+04,5.9401335528e+02,9.9867171855e-01,1.0787432971e-01,1.0787432971e-01,1.0000000000e-02,0.0,3.0302206633e+19,1.0564587570e+20,0.0,1.5984406785e+20,1.5585053172e+17,2.6713726963e+20,7.9146149808e+01,6.7481712208e-01,6.9599971433e+01,8.7496811548e+00,1.3805768869e-02,1.4694762012e-13,1.0787432971e-01,4.1995852493e-02,6.1573372478e+06,NaN,NaN,0.0,0.0,0.0,0.0,0.0
