#nT       210
#1:Tsb[K], 2:dHm/dTs[J/K], 3:phi_bulk(in mass), 4:phi_bulk(in vol) 5:dphi(mass)/dTs, 6:Rtr(Rheological transition)[m]
    0.2155000000E+04    0.2075979198E+28    0.3446294083E+00    0.3805399794E+00    0.8528548562E-03    0.4775308648E+07
    0.2145000000E+04    0.1999348041E+28    0.3361785476E+00    0.3715358549E+00    0.8450860669E-03    0.4829547323E+07
    0.2135000000E+04    0.1922377272E+28    0.3279056276E+00    0.3626952175E+00    0.8272920036E-03    0.4877727898E+07
    0.2125000000E+04    0.1855709812E+28    0.3197951612E+00    0.3540050052E+00    0.8110466364E-03    0.4920468499E+07
    0.2115000000E+04    0.1795974201E+28    0.3118403125E+00    0.3454607485E+00    0.7954848711E-03    0.4958502357E+07
    0.2105000000E+04    0.1747656677E+28    0.3040073063E+00    0.3370284954E+00    0.7833006169E-03    0.4992523215E+07
    0.2095000000E+04    0.1702865155E+28    0.2962960474E+00    0.3287100814E+00    0.7711258906E-03    0.5023069326E+07
    0.2085000000E+04    0.1652302460E+28    0.2887485644E+00    0.3205527093E+00    0.7547483076E-03    0.5050477311E+07
    0.2075000000E+04    0.1620949576E+28    0.2812833859E+00    0.3124698970E+00    0.7465178472E-03    0.5075175047E+07
    0.2065000000E+04    0.1579774036E+28    0.2739576879E+00    0.3045249107E+00    0.7325697996E-03    0.5097525376E+07
    0.2055000000E+04    0.1551133303E+28    0.2667184138E+00    0.2966614693E+00    0.7239274094E-03    0.5117782771E+07
    0.2045000000E+04    0.1526662435E+28    0.2595517361E+00    0.2888655528E+00    0.7166677681E-03    0.5136247478E+07
    0.2035000000E+04    0.1490874691E+28    0.2525181241E+00    0.2812039691E+00    0.7033612070E-03    0.5153066242E+07
    0.2025000000E+04    0.1469352391E+28    0.2455525471E+00    0.2736068293E+00    0.6965576938E-03    0.5168402034E+07
    0.2015000000E+04    0.1447576791E+28    0.2386598976E+00    0.2660802279E+00    0.6892649526E-03    0.5182462180E+07
    0.2005000000E+04    0.1431703173E+28    0.2318145263E+00    0.2585968285E+00    0.6845371283E-03    0.5195384254E+07
    0.1995000000E+04    0.1406462879E+28    0.2250643732E+00    0.2512097084E+00    0.6750153157E-03    0.5207249634E+07
    0.1985000000E+04    0.1392986666E+28    0.2183538175E+00    0.2438586527E+00    0.6710555701E-03    0.5218169196E+07
    0.1975000000E+04    0.1658108965E+28    0.2103364698E+00    0.2350673913E+00    0.8017347612E-03    0.5229216819E+07
    0.1965000000E+04    0.2257320806E+28    0.1994048430E+00    0.2230694662E+00    0.1093162684E-02    0.5242175463E+07
    0.1955000000E+04    0.2222239101E+28    0.1886309341E+00    0.2112339674E+00    0.1077390887E-02    0.5255625660E+07
    0.1945000000E+04    0.2191236480E+28    0.1779952778E+00    0.1995411014E+00    0.1063565629E-02    0.5267481010E+07
    0.1935000000E+04    0.2163773322E+28    0.1674809920E+00    0.1879736488E+00    0.1051428582E-02    0.5277980710E+07
    0.1925000000E+04    0.2139394555E+28    0.1570733939E+00    0.1765165922E+00    0.1040759807E-02    0.5287279014E+07
    0.1915000000E+04    0.2117713689E+28    0.1467596829E+00    0.1651568075E+00    0.1031371100E-02    0.5295531337E+07
    0.1905000000E+04    0.2098400825E+28    0.1365286742E+00    0.1538828021E+00    0.1023100873E-02    0.5302879520E+07
    0.1895000000E+04    0.2081172570E+28    0.1263705767E+00    0.1426844960E+00    0.1015809748E-02    0.5309422741E+07
    0.1885000000E+04    0.2065784447E+28    0.1162768050E+00    0.1315530348E+00    0.1009377171E-02    0.5315260678E+07
    0.1875000000E+04    0.2052024522E+28    0.1062398199E+00    0.1204806312E+00    0.1003698513E-02    0.5320478953E+07
    0.1865000000E+04    0.2039708376E+28    0.9625299247E-01    0.1094604284E+00    0.9986827428E-03    0.5325149012E+07
    0.1855000000E+04    0.2028674861E+28    0.8631048812E-01    0.9848638369E-01    0.9942504353E-03    0.5329328051E+07
    0.1845000000E+04    0.2018782815E+28    0.7640716622E-01    0.8755316702E-01    0.9903321902E-03    0.5333073456E+07
    0.1835000000E+04    0.2009907941E+28    0.6653849474E-01    0.7665607470E-01    0.9868671473E-03    0.5336428252E+07
    0.1825000000E+04    0.1499781217E+28    0.5919113174E-01    0.6843717472E-01    0.7347363003E-03    0.5471127591E+07
    0.1815000000E+04    0.1192362164E+28    0.5359077301E-01    0.6210297212E-01    0.5600358726E-03    0.5635539605E+07
    0.1805000000E+04    0.1049869127E+28    0.4884654219E-01    0.5670868024E-01    0.4744230822E-03    0.5688200768E+07
    0.1795000000E+04    0.9450974652E+27    0.4472733989E-01    0.5200593915E-01    0.4119202300E-03    0.5726069040E+07
    0.1785000000E+04    0.8613443549E+27    0.4109144729E-01    0.4784116834E-01    0.3635892598E-03    0.5756049492E+07
