t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
3.5535706700e+08,1.7658562231e+03,1.8526924202e+03,1.0890784774e-01,0.0000000000e+00,1.4772416375e+17,1.2539397867e+19,0.0000000000e+00,1.9670326077e+20,6.4968867231e+19,5.4209735386e+20,1.8623506304e-02,1.2373858124e+02,1.1841713103e+02,3.7169713188e+00,1.0271861236e-05,1.4386687039e+00,1.5261710863e-09,1.6579990730e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6387828175e+06,1.7950610000e-01,2.3889054993e+02,3.5787974232e+02,1.0000000000e-02
3.5797850700e+08,1.7658562231e+03,1.8508342894e+03,1.0839077619e-01,0.0000000000e+00,1.4276408758e+17,1.2126657429e+19,0.0000000000e+00,1.9536526628e+20,6.4142680525e+19,5.3454333977e+20,1.8607637137e-02,1.2198258249e+02,1.1681164060e+02,3.5915623875e+00,1.0271861236e-05,1.4191633433e+00,1.4349626710e-09,1.6020589341e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6382582874e+06,3.0552110000e-01,2.3904493315e+02,3.5794892743e+02,1.0000000000e-02
3.6007565900e+08,1.7658562231e+03,1.8462097988e+03,1.0710073074e-01,0.0000000000e+00,1.3888073473e+17,1.1803186805e+19,0.0000000000e+00,1.9429295834e+20,6.3483483999e+19,5.2853139682e+20,1.8595034791e-02,1.2058572040e+02,1.1553286369e+02,3.4933922551e+00,1.0271861236e-05,1.4036272777e+00,1.3653480400e-09,1.5582689840e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6378173571e+06,4.1378120000e-01,2.3916873332e+02,3.5800427554e+02,1.0000000000e-02
3.6175338100e+08,1.7658562231e+03,1.8404716653e+03,1.0549357502e-01,0.0000000000e+00,1.3582781783e+17,1.1548684248e+19,0.0000000000e+00,1.9343390240e+20,6.2957276863e+19,5.2374200292e+20,1.8585013394e-02,1.1947334009e+02,1.1451347750e+02,3.4162249731e+00,1.0271861236e-05,1.3912425914e+00,1.3117304839e-09,1.5238476041e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6374619114e+06,5.0068290000e-01,2.3926950626e+02,3.5804855402e+02,1.0000000000e-02
3.6309555900e+08,1.7658562231e+03,1.8345386349e+03,1.0382433298e-01,0.0000000000e+00,1.3341964946e+17,1.1347801862e+19,0.0000000000e+00,1.9274588766e+20,6.2537059755e+19,5.1992344803e+20,1.8577035437e-02,1.1858671672e+02,1.1370031245e+02,3.3553608350e+00,1.0271861236e-05,1.3813633190e+00,1.2701279963e-09,1.4966984345e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6371724932e+06,5.7193700000e-01,2.3935118824e+02,3.5808397680e+02,1.0000000000e-02
3.6416930100e+08,1.7658562231e+03,1.8289128947e+03,1.0223442606e-01,0.0000000000e+00,1.3151485816e+17,1.1188828741e+19,0.0000000000e+00,1.9219498645e+20,6.2201372377e+19,5.1687693483e+20,1.8570678380e-02,1.1787952489e+02,1.1305129082e+02,3.3072229448e+00,1.0271861236e-05,1.3734782512e+00,1.2376546132e-09,1.4752259585e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6369368224e+06,6.3000390000e-01,2.3941706549e+02,3.5811231502e+02,1.0000000000e-02
3.6502829400e+08,1.7658562231e+03,1.8238390775e+03,1.0079459263e-01,0.0000000000e+00,1.3000487839e+17,1.1062755234e+19,0.0000000000e+00,1.9175395421e+20,6.1933137539e+19,5.1444507552e+20,1.8565609059e-02,1.1731512369e+02,1.1253304569e+02,3.2690651965e+00,1.0271861236e-05,1.3671820080e+00,1.2121843421e-09,1.4582052431e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6367459709e+06,6.7698910000e-01,2.3947049527e+02,3.5813498557e+02,1.0000000000e-02
3.6571548900e+08,1.7658562231e+03,1.8194016763e+03,9.9530667502e-02,0.0000000000e+00,1.2880572621e+17,1.0962601369e+19,0.0000000000e+00,1.9140092955e+20,6.1718752882e+19,5.1250301932e+20,1.8561564106e-02,1.1686446933e+02,1.1211907382e+02,3.2387637448e+00,1.0271861236e-05,1.3621525975e+00,1.1921288928e-09,1.4446889217e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6365900516e+06,7.1530530000e-01,2.3951262314e+02,3.5815312205e+02,1.0000000000e-02
3.6626524500e+08,1.7658562231e+03,1.8156195204e+03,9.8449703242e-02,0.0000000000e+00,1.2785204132e+17,1.0882928471e+19,0.0000000000e+00,1.9111838343e+20,6.1547376437e+19,5.1095157744e+20,1.8558334905e-02,1.1650450194e+02,1.1178829772e+02,3.2146660208e+00,1.0271861236e-05,1.3581339455e+00,1.1762875140e-09,1.4339398465e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6364649999e+06,7.4534230000e-01,2.3954696310e+02,3.5816763124e+02,1.0000000000e-02
3.6708987900e+08,1.7658562231e+03,1.8096460066e+03,9.6734969495e-02,0.0000000000e+00,1.2642911377e+17,1.0764023134e+19,0.0000000000e+00,1.9069455543e+20,6.1290699277e+19,5.0862902772e+20,1.8553490965e-02,1.1596567013e+02,1.1129303948e+02,3.1787131371e+00,1.0271861236e-05,1.3521169739e+00,1.1528486233e-09,1.4179026370e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0271861236e-05,0.0000000000e+00,6.6362803188e+06,7.7000950000e-01,2.3959991031e+02,3.5818939500e+02,1.0000000000e-02
3.6832683000e+08,1.7652739764e+03,1.8000072031e+03,9.3941708815e-02,0.0000000000e+00,1.2405304023e+17,1.0587275534e+19,0.0000000000e+00,1.8990480491e+20,6.1060513748e+19,5.0636692827e+20,1.8544583862e-02,1.1543264932e+02,1.1082251131e+02,3.1251602875e+00,1.0166644254e-05,1.3457157487e+00,1.1264263637e-09,1.3925180377e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0166644254e-05,0.0000000000e+00,6.6360338641e+06,8.0844760000e-01,2.3961233499e+02,3.5822204063e+02,1.0000000000e-02
3.7018225600e+08,1.7652739764e+03,1.8120332448e+03,9.1094722288e-02,0.0000000000e+00,1.1754859428e+17,1.0328728105e+19,0.0000000000e+00,1.8686654934e+20,6.2570122766e+19,5.1752937816e+20,1.8510926520e-02,1.1791169185e+02,1.1335628515e+02,3.0433085838e+00,1.0166644254e-05,1.3764833186e+00,1.1476560114e-09,1.3560463168e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0166644254e-05,0.0000000000e+00,6.6378499557e+06,7.9910870000e-01,2.3943223555e+02,3.5827100908e+02,1.0000000000e-02
3.7166659700e+08,1.7652739764e+03,1.8042270390e+03,8.9017474647e-02,0.0000000000e+00,1.1209803189e+17,1.0131106371e+19,0.0000000000e+00,1.8406817311e+20,6.4138312756e+19,5.2930999751e+20,1.8482046167e-02,1.2053805249e+02,1.1601603608e+02,2.9804230597e+00,1.0166644254e-05,1.4087806260e+00,1.1773036635e-09,1.3280256016e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0166644254e-05,0.0000000000e+00,6.6396095675e+06,5.8636380000e-01,2.3924401193e+02,3.5831018385e+02,1.0000000000e-02
3.7285407000e+08,1.7652739764e+03,1.8015857706e+03,8.8310467419e-02,0.0000000000e+00,1.0932006208e+17,9.9776004319e+18,0.0000000000e+00,1.8276445532e+20,6.4452623599e+19,5.3137422003e+20,1.8469234619e-02,1.2098240148e+02,1.1650375942e+02,2.9332291695e+00,1.0166644254e-05,1.4147030417e+00,1.1684238397e-09,1.3069968103e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0166644254e-05,0.0000000000e+00,6.6400471087e+06,3.7202380000e-01,2.3922415722e+02,3.5834152366e+02,1.0000000000e-02
3.7380404800e+08,1.7652739764e+03,1.8000378503e+03,8.7894839022e-02,0.0000000000e+00,1.0736707327e+17,9.8568247853e+18,0.0000000000e+00,1.8187149486e+20,6.4552789656e+19,5.3184471147e+20,1.8460646173e-02,1.2107224469e+02,1.1663055831e+02,2.8963758922e+00,1.0166644254e-05,1.4162427583e+00,1.1562564490e-09,1.2905756195e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0166644254e-05,0.0000000000e+00,6.6402378947e+06,3.3127610000e-01,2.3922826413e+02,3.5836659549e+02,1.0000000000e-02
3.7456403000e+08,1.7641841348e+03,1.7989423980e+03,8.7600014232e-02,0.0000000000e+00,1.0588835676e+17,9.7613771290e+18,0.0000000000e+00,1.8119603269e+20,6.4593476887e+19,5.3192173036e+20,1.8454448346e-02,1.2107668922e+02,1.1666622145e+02,2.8676120299e+00,9.9724004854e-06,1.4153267473e+00,1.1503758977e-09,1.2751901898e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9724004854e-06,0.0000000000e+00,6.6400884701e+06,3.1866850000e-01,2.3915175728e+02,3.5838665295e+02,1.0000000000e-02
3.7517201600e+08,1.7640877521e+03,1.7988482298e+03,8.7574640361e-02,0.0000000000e+00,1.0501680016e+17,9.6854728150e+18,0.0000000000e+00,1.8086802332e+20,6.4413441181e+19,5.3031278506e+20,1.8451388090e-02,1.2070426140e+02,1.1632187294e+02,2.8448632589e+00,9.9553899537e-06,1.4110303637e+00,1.1349518623e-09,1.2648488522e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9553899537e-06,0.0000000000e+00,6.6399405525e+06,2.2879010000e-01,2.3917871073e+02,3.5840269894e+02,1.0000000000e-02
3.7565840500e+08,1.7639053285e+03,1.7986699976e+03,8.7526601217e-02,0.0000000000e+00,1.0428468997e+17,9.6250978350e+18,0.0000000000e+00,1.8057773475e+20,6.4297335763e+19,5.2924613519e+20,1.8448704167e-02,1.2045600141e+02,1.1609553484e+02,2.8267589539e+00,9.9232682566e-06,1.4080601022e+00,1.1241489165e-09,1.2563759656e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.9232682566e-06,0.0000000000e+00,6.6398273996e+06,2.4504630000e-01,2.3918932703e+02,3.5841553572e+02,1.0000000000e-02
3.7604751600e+08,1.7637512978e+03,1.7985195062e+03,8.7486024498e-02,0.0000000000e+00,1.0369910175e+17,9.5770160098e+18,0.0000000000e+00,1.8034340246e+20,6.4206561242e+19,5.2840997335e+20,1.8446544908e-02,1.2026128489e+02,1.1591825036e+02,2.8123428506e+00,9.8962214811e-06,1.4057204886e+00,1.1156767832e-09,1.2496128459e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8962214811e-06,0.0000000000e+00,6.6397381273e+06,2.4710480000e-01,2.3919686322e+02,3.5842580517e+02,1.0000000000e-02
3.7663118300e+08,1.7635192485e+03,1.7982927890e+03,8.7424869255e-02,0.0000000000e+00,1.0282485654e+17,9.5051939945e+18,0.0000000000e+00,1.7999185965e+20,6.4070731249e+19,5.2715911532e+20,1.8443309802e-02,1.1997001236e+02,1.1565301835e+02,2.7908133176e+00,9.8556050930e-06,1.4022193528e+00,1.1030793103e-09,1.2395148224e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.8556050930e-06,0.0000000000e+00,6.6396020466e+06,2.4779470000e-01,2.3920808044e+02,3.5844074326e+02,1.0000000000e-02
3.7750668300e+08,1.7631646498e+03,1.7979463388e+03,8.7331354546e-02,0.0000000000e+00,1.0152130572e+17,9.3981437453e+18,0.0000000000e+00,1.7946334451e+20,6.3868876529e+19,5.2529945441e+20,1.8438456308e-02,1.1953693775e+02,1.1525874305e+02,2.7587331081e+00,9.7938390712e-06,1.3970054376e+00,1.0844863840e-09,1.2244636253e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7938390712e-06,0.0000000000e+00,6.6393951668e+06,2.4905330000e-01,2.3922416890e+02,3.5846301674e+02,1.0000000000e-02
3.7881993300e+08,1.7626250736e+03,1.7974191634e+03,8.7188904472e-02,0.0000000000e+00,9.9586115217e+16,9.2390994221e+18,0.0000000000e+00,1.7866972533e+20,6.3568494496e+19,5.2253278469e+20,1.8431190830e-02,1.1889266851e+02,1.1467211469e+02,2.7110934883e+00,9.7005458799e-06,1.3892387855e+00,1.0571764164e-09,1.2021183862e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.7005458799e-06,0.0000000000e+00,6.6390819147e+06,2.5029280000e-01,2.3924738083e+02,3.5849642695e+02,1.0000000000e-02
3.8078980800e+08,1.7618165862e+03,1.7966292597e+03,8.6975080054e-02,0.0000000000e+00,9.6734748167e+16,9.0039565415e+18,0.0000000000e+00,1.7748216431e+20,6.3118565182e+19,5.1839666687e+20,1.8420367531e-02,1.1792985019e+02,1.1379458299e+02,2.6407100158e+00,9.5623100947e-06,1.3776317197e+00,1.0172603000e-09,1.1691589546e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5623100947e-06,0.0000000000e+00,6.6386030539e+06,2.5123140000e-01,2.3928289251e+02,3.5854654229e+02,1.0000000000e-02
3.8374462000e+08,1.7605573100e+03,1.7953989358e+03,8.6640970069e-02,0.0000000000e+00,9.2555330355e+16,8.6588890269e+18,0.0000000000e+00,1.7569447275e+20,6.2458003554e+19,5.1232490757e+20,1.8404195320e-02,1.1651645655e+02,1.1250630002e+02,2.5375286274e+00,9.3506578201e-06,1.3605327684e+00,9.6025576469e-10,1.1208578371e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3506578201e-06,0.0000000000e+00,6.6378853763e+06,2.5333310000e-01,2.3933058597e+02,3.5862171532e+02,1.0000000000e-02
3.8817683800e+08,1.7588921156e+03,1.7937720391e+03,8.6196459847e-02,0.0000000000e+00,8.6606685942e+16,8.1581483170e+18,0.0000000000e+00,1.7308350249e+20,6.1414139375e+19,5.0284374410e+20,1.8380781335e-02,1.1431454981e+02,1.1048716409e+02,2.3880542280e+00,9.0774957954e-06,1.3341644930e+00,8.7729304814e-10,1.0515792387e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0774957954e-06,0.0000000000e+00,6.6367395010e+06,2.5091150000e-01,2.3942288206e+02,3.5873425749e+02,1.0000000000e-02
3.9482516500e+08,1.7588921156e+03,1.8202615030e+03,8.6645211181e-02,0.0000000000e+00,7.8923601445e+16,7.4429195341e+18,0.0000000000e+00,1.6983231731e+20,5.9223279605e+19,4.8379927129e+20,1.8351400201e-02,1.0993090344e+02,1.0637538566e+02,2.1752097913e+00,9.0774957954e-06,1.2845135781e+00,7.4073061547e-10,9.5785323027e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0774957954e-06,0.0000000000e+00,6.6348584822e+06,2.6818000000e-01,2.3984818190e+02,3.5890285285e+02,1.0000000000e-02
4.0014382700e+08,1.7558403235e+03,1.7907904731e+03,7.9433274356e-02,0.0000000000e+00,6.7047033744e+16,6.9097583320e+18,0.0000000000e+00,1.6119449929e+20,6.3524234339e+19,5.1615206579e+20,1.8282355522e-02,1.1714437261e+02,1.1367499929e+02,2.0122748415e+00,8.5961231736e-06,1.3689808386e+00,7.9203393515e-10,8.8109046157e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6391654396e+06,5.8108360000e-01,2.3913503529e+02,3.5903772916e+02,1.0000000000e-02
4.0439875700e+08,1.7558403235e+03,1.8060829256e+03,8.3205545442e-02,0.0000000000e+00,6.3353449450e+16,6.5323420959e+18,0.0000000000e+00,1.5920277857e+20,6.2012256625e+19,5.0331140750e+20,1.8268164133e-02,1.1420270162e+02,1.1088321547e+02,1.9008861857e+00,8.5961231736e-06,1.3353595624e+00,7.1189232253e-10,8.3231805728e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6378105117e+06,1.0000000000e-08,2.3939923569e+02,3.5914563020e+02,1.0000000000e-02
4.0780270100e+08,1.7558403235e+03,1.8191165958e+03,8.6369013590e-02,0.0000000000e+00,6.0503869331e+16,6.2409364626e+18,0.0000000000e+00,1.5760808593e+20,6.0813551512e+19,4.9315163139e+20,1.8256931106e-02,1.1187615634e+02,1.0867296455e+02,1.8149715720e+00,8.5961231736e-06,1.3087416501e+00,6.5288911495e-10,7.9469966385e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6367182865e+06,1.0000000000e-08,2.3962001966e+02,3.5923195103e+02,1.0000000000e-02
4.1052585600e+08,1.7558403235e+03,1.8240026066e+03,8.7545928610e-02,0.0000000000e+00,5.8290485713e+16,6.0144482115e+18,0.0000000000e+00,1.5633150091e+20,5.9861599408e+19,4.8509610408e+20,1.8248023551e-02,1.1003208317e+02,1.0691964792e+02,1.7482515083e+00,8.5961231736e-06,1.2876265687e+00,6.0875918007e-10,7.6548575603e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6359381547e+06,1.3352390000e-01,2.3979447536e+02,3.5930100771e+02,1.0000000000e-02
4.1270438000e+08,1.7558403235e+03,1.8234037993e+03,8.7401944825e-02,0.0000000000e+00,5.6561567111e+16,5.8374460312e+18,0.0000000000e+00,1.5530967095e+20,5.9104524800e+19,4.7869779214e+20,1.8240948755e-02,1.0856776560e+02,1.0552649757e+02,1.6961434940e+00,8.5961231736e-06,1.2708489470e+00,5.7532362866e-10,7.4266984966e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6353096694e+06,2.6194210000e-01,2.3993799304e+02,3.5935625302e+02,1.0000000000e-02
4.1444719900e+08,1.7558403235e+03,1.8198573889e+03,8.6547753322e-02,0.0000000000e+00,5.5204894664e+16,5.6984989178e+18,0.0000000000e+00,1.5449185603e+20,5.8501754663e+19,4.7360872496e+20,1.8235322286e-02,1.0740332650e+02,1.0441808076e+02,1.6552599327e+00,8.5961231736e-06,1.2575003532e+00,5.4972335374e-10,7.2476865886e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6347923846e+06,3.6862980000e-01,2.4005451610e+02,3.5940044928e+02,1.0000000000e-02
4.1584145400e+08,1.7558403235e+03,1.8149112174e+03,8.5352188521e-02,0.0000000000e+00,5.4136288107e+16,5.5890207131e+18,0.0000000000e+00,1.5383734788e+20,5.8021370532e+19,4.6955621722e+20,1.8230842507e-02,1.0647622017e+02,1.0353521587e+02,1.6230606459e+00,8.5961231736e-06,1.2468680671e+00,5.2995318441e-10,7.1066994636e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6343735781e+06,4.5568880000e-01,2.4014908040e+02,3.5943580629e+02,1.0000000000e-02
4.1695685800e+08,1.7558403235e+03,1.8096675768e+03,8.4079205173e-02,0.0000000000e+00,5.3292033789e+16,5.5025058577e+18,0.0000000000e+00,1.5331357736e+20,5.7638238836e+19,4.6632621443e+20,1.8227272512e-02,1.0573738026e+02,1.0283140267e+02,1.5976236814e+00,8.5961231736e-06,1.2383920893e+00,5.1457961885e-10,6.9953217018e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6340335086e+06,5.2668200000e-01,2.4022548462e+02,3.5946409189e+02,1.0000000000e-02
4.1784918100e+08,1.7558403235e+03,1.8045991421e+03,8.2843043698e-02,0.0000000000e+00,5.2623397623e+16,5.4339739430e+18,0.0000000000e+00,1.5289445793e+20,5.7332488910e+19,4.6374990946e+20,1.8224425449e-02,1.0514813217e+02,1.0226994257e+02,1.5774793622e+00,8.5961231736e-06,1.2316304607e+00,5.0255810580e-10,6.9071182063e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6337570730e+06,5.8422920000e-01,2.4028613137e+02,3.5948672036e+02,1.0000000000e-02
4.1856304000e+08,1.7558403235e+03,1.8000034000e+03,8.1716649669e-02,0.0000000000e+00,5.2092800623e+16,5.3795818226e+18,0.0000000000e+00,1.5255909725e+20,5.7088373848e+19,4.6169379810e+20,1.8222153555e-02,1.0467790216e+02,1.0182179417e+02,1.5614946791e+00,8.5961231736e-06,1.2262334378e+00,4.9311540612e-10,6.8371280063e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6335377368e+06,6.2979040000e-01,2.4033593327e+02,3.5950482318e+02,1.0000000000e-02
4.1913412700e+08,1.7558403235e+03,1.7959654323e+03,8.0721409618e-02,0.0000000000e+00,5.1671072649e+16,5.3363445809e+18,0.0000000000e+00,1.5229076731e+20,5.6893392757e+19,4.6005206847e+20,1.8220339744e-02,1.0430246642e+02,1.0146392881e+02,1.5487903185e+00,8.5961231736e-06,1.2219236879e+00,4.8567141880e-10,6.7815009585e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6333598292e+06,6.6752390000e-01,2.4037617023e+02,3.5951930541e+02,1.0000000000e-02
4.1959099600e+08,1.7558403235e+03,1.7925096481e+03,7.9863468593e-02,0.0000000000e+00,5.1335445569e+16,5.3019313107e+18,0.0000000000e+00,1.5207607746e+20,5.6737607537e+19,4.5874071076e+20,1.8218891079e-02,1.0400259756e+02,1.0117805564e+02,1.5386800594e+00,8.5961231736e-06,1.2184809354e+00,4.7978598302e-10,6.7372323887e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6332165886e+06,6.9810600000e-01,2.4040836686e+02,3.5953089118e+02,1.0000000000e-02
4.2027630000e+08,1.7558403235e+03,1.8181994394e+03,7.9445499970e-02,0.0000000000e+00,5.0834388332e+16,5.2505507906e+18,0.0000000000e+00,1.5175411836e+20,5.6504365818e+19,4.5677771835e+20,1.8216717400e-02,1.0355373681e+02,1.0075010257e+02,1.5235870555e+00,8.5961231736e-06,1.2133271235e+00,4.7106934132e-10,6.6711464769e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6330035851e+06,7.2257890000e-01,2.4045714932e+02,3.5954826983e+02,1.0000000000e-02
4.2130425600e+08,1.7558403235e+03,1.8097249405e+03,7.7581235391e-02,0.0000000000e+00,4.9247939204e+16,5.1748579973e+18,0.0000000000e+00,1.5017946581e+20,5.7247369517e+19,4.6240661809e+20,1.8206216038e-02,1.0481112294e+02,1.0201607225e+02,1.5007571388e+00,8.5961231736e-06,1.2285731165e+00,4.7574495001e-10,6.5711838803e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6338525541e+06,7.5977560000e-01,2.4035804147e+02,3.5957433786e+02,1.0000000000e-02
4.2284619000e+08,1.7558403235e+03,1.7988708387e+03,7.5172968863e-02,0.0000000000e+00,4.6417142999e+16,5.0649132561e+18,0.0000000000e+00,1.4704707603e+20,5.9132168946e+19,4.7689966091e+20,1.8186501734e-02,1.0805990742e+02,1.0526072290e+02,1.4672815930e+00,8.5961231736e-06,1.2676482394e+00,4.9519099428e-10,6.4246085544e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6358763607e+06,6.4328920000e-01,2.4010287910e+02,3.5961343986e+02,1.0000000000e-02
4.2407973700e+08,1.7558403235e+03,1.7960021574e+03,7.4532065684e-02,0.0000000000e+00,4.5176452506e+16,4.9803872967e+18,0.0000000000e+00,1.4582912905e+20,5.9348802027e+19,4.7837794679e+20,1.8179270978e-02,1.0838151100e+02,1.0560434596e+02,1.4422211798e+00,8.5961231736e-06,1.2717864701e+00,4.8991645139e-10,6.3148795522e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6361528555e+06,3.6205900000e-01,2.4009258412e+02,3.5964472146e+02,1.0000000000e-02
4.2506657500e+08,1.7558403235e+03,1.7942256911e+03,7.4134014640e-02,0.0000000000e+00,4.4289307594e+16,4.9140482571e+18,0.0000000000e+00,1.4497299086e+20,5.9403839059e+19,4.7863649969e+20,1.8174295785e-02,1.0843088799e+02,1.0567335004e+02,1.4226212714e+00,8.5961231736e-06,1.2726174820e+00,4.8389019381e-10,6.2290598023e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6362535611e+06,3.3090980000e-01,2.4010104277e+02,3.5966974674e+02,1.0000000000e-02
4.2585604500e+08,1.7558403235e+03,1.7929511045e+03,7.3847786370e-02,0.0000000000e+00,4.3614825817e+16,4.8617163930e+18,0.0000000000e+00,1.4432181710e+20,5.9414241731e+19,4.7858158209e+20,1.8170565562e-02,1.0841154692e+02,1.0567016237e+02,1.4071822714e+00,8.5961231736e-06,1.2725790931e+00,4.7860989848e-10,6.1614589194e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.5961231736e-06,0.0000000000e+00,6.6362997591e+06,3.2268500000e-01,2.4011267545e+02,3.5968976697e+02,1.0000000000e-02
