t(yr),T_surf(K),p_H2O(bar),phi(vol_frac)
1.439168185889721e+02,3.444667692287600e+03,12.776454364618591,0.907161749038344
1.456679539680481e+02,3.443621193872084e+03,12.790951588361331,0.906746035069291
1.474190893471241e+02,3.442583693204761e+03,12.805544414567990,0.906327476970606
1.491702247262001e+02,3.441554979655956e+03,12.820197301113836,0.905907969618170
1.513013710305095e+02,3.440314575401258e+03,12.838145848289130,0.905394215776958
1.534325173348188e+02,3.439086524794898e+03,12.856202691945606,0.904877914916990
1.555636636391282e+02,3.437870481011103e+03,12.874360824615698,0.904359394102799
1.576948099434376e+02,3.436666108791509e+03,12.892640278282922,0.903837530184321
1.598259562477469e+02,3.435473083783902e+03,12.910998916062027,0.903314537486875
1.619571025520563e+02,3.434291092517221e+03,12.929492003978794,0.902787413150675
1.640882488563657e+02,3.433119831891023e+03,12.948057192659897,0.902259448674805
1.662193951606750e+02,3.431959008774079e+03,12.966740776308811,0.901728132279110
1.683505414649844e+02,3.430808339922557e+03,12.985506845484379,0.901195337862382
1.704816877692938e+02,3.429667551398794e+03,13.004370415136172,0.900660228121980
1.726128340736032e+02,3.428536378568554e+03,13.023329638306532,0.900122865675753
1.751920651867986e+02,3.427179854664405e+03,13.046385947952901,0.899470359595214
1.777712962999940e+02,3.425836604907066e+03,13.069578649170101,0.898814639781274
1.803505274131894e+02,3.424506210200590e+03,13.092894108452457,0.898156368074669
1.829297585263848e+02,3.423188268362669e+03,13.116329861384088,0.897495618144236
1.855089896395802e+02,3.421882393651508e+03,13.139892771679182,0.896831978787315
1.880882207527757e+02,3.420588215914203e+03,13.163560143718465,0.896166585688122
1.906674518659711e+02,3.419305380166472e+03,13.187359554373016,0.895497953541734
1.932466829791665e+02,3.418033545780365e+03,13.211247924327745,0.894828277031500
1.958259140923619e+02,3.416772386111119e+03,13.235273578949338,0.894155005368585
1.984051452055573e+02,3.415521587733685e+03,13.259373449358520,0.893481360903526
2.015540683567524e+02,3.414008113613487e+03,13.288977830172170,0.892654185715373
2.047029915079474e+02,3.412509115424901e+03,13.318716121046180,0.891825119823543
2.068345514386892e+02,3.411502395562071e+03,13.338930434793502,0.891262396892345
2.089661113694310e+02,3.410501797089044e+03,13.342698775226618,0.890699589324242
2.110976713001728e+02,3.409507179380817e+03,13.362982150183234,0.890135296032686
2.145817717835307e+02,3.407894017029676e+03,13.379616541325055,0.889214640720010
2.169942333772779e+02,3.406785811145875e+03,13.386000791711412,0.888577337940008
2.194066949710250e+02,3.405684667076498e+03,13.409063800215888,0.887939625701754
2.218191565647721e+02,3.404590412725371e+03,13.415414861517972,0.887302950592281
2.241737163737416e+02,3.403528909095346e+03,13.437990453118532,0.886680878095723
2.265282761827111e+02,3.402473660858934e+03,13.443747922903444,0.886060144631158
2.289132652208209e+02,3.401411006863005e+03,13.466672281466579,0.885430668410027
2.312982542589307e+02,3.400354483975360e+03,13.472677142661013,0.884802716695948
2.338326462656260e+02,3.399238185953300e+03,13.480079142492931,0.884134969740630
2.363670382723212e+02,3.398128513111960e+03,13.504489106808954,0.883468464542554
2.389014302790165e+02,3.397025310113926e+03,13.511838599433533,0.882802046153256
2.415191247612238e+02,3.395892487018810e+03,13.537110991761796,0.882114526737589
2.441368192434311e+02,3.394766261662881e+03,13.545207750000051,0.881427733336937
2.468993718698621e+02,3.393584532605108e+03,13.554643243702325,0.880703557653070
2.496619244962931e+02,3.392409834045198e+03,13.581378195437551,0.879980303605621
2.524244771227241e+02,3.391242001487971e+03,13.590737015577965,0.879258774622392
2.552637223601341e+02,3.390048744739544e+03,13.618285755624902,0.878516216885421
2.581029675975442e+02,3.388862423992611e+03,13.628317537403248,0.877776928923919
2.611224459782243e+02,3.387608047656510e+03,13.640062492366145,0.876989984038655
2.641419243589044e+02,3.386361185647694e+03,13.669390093403987,0.876204966694345
2.671614027395844e+02,3.385121664428103e+03,13.681033982289755,0.875422024731149
2.702510287314653e+02,3.383860585046257e+03,13.693311633280993,0.874620767973966
2.733406547233462e+02,3.382606872527139e+03,13.723351743097560,0.873822278605647
