z(m), p(bar), T(K), p_O2, p_H2, p_CO2, p_CO, p_CH4, p_H2O,
3.369813523004212184e+05,7.853652740618410243e-06,6.148345929078469680e+02,4.061937229872832990e-32,3.620657971070653357e-03,7.408792862630555476e-01,3.784855868130123507e-02,4.169868919354291328e-11,3.016771104714827643e-03
3.358942643114905804e+05,8.515524933270046554e-06,6.148351601108284967e+02,4.062350598209513967e-32,3.925779567335295830e-03,8.033174052401855780e-01,4.103828489877781732e-02,5.315193279516159087e-11,3.271023567554134839e-03
3.346353618998883758e+05,9.352316364785117251e-06,6.148358769603373730e+02,4.062873086120354609e-32,4.311535888452425365e-03,8.822566351908843751e-01,4.507099294329540429e-02,7.040668191577742948e-11,3.592472385472764585e-03
3.333764594882862293e+05,1.027169681228586444e-05,6.148366642623544749e+02,4.063447001237031888e-32,4.735361885496142988e-03,9.689869469313244776e-01,4.950172159394269911e-02,9.327206846992162555e-11,3.945650724551158853e-03
3.321175570766840247e+05,1.128185298136360238e-05,6.148375289709314302e+02,4.064077435514913020e-32,5.201030542156957932e-03,1.064280637290361486e+00,5.436992567764006856e-02,1.235753894334456609e-10,4.333704502626400425e-03
3.308586546650818200e+05,1.239178656978544388e-05,6.148384787294170337e+02,4.064769988898727008e-32,5.712690299261259305e-03,1.168986885633700901e+00,5.971898792085509472e-02,1.637399760163267170e-10,4.760092960987192222e-03
3.295997522534796735e+05,1.361139574094883787e-05,6.148395219390572493e+02,4.065530820556475085e-32,6.274902558288899222e-03,1.284039439657548076e+00,6.559661164519314802e-02,2.169798907704589617e-10,5.228620016873753058e-03
3.283408498418774689e+05,1.495156477497891644e-05,6.148406678344458669e+02,4.066366705369020528e-32,6.892682942867155681e-03,1.410465072613620086e+00,7.205525288472509893e-02,2.875583072083858976e-10,5.743468769120895281e-03
3.270819474302753224e+05,1.642426272133418012e-05,6.148419265665146440e+02,4.067285096236265312e-32,7.571546695517443297e-03,1.549392889682949637e+00,7.915259589791311112e-02,3.811304254102778482e-10,6.309239475907522932e-03
3.258230450186731177e+05,1.804265196006033783e-05,6.148433092938167874e+02,4.068294192816116551e-32,8.317558624790812039e-03,1.702064569071161770e+00,8.695207644880163789e-02,5.051986119686291472e-10,6.930991356081017164e-03
3.245641426070709131e+05,1.982120767050804034e-05,6.148448282829348273e+02,4.069403017381314001e-32,9.137388059539912691e-03,1.869845632045580963e+00,9.552345767459259618e-02,6.697165289475142995e-10,7.614288601374052425e-03
3.233052401954687666e+05,2.177584930732049035e-05,6.148464970189278347e+02,4.070621498566362172e-32,1.003836931285046787e-02,2.054237845660809914e+00,1.049434638441145845e-01,8.878910694660290978e-10,8.365251026383148034e-03
3.220463377838665619e+05,2.392408529469140124e-05,6.148483303268237705e+02,4.071960563849969856e-32,1.102856820846684696e-02,2.256892872408112094e+00,1.152964778485044833e-01,1.177246923178812260e-09,9.190609826809689048e-03
3.207874353722643573e+05,2.628517227234882482e-05,6.148503445052635925e+02,4.073432241733796829e-32,1.211685527784069939e-02,2.479627292574799746e+00,1.266753088565828189e-01,1.561039849292015671e-09,1.009776896461908428e-02
3.195285329606622108e+05,2.888029036157560160e-05,6.148525574735150485e+02,4.075049774675342452e-32,1.331298629671047278e-02,2.724439137820165779e+00,1.391820372186403088e-01,2.070132958269843924e-09,1.109487275191057588e-02
3.182696305490600062e+05,3.173273606806641610e-05,6.148549889331957274e+02,4.076827743968021982e-32,1.462769089687302598e-02,2.993526088480863212e+00,1.529289444194609771e-01,2.745487779671352698e-09,1.219088026395616711e-02
3.170107281374578015e+05,3.486813460193934809e-05,6.148576605461789768e+02,4.078782207904057424e-32,1.607277006213339923e-02,3.289305502542349657e+00,1.680395366713403893e-01,3.641471653308116900e-09,1.339564727663960196e-02
3.157518257258556550e+05,3.831467357526685823e-05,6.148605961303044296e+02,4.080930854711544925e-32,1.766120339793177466e-02,3.614436461195700279e+00,1.846496716077579425e-01,4.830249045543961548e-09,1.472001649504642816e-02
3.144929233142534504e+05,4.210336023573409868e-05,6.148638218746752955e+02,4.083293171950965371e-32,1.940726715250012946e-02,3.971844034597865392e+00,2.029087984964599300e-01,6.407612096904473231e-09,1.617591691897206363e-02
3.132340209026512457e+05,4.626830461330230625e-05,6.148673665765041960e+02,4.085890634262172958e-32,2.132666406434727269e-02,4.364745992040957034e+00,2.229813234457981852e-01,8.500722126755147228e-09,1.777647327840648633e-02
3.119751184910490992e+05,5.084703119705434219e-05,6.148712619016638428e+02,4.088746911592153431e-32,2.343666621718683632e-02,4.796682203401215538e+00,2.450481122401265699e-01,1.127838833711444745e-08,1.953612656851699825e-02
3.107162160794468946e+05,5.588082202393904391e-05,6.148755426713149745e+02,4.091888100318244315e-32,2.575627219993483624e-02,5.271547003689394550e+00,2.693081447195534994e-01,1.496471500557726244e-08,2.147076682030629041e-02
3.094573136678446899e+05,6.141509435233016910e-05,6.148802471772172566e+02,4.095342979986182976e-32,2.830637999706171054e-02,5.793624819989458885e+00,2.959803360282471929e-01,1.985722051297872475e-08,2.359787936102740458e-02
3.081984112562425435e+05,6.749981641383184198e-05,6.148854175285923702e+02,4.099143298765400370e-32,3.110997717430070628e-02,6.367629390302338876e+00,3.253055416067660022e-01,2.635089243615250203e-08,2.593670594888638006e-02
3.069395088446403388e+05,7.418996508951225695e-05,6.148911000336871666e+02,4.103324091125387966e-32,3.419235007759061085e-02,6.998746937080889019e+00,3.575487645117639834e-01,3.497012153729375438e-08,2.850842231086030826e-02
