 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.784075336224427447e+05,7.696966568990002422e-01,5.520416572487524718e+02,3.054662451932826372e-01,4.404126062753210835e-01,0.000000000000000000e+00,2.381780266981291597e-02,0.000000000000000000e+00,2.760583563119306498e-09
1.785840331424183096e+05,7.617079498206437149e-01,5.508878982883727531e+02,3.022958009237101118e-01,4.358415492574512773e-01,0.000000000000000000e+00,2.357059690755091211e-02,0.000000000000000000e+00,2.731931374944375122e-09
1.787605326623938745e+05,7.537861116230628600e-01,5.497335682513696611e+02,2.991518946230214970e-01,4.313087539337140397e-01,0.000000000000000000e+00,2.332546036280829307e-02,0.000000000000000000e+00,2.703519017787934958e-09
1.789370321823694394e+05,7.459307074589787145e-01,5.485786652810612622e+02,2.960343537152229088e-01,4.268139714889147562e-01,0.000000000000000000e+00,2.308237957949610050e-02,0.000000000000000000e+00,2.675344932032648525e-09
1.791135317023450043e+05,7.381413045879553492e-01,5.474231875115575576e+02,2.929430064604542916e-01,4.223569543133731119e-01,0.000000000000000000e+00,2.284134116672038861e-02,0.000000000000000000e+00,2.647407565617553059e-09
1.791311816543428577e+05,7.373659777741424781e-01,5.473076080485382136e+02,2.926353057987842177e-01,4.219133201885190698e-01,0.000000000000000000e+00,2.281734914221243346e-02,0.000000000000000000e+00,2.644626789010206605e-09
1.791488316063406819e+05,7.365913062356332919e-01,5.471920228169026359e+02,2.923278651934425043e-01,4.214700610055355789e-01,0.000000000000000000e+00,2.279337739480681579e-02,0.000000000000000000e+00,2.641848362604353825e-09
1.791664815583385353e+05,7.358172895431480676e-01,5.470764318147696486e+02,2.920206844740628194e-01,4.210271765187932336e-01,0.000000000000000000e+00,2.276942591121972753e-02,0.000000000000000000e+00,2.639072284860345662e-09
1.791841315103363595e+05,7.350439272676169145e-01,5.469608350402569386e+02,2.917137634703619309e-01,4.205846664827825321e-01,0.000000000000000000e+00,2.274549467817385540e-02,0.000000000000000000e+00,2.636298554239286203e-09
1.792017814623342128e+05,7.342712189801771094e-01,5.468452324914815108e+02,2.914071020121389854e-01,4.201425306521126002e-01,0.000000000000000000e+00,2.272158368239830112e-02,0.000000000000000000e+00,2.633527169203022348e-09
1.792035464575339283e+05,7.341939841042732784e-01,5.468336719189469477e+02,2.913764501347677616e-01,4.200983376408954362e-01,0.000000000000000000e+00,2.271919369535987943e-02,0.000000000000000000e+00,2.633250159647363465e-09
1.792053114527336147e+05,7.341167557635351892e-01,5.468221112886491255e+02,2.913458008509800523e-01,4.200541483690337086e-01,0.000000000000000000e+00,2.271680391054825207e-02,0.000000000000000000e+00,2.632973173530641065e-09
1.792070764479333302e+05,7.340395339575342959e-01,5.468105506005859979e+02,2.913151541606057160e-01,4.200099628362822246e-01,0.000000000000000000e+00,2.271441432795015883e-02,0.000000000000000000e+00,2.632696210851318248e-09
1.792088414431330457e+05,7.339623186858420523e-01,5.467989898547557459e+02,2.912845100634747220e-01,4.199657810423956805e-01,0.000000000000000000e+00,2.271202494755233947e-02,0.000000000000000000e+00,2.632419271607858526e-09
1.792090179426531540e+05,7.339545975180432613e-01,5.467978337769955033e+02,2.912814457963834314e-01,4.199613630686351851e-01,0.000000000000000000e+00,2.271178602063305893e-02,0.000000000000000000e+00,2.632391578972425219e-09
1.792091944421732915e+05,7.339468764155829827e-01,5.467966776986575042e+02,2.912783815552227873e-01,4.199569451322606728e-01,0.000000000000000000e+00,2.271154709573564370e-02,0.000000000000000000e+00,2.632363886571334661e-09
1.792093709416933998e+05,7.339391553784605504e-01,5.467955216197332220e+02,2.912753173399924567e-01,4.199525272332718107e-01,0.000000000000000000e+00,2.271130817286006603e-02,0.000000000000000000e+00,2.632336194404583957e-09
1.792095474412135081e+05,7.339314344066757423e-01,5.467943655400642911e+02,2.912722531506924395e-01,4.199481093716684876e-01,0.000000000000000000e+00,2.271106925200632246e-02,0.000000000000000000e+00,2.632308502472171866e-09
1.792096356909735478e+05,7.339275739452846281e-01,5.467937875005052319e+02,2.912707210657661250e-01,4.199459004548861674e-01,0.000000000000000000e+00,2.271094979233762717e-02,0.000000000000000000e+00,2.632294656593842180e-09
1.792097239407336165e+05,7.339237135002278922e-01,5.467932094615076721e+02,2.912691889873224027e-01,4.199436915474502596e-01,0.000000000000000000e+00,2.271083033317439215e-02,0.000000000000000000e+00,2.632280810774096734e-09
1.792098121904936852e+05,7.339198530715052016e-01,5.467926314230716116e+02,2.912676569153610506e-01,4.199414826493605424e-01,0.000000000000000000e+00,2.271071087451660350e-02,0.000000000000000000e+00,2.632266965012935114e-09
1.792115376434263308e+05,7.338443775296492610e-01,5.467813297701434294e+02,2.912377032574258173e-01,4.198982963112091737e-01,0.000000000000000000e+00,2.270837532901798586e-02,0.000000000000000000e+00,2.631996265460848601e-09
1.792132630963589763e+05,7.337689082316054545e-01,5.467700283318878292e+02,2.912077520774457584e-01,4.198551135457036509e-01,0.000000000000000000e+00,2.270603997673039873e-02,0.000000000000000000e+00,2.631725588302733713e-09
1.792171051542322966e+05,7.336008835314774545e-01,5.467448642441576112e+02,2.911410688278983638e-01,4.197589715195707560e-01,0.000000000000000000e+00,2.270084055288539016e-02,0.000000000000000000e+00,2.631122953198093679e-09
1.792276465600203956e+05,7.331400352295948109e-01,5.466758273221755644e+02,2.909581739184323723e-01,4.194952788038619484e-01,0.000000000000000000e+00,2.268657987783038663e-02,0.000000000000000000e+00,2.629470080945284182e-09
1.792287007005992054e+05,7.330939632113162574e-01,5.466689240709542901e+02,2.909398895120939854e-01,4.194689168631356435e-01,0.000000000000000000e+00,2.268515420678177130e-02,0.000000000000000000e+00,2.629304839671024543e-09
