 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
7.331906923260254553e+04,4.274409943264834766e+01,9.997550115289468522e+02,2.088850486824511421e+01,2.074528319438208968e+01,0.000000000000000000e+00,1.110310687989219947e+00,0.000000000000000000e+00,6.820319210302246306e-07
7.333006230115192011e+04,4.272771043274970992e+01,9.996876236789750010e+02,2.088049576970959009e+01,2.073732901009273277e+01,0.000000000000000000e+00,1.109884971176971158e+00,0.000000000000000000e+00,6.817704154368679558e-07
7.338502764389595541e+04,4.264584393646022420e+01,9.993506704886566467e+02,2.084048864056224204e+01,2.069759618913733235e+01,0.000000000000000000e+00,1.107758426296509446e+00,0.000000000000000000e+00,6.804641400801883206e-07
7.343999298663999070e+04,4.256410815425700633e+01,9.990136940536109478e+02,2.080054538974812672e+01,2.065792680853447649e+01,0.000000000000000000e+00,1.105635276814453061e+00,0.000000000000000000e+00,6.791599504190912347e-07
7.349495832938404055e+04,4.248250291638914433e+01,9.986766943593332826e+02,2.076066593431210450e+01,2.061832078589780082e+01,0.000000000000000000e+00,1.103515518321392275e+00,0.000000000000000000e+00,6.778578437450029256e-07
7.379839895410287136e+04,4.203433657941155133e+01,9.968158409713145147e+02,2.054165267082082735e+01,2.040080918307555180e+01,0.000000000000000000e+00,1.091874054808345873e+00,0.000000000000000000e+00,6.707068275390926167e-07
7.616810089360896382e+04,3.866791936431734200e+01,9.822589373640601025e+02,1.889652683311680548e+01,1.876696312234347985e+01,0.000000000000000000e+00,1.004428791865338066e+00,0.000000000000000000e+00,6.169917176016912331e-07
7.853780283311505627e+04,3.552893602463076661e+01,9.676574280571056761e+02,1.736254507557154625e+01,1.724349908429881140e+01,0.000000000000000000e+00,9.228912978548307056e-01,0.000000000000000000e+00,5.669055802010965729e-07
8.090750477262114873e+04,3.260475699840581854e+01,9.530100710853897681e+02,1.593353548978845247e+01,1.582428747812857672e+01,0.000000000000000000e+00,8.469335102418912298e-01,0.000000000000000000e+00,5.202468959577887282e-07
8.327720671212725574e+04,2.988331295081595584e+01,9.383155736597410623e+02,1.460359994333224876e+01,1.450347061184095487e+01,0.000000000000000000e+00,7.762419188196678643e-01,0.000000000000000000e+00,4.768230845688355317e-07
8.564690865163334820e+04,2.735307544865872131e+01,9.235725896600582701e+02,1.336710463560193141e+01,1.327545331289173269e+01,0.000000000000000000e+00,7.105170637148596757e-01,0.000000000000000000e+00,4.364501964470914555e-07
8.791260885592669365e+04,2.510254150165263098e+01,9.094300146340043511e+02,1.226729694443132956e+01,1.218318643421347680e+01,0.000000000000000000e+00,6.520577224675195849e-01,0.000000000000000000e+00,4.005403045182911518e-07
9.017830906022003910e+04,2.300754537578819381e+01,8.952405584368693781e+02,1.124349863413990747e+01,1.116640777940352258e+01,0.000000000000000000e+00,5.976385951325640100e-01,0.000000000000000000e+00,3.671121997917981332e-07
9.244400926451339910e+04,2.105930491478659050e+01,8.810028935980886899e+02,1.029141797518794377e+01,1.022085504509182385e+01,0.000000000000000000e+00,5.470315584810703236e-01,0.000000000000000000e+00,3.360257527293337698e-07
9.470970946880674455e+04,1.924943080984969157e+01,8.667156383330104745e+02,9.406955217668505398e+00,9.342456591236073749e+00,0.000000000000000000e+00,5.000186937980102275e-01,0.000000000000000000e+00,3.071471021320040664e-07
9.697540967310009000e+04,1.756991307544564407e+01,8.523773537134079561e+02,8.586195982193620679e+00,8.527324877323151142e+00,0.000000000000000000e+00,4.563919355804324507e-01,0.000000000000000000e+00,2.803484393456969572e-07
9.924110987739343545e+04,1.601310787733729057e+01,8.379865406294381955e+02,7.825404822917094272e+00,7.771750069526976112e+00,0.000000000000000000e+00,4.159527293854223817e-01,0.000000000000000000e+00,2.555077980869253756e-07
1.015068100816867955e+05,1.457172470580057855e+01,8.235416365234157183e+02,7.121018959247355617e+00,7.072193815399737460e+00,0.000000000000000000e+00,3.785116986446361298e-01,0.000000000000000000e+00,2.325088497765781653e-07
1.037725102859801409e+05,1.323881388710529095e+01,8.090410118735902643e+02,6.469642172864841889e+00,6.425283182734287557e+00,0.000000000000000000e+00,3.438883202654570148e-01,0.000000000000000000e+00,2.112407042710409250e-07
1.058854659168701037e+05,1.208767518406400221e+01,7.954662530070262392e+02,5.907095137796486206e+00,5.866593241723038865e+00,0.000000000000000000e+00,3.139866116715323563e-01,0.000000000000000000e+00,1.928729447105759573e-07
1.079984215477600519e+05,1.101999339379075238e+01,7.818401176163384889e+02,5.385332448445619313e+00,5.348408009265304131e+00,0.000000000000000000e+00,2.862527602429912887e-01,0.000000000000000000e+00,1.758368374551999586e-07
1.101113771786500147e+05,1.003087851786521334e+01,7.681611083710189405e+02,4.901964423963551809e+00,4.868354189317972036e+00,0.000000000000000000e+00,2.605597445293318382e-01,0.000000000000000000e+00,1.600543568812427611e-07
1.122243328095399629e+05,9.115664161889013073e+00,7.544276648629983129e+02,4.454710655980442802e+00,4.424167009091914515e+00,0.000000000000000000e+00,2.367863513656105479e-01,0.000000000000000000e+00,1.454510452277958273e-07
1.143372884404299257e+05,8.269899812781615012e+00,7.406381599874206358e+02,4.041396234616730254e+00,4.013686470939701323e+00,0.000000000000000000e+00,2.148169752692942747e-01,0.000000000000000000e+00,1.319558893719678896e-07
1.164502440713198885e+05,7.489343313686005033e+00,7.267908960311169722e+02,3.659948071063999553e+00,3.634853700150626921e+00,0.000000000000000000e+00,1.945414229701776243e-01,0.000000000000000000e+00,1.195012007572352159e-07
1.185631997022098367e+05,6.769953532706650456e+00,7.128841004380245749e+02,3.308391314889244761e+00,3.285707386819665121e+00,0.000000000000000000e+00,1.758547229752419339e-01,0.000000000000000000e+00,1.080224984146119796e-07
1.206761553330997995e+05,6.107883221764459414e+00,6.989159212160728885e+02,2.984845864246920666e+00,2.964380319987194756e+00,0.000000000000000000e+00,1.586569400719488043e-01,0.000000000000000000e+00,9.745839501735849940e-08
1.224408833821065491e+05,5.596197543921661577e+00,6.872013380020687237e+02,2.734791496170406067e+00,2.716040445378669954e+00,0.000000000000000000e+00,1.453655130787314953e-01,0.000000000000000000e+00,8.929385370159932401e-08
1.242056114311133133e+05,5.119902734618323237e+00,6.754414116007878874e+02,2.502032201322484717e+00,2.484877060627022516e+00,0.000000000000000000e+00,1.329933909748007015e-01,0.000000000000000000e+00,8.169401493840951297e-08
1.259703394801200775e+05,4.677047904165719139e+00,6.636349199877149658e+02,2.285614604399869521e+00,2.269943327230311780e+00,0.000000000000000000e+00,1.214898979077878027e-01,0.000000000000000000e+00,7.462775000921083943e-08
1.277350675291268271e+05,4.265764508466518556e+00,6.517805924559269215e+02,2.084625571356184093e+00,2.070332372030023738e+00,0.000000000000000000e+00,1.108064970150665490e-01,0.000000000000000000e+00,6.806524411530247182e-08
1.294997955781335913e+05,3.884263782840540635e+00,6.398771068337068755e+02,1.898190955344821740e+00,1.885176041752349763e+00,0.000000000000000000e+00,1.008967237654135457e-01,0.000000000000000000e+00,6.197795543156030519e-08
1.312645236271403555e+05,3.530834233789628573e+00,6.279230864753734522e+02,1.725474370975921934e+00,1.713643685669449690e+00,0.000000000000000000e+00,9.171612080568183889e-02,0.000000000000000000e+00,5.633857508462233620e-08
1.330292516761471052e+05,3.203839187752702156e+00,6.159170970002918466e+02,1.565675996423732341e+00,1.554940965920143858e+00,0.000000000000000000e+00,8.322217428783772186e-02,0.000000000000000000e+00,5.112098804041884501e-08
1.347939797251538548e+05,2.901714395916516143e+00,6.038576427515165506e+02,1.418031402927691476e+00,1.408308695036502023e+00,0.000000000000000000e+00,7.537425165208758160e-02,0.000000000000000000e+00,4.630023488613666613e-08
1.361081392846997187e+05,2.691993268061131150e+00,5.948415389635247266e+02,1.315543320167080088e+00,1.306523320050170023e+00,0.000000000000000000e+00,6.992658488999105304e-02,0.000000000000000000e+00,4.295388987921435245e-08
1.374222988442455535e+05,2.494641445975406491e+00,5.857942528639295006e+02,1.219099961876415561e+00,1.210741223984565629e+00,0.000000000000000000e+00,6.480022030951378131e-02,0.000000000000000000e+00,3.980491156121210119e-08
1.387364584037914174e+05,2.309086758759159252e+00,5.767150927792071116e+02,1.128421715318674634e+00,1.120684711262581734e+00,0.000000000000000000e+00,5.998029533373260003e-02,0.000000000000000000e+00,3.684417027860138210e-08
1.400506179633372521e+05,2.134776867574287085e+00,5.676033435671106417e+02,1.043238659436641180e+00,1.036085711536081977e+00,0.000000000000000000e+00,5.545246253871118081e-02,0.000000000000000000e+00,3.406285282151671283e-08
1.413647775228831160e+05,1.971178770704013816e+00,5.584582654215763569e+02,9.632903229815710233e-01,9.566855394729529838e-01,0.000000000000000000e+00,5.120287679703526551e-02,0.000000000000000000e+00,3.145245452639913536e-08
1.426789370824289508e+05,1.817778317371738117e+00,5.492790925886472451e+02,8.883254469225665417e-01,8.822346587955147701e-01,0.000000000000000000e+00,4.721818264888522770e-02,0.000000000000000000e+00,2.900477151840934685e-08
1.439930966419747856e+05,1.674079730209169892e+00,5.400650319839483018e+02,8.181017510827481853e-01,8.124924505167480104e-01,0.000000000000000000e+00,4.348550189778056796e-02,0.000000000000000000e+00,2.671189309185026777e-08
1.453072562015206495e+05,1.539605136271424923e+00,5.308152617024184110e+02,7.523857049522183482e-01,7.472269853246741311e-01,0.000000000000000000e+00,3.999242142833814989e-02,0.000000000000000000e+00,2.456619422696633491e-08
1.458459039443296788e+05,1.487044421346794376e+00,5.270134509682494581e+02,7.266999433113264795e-01,7.217173376660830364e-01,0.000000000000000000e+00,3.862711664185815297e-02,0.000000000000000000e+00,2.372752676533801269e-08
1.463845516871387081e+05,1.435924927400923368e+00,5.232054379027191544e+02,7.017184882725299166e-01,6.969071675435003499e-01,0.000000000000000000e+00,3.729924867303745228e-02,0.000000000000000000e+00,2.291185566404525691e-08
1.469231994299477665e+05,1.386216254657456792e+00,5.193911613488182866e+02,6.774264838467023431e-01,6.727817208276333227e-01,0.000000000000000000e+00,3.600802786442514059e-02,0.000000000000000000e+00,2.211869585922798810e-08
1.474618471727567958e+05,1.337888472599927825e+00,5.155705591984776675e+02,6.538093033661348530e-01,6.493264711382682464e-01,0.000000000000000000e+00,3.475267674795494421e-02,0.000000000000000000e+00,2.134756977461452729e-08
1.480004949155658251e+05,1.290912114885112150e+00,5.117435683696928663e+02,6.308525469987553702e-01,6.265271173755337930e-01,0.000000000000000000e+00,3.353242991281574215e-02,0.000000000000000000e+00,2.059800724035823724e-08
