 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.433108100274368480e+05,2.981379935284482197e-01,6.577286413696708678e+02,5.767316012124733922e-04,2.969744981015212670e-01,5.708334374831682640e-04,1.593021666907525101e-05,1.715622650276111682e-10,3.984764131883002469e-31
1.441724775562421128e+05,2.792868715809092572e-01,6.513183951206046913e+02,5.392586919385365576e-04,2.781979501390525744e-01,5.337332784896165611e-04,1.592921682812039255e-05,2.546004050850175970e-10,1.441248319620527722e-31
1.449064378789917973e+05,2.640434956840883585e-01,6.459903647922050141e+02,5.089725670942423386e-04,2.630148611009806570e-01,5.037485011444364303e-04,1.591316038797765383e-05,3.544810460293581874e-10,6.095985235749631046e-32
1.456403982017414528e+05,2.495206242422465526e-01,6.407862562243528828e+02,4.801337490226316169e-04,2.485494112981405379e-01,4.751967044451802977e-04,1.588199978962343459e-05,4.908485745272267576e-10,2.594863067519594601e-32
1.463743585244911374e+05,2.356921348790403381e-01,6.357081137440484326e+02,4.526912828308887206e-04,2.347755807559833707e-01,4.480274265287235665e-04,1.583473813067818309e-05,6.755667008504957914e-10,1.112719860162792928e-32
1.471083188472408219e+05,2.225324124485230370e-01,6.307578027774470684e+02,4.265951415638719437e-04,2.216678548135436466e-01,4.221911171587064394e-04,1.577045261930020394e-05,9.236375130832009616e-10,4.811660613882982234e-33
1.478422791699905065e+05,2.100163534051955883e-01,6.259369940775940222e+02,4.017962159727805124e-04,2.092012284966391078e-01,3.976391263942324070e-04,1.568831248135118501e-05,1.253708133946513185e-09,2.100282024891427165e-33
1.485762394927401911e+05,1.981193704994869409e-01,6.212471487529692240e+02,3.782463053437713145e-04,1.973512112146239839e-01,3.743236944291932671e-04,1.558759657094356644e-05,1.688519052292782514e-09,9.263295310949684930e-34
1.493101998154898756e+05,1.868173977465000246e-01,6.166895043412521318e+02,3.558981099317449137e-04,1.860938317278720000e-01,3.521979432937933393e-04,1.546771018156661986e-05,2.255220928894864575e-09,4.132222070593616898e-34
1.500441601382395602e+05,1.760868956060903379e-01,6.122650621699851854e+02,3.347052255743835280e-04,1.754056433233246171e-01,3.312158711800461722e-04,1.532820054360974345e-05,2.985467685160315830e-09,1.866153340829616088e-34
