# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
2.862522181206220412e+05,2.780090464434455400e-01,1.262444771086037235e+03,7.568211251363260103e-03,2.537490280878887394e-01,1.379479072173103449e-07,2.553079644495683705e-09,3.988519047272070641e-35,1.669166660320673193e-02
2.862509041862176964e+05,2.780223732022713556e-01,1.262453877511287601e+03,7.568574043627948264e-03,2.537611918740166894e-01,1.379779076774972911e-07,2.553578281698236100e-09,3.990909205578892360e-35,1.669246675314082010e-02
2.862495902518133516e+05,2.780357005090583478e-01,1.262462983928304766e+03,7.568936850809556555e-03,2.537733561602802390e-01,1.380079142262856259e-07,2.554077009238057108e-09,3.993300761328711567e-35,1.669326693597733557e-02
2.862482763174090069e+05,2.780490283638255011e-01,1.262472090337089185e+03,7.569299672908612331e-03,2.537855209466969852e-01,1.380379268648239524e-07,2.554575827130260974e-09,3.995693715318266593e-35,1.669406715171726716e-02
2.862351369733698084e+05,2.781823370545775109e-01,1.262563153972180316e+03,7.572928714471956028e-03,2.539071963230873363e-01,1.383383884385662992e-07,2.559568978745334606e-09,4.019700333932353939e-35,1.670207111906077749e-02
2.862219976293306099e+05,2.783157005642021842e-01,1.262654216784250593e+03,7.576559248347147606e-03,2.540289217338154160e-01,1.386394602484432363e-07,2.564571182175514221e-09,4.043847655917293785e-35,1.671007837800814883e-02
2.862088582852913532e+05,2.784491189116642396e-01,1.262745278773537848e+03,7.580191275050432963e-03,2.541506971961894346e-01,1.389411434428318845e-07,2.569582452516491963e-09,4.068136485073217316e-35,1.671808892969850815e-02
2.861957189412521548e+05,2.785825921159338359e-01,1.262836339940279913e+03,7.583824795098202849e-03,2.542725227275222655e-01,1.392434391721009243e-07,2.574602804886915483e-09,4.092567629672640479e-35,1.672610277527140574e-02
2.860643255008544074e+05,2.799203454604132779e-01,1.263746906419940842e+03,7.620242243235758085e-03,2.554935356460593665e-01,1.423003403880225237e-07,2.625309182760701617e-09,4.344887491017586707e-35,1.680642264546860359e-02
2.859329320604566019e+05,2.812636053926247381e-01,1.264657390905943657e+03,7.656809594936015047e-03,2.567195745411947061e-01,1.454197753477970674e-07,2.676940565462569320e-09,4.612362146587970987e-35,1.688707315977813761e-02
