t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
1188.2996626123786,2878.7332277200017,2846.1458983572356,22259.12066132228,22782.944627633595,459.9999999999999,0.9179042500072316,0.00019752443528894283,0.0,1.1933832674228814e+19,1.2442980368940755e+20,0.0,1.5456892460721413e+20,6.413619897452827e+17,58.84583348752197,0.5628677507116656,3.5739348573121013,52.862761346521204,1.1825186064616873,1.1773488409178779e-07,0.00019752443528894283,0.028362330807454192,0.0019128351249514926,3014579.1377185336
1259.4290114864707,2873.779162511064,2841.209838542683,22055.03072726444,22577.282582529453,459.9999999999999,0.9133899950148722,0.00019619333157478558,0.0,1.1896912299515625e+19,1.2446672406412073e+20,0.0,1.545488018788164e+20,6.417813092525458e+17,58.898216245140596,0.5692361694690777,3.6321028084340807,52.85370827739035,1.1782927361271625,1.1698167624512716e-07,0.00019619333157478558,0.028378593154553138,0.0019620704164573692,3014579.1377185336
1331.2178817093372,2868.82507448938,2836.2764942636604,21852.866859603062,22374.226981100397,459.9999999999999,0.908875719235025,0.0001948516379175643,0.0,1.186006370371584e+19,1.2450357265992052e+20,0.0,1.545285252961369e+20,6.422605870251928e+17,58.951117774003826,0.5757107790194202,3.6912402521401733,52.84403452013155,1.1741365500511984,1.1624756622044157e-07,0.0001948516379175643,0.028395037415239514,0.002011878655188937,3014579.1377185336
1403.6720548123121,2863.870884055206,2831.339902413781,21649.89119744374,22169.664704992832,459.9999999999999,0.9042004846915609,0.00019354284795046077,0.0,1.1821474213491982e+19,1.2454216215014438e+20,0.0,1.545079136438315e+20,6.429799221374895e+17,59.00577519786099,0.5824990503742083,3.751804231650709,52.83401810342299,1.1703311054823902,1.1557560078966163e-07,0.00019354284795046077,0.028411619011374702,0.002064518203604577,3014579.1377185336
1476.7961848452687,2858.917401321976,2826.405784858673,21447.707720938248,21965.87007639705,459.9999999999999,0.8994830334912107,0.00019223509885098387,0.0,1.1782469559431528e+19,1.2458116680420483e+20,0.0,1.5448709315027773e+20,6.438122713635933e+17,59.06130668367138,0.5894601775933334,3.8134950844637894,52.823429791180345,1.166674083325182,1.1493444527666022e-07,0.00019223509885098387,0.02842837416467825,0.0021183993892050306,3014579.1377185336
1550.6070104539394,2853.9641584351752,2821.4752063014216,21247.22631214961,21765.25041161559,459.9999999999999,0.8947658107086985,0.00019091687209777227,0.0,1.1743527396368417e+19,1.2462010896726794e+20,0.0,1.5446610163337367e+20,6.447112733511668e+17,59.117401863021996,0.5965438947856487,3.8762196903865287,52.812180375758444,1.1630908649129623,1.1431247485569067e-07,0.00019091687209777227,0.028445320083211465,0.002172858925584132,3014579.1377185336
1625.114587917924,2849.010806441646,2816.5465517014627,21049.668572933297,21566.573203955857,459.9999999999999,0.8900484840183533,0.00018958828837017981,0.0,1.170464424961781e+19,1.2465899211401855e+20,0.0,1.544449344162346e+20,6.456779985504946e+17,59.17407454902369,0.6037536304811836,3.939999458560179,52.80025835127729,1.1595815687076039,1.1370957421542207e-07,0.00018958828837017981,0.028462460788076935,0.0022278235246910635,3014579.1377185336
1700.3238376826048,2844.057270417364,2811.6193385574134,20852.976427500507,21368.347908099553,459.9999999999999,0.8852821760171241,0.00018826225243930096,0.0,1.1665270208376095e+19,1.2469836615526026e+20,0.0,1.5442353340429124e+20,6.46769491964961e+17,59.23171400966178,0.6111586289872347,4.004994090017653,52.7877335205659,1.1562325608234638,1.13138860984117e-07,0.00018826225243930096,0.028479785616601173,0.0022840405408503833,3014579.1377185336
1776.2385473027825,2839.104041281822,2806.690388902968,20654.52125110381,21168.89308774504,459.9999999999999,0.8803538564613128,0.00018696829620585035,0.0,1.1624125614175502e+19,1.2473951074946086e+20,0.0,1.544017635546717e+20,6.481200364178588e+17,59.29121871984582,0.6189215616049228,4.071556323960487,52.774776652562885,1.1532471394301773,1.1263136287334187e-07,0.00018696829620585035,0.028497264282701686,0.0023435043238249193,3014579.1377185336
1852.8700815439224,2834.1516018276493,2801.7658491972848,20457.888332358558,20971.025074258607,459.9999999999999,0.8754263226155982,0.00018566426078267146,0.0,1.1583033234880578e+19,1.2478060312875578e+20,0.0,1.5437980377915225e+20,6.49546502693227e+17,59.35134432637676,0.6268294240230734,4.1392356392236245,52.76110338161124,1.1503415798694978,1.1214345701387284e-07,0.00018566426078267146,0.028514944149551257,0.0024034609322542097,3014579.1377185336
