t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
31138.687586806715,2781.2451993717864,2775.6497937847985,1808.1933294273974,2466.352385259389,459.9999999999999,0.8207301403804492,0.0001716403997333877,0.0,1.3221885854961959e+19,2.5950538687231076e+20,0.0,1.2664935030348807e+21,6.86711680163936e+19,177.14661514570764,42.50084789554131,5.889684177686578,62.40928001132864,65.93994852608145,0.0004397198218828328,0.0001716403997333877,0.016457932878984012,0.0031026022472646145,3014579.1377185336
32019.287713065743,2776.2668765297944,2770.6575181073536,1800.3450871387638,2458.8874763277117,459.9999999999999,0.8153273209788748,0.00017032852313012684,0.0,1.3210255416088396e+19,2.5951701731118432e+20,0.0,1.2614615151797333e+21,6.832434118512775e+19,177.3639119886033,42.876533629218244,6.010191503240337,62.586427073042316,65.48192942726577,0.0004354069613499066,0.00017032852313012684,0.016528916068747356,0.0031750061246053883,3014579.1377185336
32903.72224474698,2771.2877070910986,2765.6344024926575,1824.2174140325924,2489.4915954329354,459.9999999999999,0.809923582792149,0.00017236066837301962,2.3207927686547594e+17,1.3403987716403102e+19,2.5909622752602656e+20,2.142724335548155e+19,1.2379408125309047e+21,6.479332009484321e+19,175.099631397475,42.12091739843652,6.274955364290787,63.585903350903166,62.70133375353782,0.0004021457435791335,0.00017236066837301962,0.016860873916899215,0.0032474054069314257,3226091.5537795424
33791.856844864786,2767.757941636845,2762.1324800713196,1809.5578020373216,2471.470995398917,459.9999999999999,0.8060928378034143,0.0001692282889539757,3.1877116354142554e+17,1.3054586571506647e+19,2.5935859768621217e+20,2.9546664005732516e+19,1.2230494272073394e+21,6.629411019071165e+19,176.58669250628446,42.97303540574805,6.279349716085654,63.25367252018413,63.66591552335593,0.0004155055200461051,0.0001692282889539757,0.01676477785345672,0.0032987242483598,3300022.8719550855
35049.92145515233,2762.8220887093676,2757.2003942726974,1803.363261544127,2464.7799910225804,459.9999999999999,0.8007361096830582,0.00016787270341465455,4.1434162126577536e+17,1.2991410357476786e+19,2.5932701429897524e+20,3.842760952891082e+19,1.2076212306397018e+21,6.549114985062011e+19,176.3950449955387,43.12051077088691,6.418382809963547,63.54577082638855,62.89291793323504,0.00040791945406077717,0.00016787270341465455,0.016870777892953298,0.003370454533079116,3377918.1087683635
36324.33605863899,2757.8286526221045,2752.203555389161,1799.4814973841735,2461.17877182972,459.9999999999999,0.7953168883450541,0.00016620394681386312,5.003801469300408e+17,1.2905433996138906e+19,2.5932759129033612e+20,4.637689217314351e+19,1.1927533536061958e+21,6.491841258128216e+19,176.37987144683026,43.34641796098011,6.549681947512506,63.77811558368026,62.2858510129189,0.000402500761564499,0.00016620394681386312,0.016958425466838314,0.003442942876544265,3445210.1807805463
37600.42589058727,2752.840806614213,2747.210079308421,1795.3814232330033,2457.4743360161992,459.9999999999999,0.7897861647779255,0.00016461088839809902,5.807236017458665e+17,1.28303311766741e+19,2.5932296506892517e+20,5.375451712656561e+19,1.1785589928606927e+21,6.431439752341295e+19,176.33917218842276,43.56046383994309,6.686031727660568,64.0187045585699,61.651746828505935,0.0003967007090679964,0.00016461088839809902,0.017049620463553215,0.0035191458227682446,3505792.0839965944
38879.625198185444,2747.909739708068,2742.2722650994306,1791.7605420331968,2454.3809799272735,459.9999999999999,0.7841978245626785,0.00016304158425950192,6.571178758802666e+17,1.2763946671824896e+19,2.5931354686716058e+20,6.072390354547619e+19,1.164851312065376e+21,6.368185086842466e+19,176.26390597764996,43.75110576278654,6.824785022640634,64.26535084299009,60.997973368980496,0.0003906789708397482,0.00016304158425950192,0.017143175705630207,0.003598656993890225,3561492.4585406845
40176.70687640458,2742.919613245482,2737.2740988086935,1788.698482902481,2451.9871898101956,459.9999999999999,0.7785425526061609,0.0001614811638297352,7.327593696997667e+17,1.2705507630705902e+19,2.5929695497195248e+20,6.757552365364358e+19,1.1512815552822755e+21,6.299768951785377e+19,176.1456985651579,43.919842101481684,6.9700455651936455,64.52613195848568,60.30239969772844,0.00038419792741096006,0.0001614811638297352,0.01724219257079584,0.003679330081373377,3614925.9340816946
41476.35497945547,2737.92803450644,2732.2743009151827,1785.7667526078717,2449.787089935886,459.9999999999999,0.7728856347959001,0.00015990374238655192,8.075930192674348e+17,1.2648441966451851e+19,2.592797917611357e+20,7.430527571949765e+19,1.1378895481556622e+21,6.23174693427789e+19,176.0243152831571,44.08316292599206,7.118010421572852,64.78541954999987,59.6078495147444,0.00037775615886203207,0.00015990374238655192,0.017341552343707503,0.003760178590466004,3666204.845697423
