t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
194425.72525120527,2307.1129934583014,2302.196485269869,1122.3620932693268,1696.916656230911,459.9999999999999,0.34748905526276397,2.4866663405765952e-05,1.3982920280443763e+19,1.9641658249849995e+19,5.119135576599754e+20,4.7350871991934996e+20,4.9168636034304344e+20,3.384952474799976e+19,311.28842226043207,61.67685649461853,65.35134978583531,157.0310844786847,26.550824825209773,0.00035583496611798815,2.4866663405765952e-05,0.027164974018062903,0.024032164736003257,5585184.940454481
196200.11752676964,2302.0674927465825,2297.1411641558266,1119.5925352804775,1694.660783727178,459.9999999999999,0.3440682427569702,2.4163857730784255e-05,1.4076612216813928e+19,1.9582310566780273e+19,5.1187987563069184e+20,4.7583605426225263e+20,4.8704255129994284e+20,3.3676904112220262e+19,311.6797808718524,61.79913364507744,66.32745021686351,156.65261978029102,26.220312246834,0.00035000819481411093,2.4163857730784255e-05,0.02723976924990245,0.02466146188169749,5593715.114904844
197782.669129923,2297.5784185450834,2292.6450721874908,1116.688802327255,1692.0312757988947,459.9999999999999,0.34102468334724617,2.355480559412276e-05,1.4160877248638034e+19,1.9515208865710342e+19,5.118632354443369e+20,4.779184662272186e+20,4.828844596940723e+20,3.3563807116408332e+19,312.0918220853345,61.97135203195752,67.20240889400591,156.28225550588485,25.953878362302238,0.000345487646271762,2.355480559412276e-05,0.027302298581577702,0.02522915289966537,5601325.555399465
199545.33948478848,2292.5917963233755,2287.647273043208,1114.546657303522,1690.5471102649367,459.9999999999999,0.33764379002618,2.2905692255628182e-05,1.4255613735847016e+19,1.946892021523579e+19,5.118154785742748e+20,4.8024317315449835e+20,4.783530339526564e+20,3.336411076524052e+19,312.4538325005267,62.04999168602124,68.22139245010962,155.89220427064825,25.60625917894046,0.0003390669826595722,2.2905692255628182e-05,0.027381686737317192,0.025868123954761926,5609802.891067044
201312.73861439526,2287.601296036852,2282.6474521775376,1112.1901912334915,1688.7146662214784,459.9999999999999,0.3343558482857312,2.226225165364281e-05,1.43520023019501e+19,1.941212324595997e+19,5.1177657856942565e+20,4.825927019789295e+20,4.7379332263219364e+20,3.318967244038862e+19,312.8488376688082,62.16138401792888,69.23888943965778,155.4827738092723,25.279811034449992,0.0003332435469566325,2.226225165364281e-05,0.027458065013057822,0.026516155665652186,5618350.7219006745
203083.50209312886,2282.2853883192947,2277.322092384581,1109.7618822089198,1686.8374214979879,459.9999999999999,0.3309630487997641,2.1594420719416462e-05,1.4456033271552567e+19,1.9357527794388566e+19,5.1172794114647844e+20,4.8511048312604964e+20,4.691061179961191e+20,3.300487140496139e+19,313.27146236438176,62.27931425012511,70.33882168457332,155.0310829975506,24.93413411177145,0.0003270611290837051,2.1594420719416462e-05,0.027539888106585805,0.0272156100187176,5627486.388139556
204582.4813978374,2276.8957992163446,2271.9257876454108,1106.4790926077258,1683.860313290469,459.9999999999999,0.3275232232592136,2.093474784882754e-05,1.4562859712922235e+19,1.9291299182284636e+19,5.116881483590283e+20,4.8768033796189684e+20,4.646890818270579e+20,3.288976490983006e+19,313.80244104138944,62.51410743668757,71.45092710417987,154.51536687750541,24.63194808174079,0.00032194002651495256,2.093474784882754e-05,0.0276149126958716,0.027934205340117077,5636777.567393047
205834.0437604487,2272.41224820833,2267.4409393404744,1102.4735063695737,1679.716183717497,459.9999999999999,0.3246616631337326,2.038297375769483e-05,1.4648549110108387e+19,1.9209161722149863e+19,5.116851004032905e+20,4.897342411737199e+20,4.6103798695022356e+20,3.287458067197675e+19,314.3532225873548,62.8315614188332,72.34631204389616,154.04514604927715,24.43867911230984,0.0003192343948806236,2.038297375769483e-05,0.027667035595098564,0.028539222006824985,5644172.435785126
207229.77045160532,2267.43357531274,2262.455215342559,1099.5351951850903,1677.106870980605,459.9999999999999,0.32150937954026126,1.981152243213117e-05,1.473613531381902e+19,1.9164099674558693e+19,5.116432022360383e+20,4.9182140538074327e+20,4.5728791172942004e+20,3.2761778138400588e+19,314.8500236872467,63.04306581651927,73.41714215489458,153.54304567874888,24.15335537024084,0.00031420814414246436,1.981152243213117e-05,0.02773881000914578,0.02921886759578342,5651664.366984163
208631.47600690275,2262.403604830747,2256.2899419680007,1439.6765127736905,1674.5638426554997,459.9999999999999,0.31850594802938265,1.9240604299034615e-05,1.482599814809407e+19,1.911876216046007e+19,5.11599323551613e+20,4.939501148476175e+20,4.535042964373305e+20,3.26448914444671e+19,315.3438777102381,63.24591215587311,74.503820884215,153.03168382369844,23.867133564560135,0.00030923915943413966,1.9240604299034615e-05,0.027811508987181228,0.029913632985044177,5659282.680405159
