t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
78323.51906362921,2216.61486866466,2205.718627024919,2940.9321814517716,3321.735798189072,459.9999999999999,0.28965980109995537,1.4686966700419037e-05,3.5874639926403676e+18,4.265266795769823e+18,1.2853470433989203e+20,3.004341077479219e+20,2.5887372464246915e+20,1.3620160598250287e+19,88.57753167672436,25.698055840437135,19.56429655997922,34.18496137740816,8.475123046033874,9.731122383152102e-06,1.4686966700419037e-05,0.026149109241158475,0.039056854878689595,5728675.738964095
78978.73093589395,2211.5699065894073,2200.646461523773,2931.0140131865696,3312.0532786805625,459.9999999999999,0.28669879184166347,1.4282247815766565e-05,3.6079264418100106e+18,4.254514729359491e+18,1.285251609105405e+20,3.016666990058639e+20,2.5665493421919955e+20,1.3584950930058854e+19,88.74647601391565,25.816670372642392,19.874243279894287,34.02966886663551,8.368778625166218,9.544517237428578e-06,1.4282247815766565e-05,0.026226295930462253,0.040249258076972494,5735539.330701943
79563.16613702476,2207.0848113319053,2196.1411722646953,2921.5556080200554,3302.7997748027974,459.9999999999999,0.2840663818485483,1.3941167180333688e-05,3.626342772936665e+18,4.242628639756124e+18,1.2851876474655932e+20,3.027705301387809e+20,2.546697331506539e+20,1.3566954768845865e+19,88.92108177687882,25.946557550506682,20.15620351371578,33.880228244278335,8.279240633274336,9.38384211319338e-06,1.3941167180333688e-05,0.02629208010137155,0.041330195803829496,5741662.892069319
80214.69655899704,2202.101024158317,2191.124757894778,2914.979227056741,3296.4360591861764,459.9999999999999,0.2811412776074803,1.3599927194216576e-05,3.647093716748489e+18,4.2374447238973194e+18,1.2850338325176073e+20,3.040051860088066e+20,2.5249942256104227e+20,1.3510423685766068e+19,89.0744253903516,26.043162163050503,20.49868677587129,33.71529887278204,8.156107731096055,9.143273520283434e-06,1.3599927194216576e-05,0.026381628393536416,0.04255401983046706,5748491.253252761
80868.34648352116,2197.111978454481,2186.1046025101696,2908.3038514340624,3289.955170142848,459.9999999999999,0.27821308700887104,1.3278658542763893e-05,3.668166226716368e+18,4.2306315626777805e+18,1.2848931490976108e+20,3.052501291113779e+20,2.5031813687228305e+20,1.346442316761594e+19,89.2498719120192,26.160625763228808,20.85225051337793,33.53724437734815,8.036283797633585,8.904959654369603e-06,1.3278658542763893e-05,0.0264699325163554,0.043802691007400245,5755352.251984832
81523.43160732836,2192.12373130245,2181.083728431946,2902.49953756835,3284.391761843437,459.9999999999999,0.27528536509947044,1.2986206390953995e-05,3.689548405455608e+18,4.2253292751273165e+18,1.2847343747397647e+20,3.0650395863113486e+20,2.4814571743668503e+20,1.3414876436270322e+19,89.43038091985564,26.279689350182974,21.225530223795648,33.34823802442102,7.91104070859882,8.647245703041707e-06,1.2986206390953995e-05,0.026562895738039983,0.04507432216299218,5762237.7355696
82180.06018231064,2187.1337092841463,2176.058785148937,2897.874438134689,3279.958409786898,459.9999999999999,0.27245998637207935,1.2722121598880904e-05,3.711317816430501e+18,4.221730233628492e+18,1.2845548255281524e+20,3.0777041150180786e+20,2.459792928029458e+20,1.3360575624807463e+19,89.6145254234413,26.398596890328186,21.619823253229967,33.14804864953564,7.779627345375915,8.36902483344041e-06,1.2722121598880904e-05,0.026661098436266694,0.0463691736877725,5769168.04839337
82838.00174305588,2182.0729337465586,2170.9604690549563,2894.401500801644,3276.6879790841567,459.9999999999999,0.2697227202306043,1.2483637507348305e-05,3.7338071376297574e+18,4.220025774961361e+18,1.284349335060196e+20,3.090676707968092e+20,2.43802186176744e+20,1.330115324183603e+19,89.80612409981963,26.519999162456884,22.04248984598032,32.932271654015096,7.640215778535852,8.067024973616514e-06,1.2483637507348305e-05,0.02676609427843116,0.04770525260441445,5776241.627415384
83423.03796949238,2177.578371848414,2166.4381174311043,2890.102269935986,3272.5683045546807,459.9999999999999,0.26729170703644456,1.2282990707728757e-05,3.754069030675117e+18,4.2156170823978353e+18,1.284192683283799e+20,3.102283253005087e+20,2.4185875874618514e+20,1.3264696398228044e+19,90.00475919130392,26.656766379941736,22.424384107407807,32.72681212936418,7.5233213666056304,7.81193246677741e-06,1.2282990707728757e-05,0.02685527216080263,0.048910877787333044,5782546.296878272
84073.86472380161,2172.585877555904,2161.4013460425335,2890.228874094364,3272.8611992519764,459.9999999999999,0.2645913727720818,1.2105237389011953e-05,3.77695066500855e+18,4.2204479144953446e+18,1.2839181744148858e+20,3.1152609942700504e+20,2.397480280896023e+20,1.3183582486922789e+19,90.18377930721219,26.755334313392655,22.89311871188114,32.491785704761114,7.366991363860836,7.4650714857355775e-06,1.2105237389011953e-05,0.026974839757758835,0.05027083835025558,5789574.517101952
