pressure[Pa] solidus[K] liquidus[K]
7.720000000000000000e+11 1.439569134415797998e+04 1.082273370365190749e+04
7.730000000000000000e+11 1.441164666685410339e+04 1.082610469595211362e+04
7.740000000000000000e+11 1.442760198961380775e+04 1.082947270762632797e+04
7.750000000000000000e+11 1.444355731242671027e+04 1.083283774555757009e+04
7.760000000000000000e+11 1.445951263527817537e+04 1.083619981666233252e+04
7.770000000000000000e+11 1.447546795814928009e+04 1.083955892785540163e+04
7.780000000000000000e+11 1.449142328101704152e+04 1.084291508602552130e+04
7.790000000000000000e+11 1.450737860385445128e+04 1.084626829803547116e+04
7.800000000000000000e+11 1.452333392663035011e+04 1.084961857074876389e+04
7.810000000000000000e+11 1.453928924917716358e+04 1.085296591100591650e+04
7.820000000000000000e+11 1.455524457134359909e+04 1.085631032560026324e+04
7.830000000000000000e+11 1.457119989319842534e+04 1.085965182130020003e+04
7.840000000000000000e+11 1.458715521480502321e+04 1.086299040484936450e+04
7.850000000000000000e+11 1.460311053621999781e+04 1.086632608296676335e+04
7.860000000000000000e+11 1.461906585749318583e+04 1.086965886234692880e+04
7.870000000000000000e+11 1.463502117866769186e+04 1.087298874966003496e+04
7.880000000000000000e+11 1.465097649977970650e+04 1.087631575155205064e+04
7.890000000000000000e+11 1.466693182085854824e+04 1.087963987464489765e+04
7.900000000000000000e+11 1.468288714192163388e+04 1.088296112553656531e+04
7.910000000000000000e+11 1.469884246297560276e+04 1.088627951080127241e+04
7.920000000000000000e+11 1.471479778403034652e+04 1.088959503698962180e+04
7.930000000000000000e+11 1.473075310515516685e+04 1.089290771062870590e+04
7.940000000000000000e+11 1.474670842639418333e+04 1.089621753822227038e+04
7.950000000000000000e+11 1.476266374777270357e+04 1.089952452625087972e+04
7.960000000000000000e+11 1.477861906933300997e+04 1.090282868117200996e+04
7.970000000000000000e+11 1.479457439107977916e+04 1.090613000942022518e+04
7.980000000000000000e+11 1.481052971299958699e+04 1.090942851740732476e+04
7.990000000000000000e+11 1.482648503507981695e+04 1.091272421152248535e+04
8.000000000000000000e+11 1.484244035730269752e+04 1.091601709813234629e+04
8.010000000000000000e+11 1.485839567964477101e+04 1.091930718358126251e+04
8.020000000000000000e+11 1.487435100208190124e+04 1.092259447419135540e+04
8.030000000000000000e+11 1.489030632463495203e+04 1.092587897626269114e+04
8.040000000000000000e+11 1.490626164734465419e+04 1.092916069606197016e+04
8.050000000000000000e+11 1.492221697024612513e+04 1.093243963976477608e+04
8.060000000000000000e+11 1.493817229336870514e+04 1.093571581357782452e+04
8.070000000000000000e+11 1.495412761673594105e+04 1.093898922369844877e+04
8.080000000000000000e+11 1.497008294036571715e+04 1.094225987630154486e+04
8.090000000000000000e+11 1.498603826427014064e+04 1.094552777754310227e+04
8.100000000000000000e+11 1.500199358845567076e+04 1.094879293358347059e+04
8.110000000000000000e+11 1.501794891292307329e+04 1.095205535054243046e+04
8.120000000000000000e+11 1.503390423766762979e+04 1.095531503451216304e+04
8.130000000000000000e+11 1.504985956267905385e+04 1.095857199156332899e+04
8.140000000000000000e+11 1.506581488794156576e+04 1.096182622774523952e+04
8.150000000000000000e+11 1.508177021343402339e+04 1.096507774908588908e+04
8.160000000000000000e+11 1.509772553912992043e+04 1.096832656159215003e+04
8.170000000000000000e+11 1.511368086499770106e+04 1.097157267124984173e+04
8.180000000000000000e+11 1.512963619099743664e+04 1.097481608402386883e+04
8.190000000000000000e+11 1.514559151693112835e+04 1.097805680585832306e+04
8.200000000000000000e+11 1.516154684264527896e+04 1.098129484267662701e+04
8.210000000000000000e+11 1.517750216805963646e+04 1.098453020038162504e+04
8.220000000000000000e+11 1.519345749308784252e+04 1.098776288485570876e+04
8.230000000000000000e+11 1.520941281763748339e+04 1.099099290196093170e+04
8.240000000000000000e+11 1.522536814162325754e+04 1.099422025753913476e+04
8.250000000000000000e+11 1.524132346505810710e+04 1.099744495741205537e+04
8.260000000000000000e+11 1.525727878799842074e+04 1.100066700738145119e+04
8.270000000000000000e+11 1.527323411050144932e+04 1.100388641322921831e+04
8.280000000000000000e+11 1.528918943282970577e+04 1.100710318071749134e+04
8.290000000000000000e+11 1.530514475516561106e+04 1.101031731558877618e+04
8.300000000000000000e+11 1.532110007757822495e+04 1.101352882356606278e+04
8.310000000000000000e+11 1.533705540009664946e+04 1.101673771035297432e+04
8.320000000000000000e+11 1.535301072276501327e+04 1.101994398163381265e+04
8.330000000000000000e+11 1.536896604562889661e+04 1.102314764307375117e+04
8.340000000000000000e+11 1.538492136873876370e+04 1.102634870029883859e+04
8.350000000000000000e+11 1.540087669213413392e+04 1.102954715884202233e+04
8.360000000000000000e+11 1.541683201584431299e+04 1.103274302428827286e+04
8.370000000000000000e+11 1.543278733989585089e+04 1.103593630221336389e+04
8.380000000000000000e+11 1.544874266431049546e+04 1.103912699817377143e+04
8.390000000000000000e+11 1.546469798910576901e+04 1.104231511772214799e+04
8.400000000000000000e+11 1.548065331429390608e+04 1.104550066640815203e+04
8.410000000000000000e+11 1.549660863988202436e+04 1.104868364973655844e+04
8.420000000000000000e+11 1.551256396587249037e+04 1.105186407319284262e+04
8.430000000000000000e+11 1.552851929226286848e+04 1.105504194224398634e+04
8.440000000000000000e+11 1.554447461904596821e+04 1.105821726233848858e+04
8.450000000000000000e+11 1.556042994620988793e+04 1.106139003890656750e+04
8.460000000000000000e+11 1.557638527373809302e+04 1.106456027736018223e+04
8.470000000000000000e+11 1.559234060160931585e+04 1.106772798309320569e+04
8.480000000000000000e+11 1.560829592979781773e+04 1.107089316148147918e+04
8.490000000000000000e+11 1.562425125827315242e+04 1.107405581788293784e+04
8.500000000000000000e+11 1.564020658700043896e+04 1.107721595763773621e+04
8.510000000000000000e+11 1.565616191594020711e+04 1.108037358606833550e+04
8.520000000000000000e+11 1.567211724504851190e+04 1.108352870847958184e+04
8.530000000000000000e+11 1.568807257427692457e+04 1.108668133015888998e+04
8.540000000000000000e+11 1.570402790357253980e+04 1.108983145637627058e+04
8.550000000000000000e+11 1.571998323287807580e+04 1.109297909238446482e+04
8.560000000000000000e+11 1.573593856211562525e+04 1.109612424341908263e+04
8.570000000000000000e+11 1.575189389107029456e+04 1.109926691469867546e+04
8.580000000000000000e+11 1.576784921961730470e+04 1.110240711142484361e+04
8.590000000000000000e+11 1.578380454765807917e+04 1.110554483878237443e+04
8.600000000000000000e+11 1.579975987508824801e+04 1.110868010193929513e+04
8.610000000000000000e+11 1.581571520179761501e+04 1.111181290604705646e+04
8.620000000000000000e+11 1.583167052767014138e+04 1.111494325624059275e+04
8.630000000000000000e+11 1.584762585258380568e+04 1.111807115763841648e+04
8.640000000000000000e+11 1.586358117641053104e+04 1.112119661534278202e+04
8.650000000000000000e+11 1.587953649901362769e+04 1.112431963443974928e+04
8.660000000000000000e+11 1.589549182029445001e+04 1.112744021999932738e+04
8.670000000000000000e+11 1.591144714022396329e+04 1.113055837707554565e+04
8.680000000000000000e+11 1.592740245870733452e+04 1.113367411070661547e+04
8.690000000000000000e+11 1.594335777562706244e+04 1.113678742591498303e+04
8.700000000000000000e+11 1.595931309084530039e+04 1.113989832770750763e+04
8.710000000000000000e+11 1.596362903232227654e+04 1.114300682107550710e+04
8.720000000000000000e+11 1.596700807204892953e+04 1.114611291099494156e+04
8.730000000000000000e+11 1.597038215156367914e+04 1.114921660242643520e+04
8.740000000000000000e+11 1.597375128310153559e+04 1.115231790021511006e+04
8.750000000000000000e+11 1.597711547885505024e+04 1.115541680909241586e+04
8.760000000000000000e+11 1.598047475097453207e+04 1.115851333393846653e+04
8.770000000000000000e+11 1.598382911156816954e+04 1.116160747962046480e+04
8.780000000000000000e+11 1.598717857270233435e+04 1.116469925101142508e+04
8.790000000000000000e+11 1.599052314640167242e+04 1.116778865302561098e+04
8.800000000000000000e+11 1.599386284464933669e+04 1.117087569049834383e+04
8.810000000000000000e+11 1.599719767938719633e+04 1.117396036824342991e+04
8.820000000000000000e+11 1.600052766251597131e+04 1.117704269105905769e+04
8.830000000000000000e+11 1.600385280589547256e+04 1.118012266372795966e+04
8.840000000000000000e+11 1.600717312134472377e+04 1.118320029101745240e+04
8.850000000000000000e+11 1.601048862064223431e+04 1.118627557767948019e+04
8.860000000000000000e+11 1.601379931552608650e+04 1.118934852845080059e+04
8.870000000000000000e+11 1.601710521769419029e+04 1.119241914805297347e+04
8.880000000000000000e+11 1.602040633880441601e+04 1.119548744119247931e+04
8.890000000000000000e+11 1.602370269047484726e+04 1.119855341256078100e+04
8.900000000000000000e+11 1.602699428428383180e+04 1.120161706683445846e+04
8.910000000000000000e+11 1.603028113177027262e+04 1.120467840867521045e+04
8.920000000000000000e+11 1.603356324443379344e+04 1.120773744273002740e+04
8.930000000000000000e+11 1.603684063373485515e+04 1.121079417363118955e+04
8.940000000000000000e+11 1.604011331106528451e+04 1.121384860599639251e+04
8.950000000000000000e+11 1.604338128770160984e+04 1.121690074442885634e+04
8.960000000000000000e+11 1.604664457496461910e+04 1.121995059351732198e+04
8.970000000000000000e+11 1.604990318414350259e+04 1.122299815783624945e+04
8.980000000000000000e+11 1.605315712648830413e+04 1.122604344194580153e+04
8.990000000000000000e+11 1.605640641321008479e+04 1.122908645039196381e+04
9.000000000000000000e+11 1.605965105548103020e+04 1.123212718770665924e+04
9.010000000000000000e+11 1.606289106443463243e+04 1.123516565840778640e+04
9.020000000000000000e+11 1.606612645116578096e+04 1.123820186699931219e+04
9.030000000000000000e+11 1.606935722673098098e+04 1.124123581797137740e+04
9.040000000000000000e+11 1.607258340219809725e+04 1.124426751580037671e+04
9.050000000000000000e+11 1.607580498866611561e+04 1.124729696494899326e+04
9.060000000000000000e+11 1.607902199709964225e+04 1.125032416986636781e+04
9.070000000000000000e+11 1.608223443842262350e+04 1.125334913498812602e+04
9.080000000000000000e+11 1.608544232352232575e+04 1.125637186473647853e+04
9.090000000000000000e+11 1.608864566324946645e+04 1.125939236352029548e+04
9.100000000000000000e+11 1.609184446841844147e+04 1.126241063573521023e+04
9.110000000000000000e+11 1.609503874980737055e+04 1.126542668576369579e+04
9.120000000000000000e+11 1.609822851815837021e+04 1.126844051797516477e+04
9.130000000000000000e+11 1.610141378417764463e+04 1.127145213672514910e+04
9.140000000000000000e+11 1.610459455853568215e+04 1.127446154624388146e+04
9.150000000000000000e+11 1.610777085186737349e+04 1.127746875076838114e+04
9.160000000000000000e+11 1.611094267477220637e+04 1.128047375459514296e+04
9.170000000000000000e+11 1.611411003781439649e+04 1.128347656201477184e+04
9.180000000000000000e+11 1.611727295152304760e+04 1.128647717734951220e+04
9.190000000000000000e+11 1.612043142639231155e+04 1.128947560487076407e+04
9.200000000000000000e+11 1.612358547288153386e+04 1.129247184882807414e+04
9.210000000000000000e+11 1.612673510141542283e+04 1.129546591345782144e+04
9.220000000000000000e+11 1.612988032238416599e+04 1.129845780298328282e+04
9.230000000000000000e+11 1.613302114614360471e+04 1.130144752161475481e+04
9.240000000000000000e+11 1.613615758301539063e+04 1.130443507354954090e+04
9.250000000000000000e+11 1.613928964328710754e+04 1.130742046297206980e+04
9.260000000000000000e+11 1.614241733721246419e+04 1.131040369405394449e+04
9.270000000000000000e+11 1.614554067501137251e+04 1.131338477095400231e+04
9.280000000000000000e+11 1.614865966687016589e+04 1.131636369781839312e+04
9.290000000000000000e+11 1.615177432294169193e+04 1.131934047878063575e+04
9.300000000000000000e+11 1.615488465334548710e+04 1.132231511796168343e+04
9.310000000000000000e+11 1.615799066816791856e+04 1.132528761946999475e+04
9.320000000000000000e+11 1.616109237742064033e+04 1.132825798740160099e+04
9.330000000000000000e+11 1.616418979105791732e+04 1.133122622584015880e+04
9.340000000000000000e+11 1.616728291905537480e+04 1.133419233885704307e+04
9.350000000000000000e+11 1.617037177135577076e+04 1.133715633051137411e+04
9.360000000000000000e+11 1.617345635786880848e+04 1.134011820485012322e+04
9.370000000000000000e+11 1.617653668847112567e+04 1.134307796590814723e+04
9.380000000000000000e+11 1.617961277300653092e+04 1.134603561770828674e+04
9.390000000000000000e+11 1.618268462128605643e+04 1.134899116426138789e+04
9.400000000000000000e+11 1.618575224308806355e+04 1.135194460956643888e+04
9.410000000000000000e+11 1.618881564815983438e+04 1.135489595761054261e+04
9.420000000000000000e+11 1.619187484629009305e+04 1.135784521236906949e+04
9.430000000000000000e+11 1.619492984721250468e+04 1.136079237780568656e+04
9.440000000000000000e+11 1.619798066058985387e+04 1.136373745787241751e+04
9.450000000000000000e+11 1.620102729605362765e+04 1.136668045650974273e+04
9.460000000000000000e+11 1.620406976320407921e+04 1.136962137764660292e+04
9.470000000000000000e+11 1.620710807161045523e+04 1.137256022520055922e+04
9.480000000000000000e+11 1.621014223081106320e+04 1.137549700307777312e+04
9.490000000000000000e+11 1.621317225031339331e+04 1.137843171517313385e+04
9.500000000000000000e+11 1.621619813959431485e+04 1.138136436537030750e+04
9.510000000000000000e+11 1.621921990810013085e+04 1.138429495754177697e+04
9.520000000000000000e+11 1.622223756524676173e+04 1.138722349554896937e+04
9.530000000000000000e+11 1.622525112041984903e+04 1.139014998323290456e+04
9.540000000000000000e+11 1.622826058297489544e+04 1.139307442431978961e+04
9.550000000000000000e+11 1.623126596223739216e+04 1.139599682259198562e+04
9.560000000000000000e+11 1.623426726750289163e+04 1.139891718185262107e+04
9.570000000000000000e+11 1.623726450803725129e+04 1.140183550593032305e+04
9.580000000000000000e+11 1.624025769307662995e+04 1.140475179862042387e+04
9.590000000000000000e+11 1.624324683182768604e+04 1.140766606369477631e+04
9.600000000000000000e+11 1.624623193346771222e+04 1.141057830491406457e+04
9.610000000000000000e+11 1.624921300714469726e+04 1.141348852602782426e+04
9.620000000000000000e+11 1.625219006197748604e+04 1.141639673077449697e+04
9.630000000000000000e+11 1.625516310705592514e+04 1.141930292288148303e+04
9.640000000000000000e+11 1.625813215144093556e+04 1.142220710606520515e+04
9.650000000000000000e+11 1.626109720416465279e+04 1.142510928403112848e+04
9.660000000000000000e+11 1.626405827423055962e+04 1.142800946047385878e+04
9.670000000000000000e+11 1.626701537061358431e+04 1.143090763907715336e+04
9.680000000000000000e+11 1.626996850226023707e+04 1.143380382351399749e+04
9.690000000000000000e+11 1.627291767808785517e+04 1.143669801744665529e+04
9.700000000000000000e+11 1.627586290693799492e+04 1.143959022452670979e+04
9.710000000000000000e+11 1.627880419763866485e+04 1.144248044839511022e+04
9.720000000000000000e+11 1.628174155901499944e+04 1.144536869268227019e+04
9.730000000000000000e+11 1.628467499986380062e+04 1.144825496100804412e+04
9.740000000000000000e+11 1.628760452895365779e+04 1.145113925698185267e+04
9.750000000000000000e+11 1.629053015502507697e+04 1.145402158420268643e+04
9.760000000000000000e+11 1.629345188679048260e+04 1.145690194625918593e+04
9.770000000000000000e+11 1.629636973293443953e+04 1.145978034672969079e+04
9.780000000000000000e+11 1.629928370211366018e+04 1.146265678918225967e+04
9.790000000000000000e+11 1.630219380296940653e+04 1.146553127717478674e+04
9.800000000000000000e+11 1.630510004417237724e+04 1.146840381425499072e+04
9.810000000000000000e+11 1.630800243431570561e+04 1.147127440396049133e+04
9.820000000000000000e+11 1.631090098195641622e+04 1.147414304981889836e+04
9.830000000000000000e+11 1.631379569562470351e+04 1.147700975534778445e+04
9.840000000000000000e+11 1.631668658382414651e+04 1.147987452405484328e+04
9.850000000000000000e+11 1.631957365503172696e+04 1.148273735943782958e+04
9.860000000000000000e+11 1.632245691769801488e+04 1.148559826498471375e+04
9.870000000000000000e+11 1.632533638024722677e+04 1.148845724417365454e+04
9.880000000000000000e+11 1.632821205107734204e+04 1.149131430047311915e+04
9.890000000000000000e+11 1.633108393856021939e+04 1.149416943734187407e+04
9.900000000000000000e+11 1.633395205104170782e+04 1.149702265822911431e+04
9.910000000000000000e+11 1.633681639684175025e+04 1.149987396657444333e+04
9.920000000000000000e+11 1.633967698425445269e+04 1.150272336580794945e+04
9.930000000000000000e+11 1.634253382154825704e+04 1.150557085933000599e+04
9.940000000000000000e+11 1.634538691696598289e+04 1.150841645046732083e+04
9.950000000000000000e+11 1.634823627872496400e+04 1.151126014260247757e+04
9.960000000000000000e+11 1.635108191501714828e+04 1.151410193913989860e+04
9.970000000000000000e+11 1.635392383400919061e+04 1.151694184346738984e+04
9.980000000000000000e+11 1.635676204384256198e+04 1.151977985894963240e+04
9.990000000000000000e+11 1.635959655263364039e+04 1.152261598894174131e+04
 
