radius[km] solidus[K] liquidus[K]
6019.00895139514 2310.22195711185 2452.20541238246
6019.29599459946 2309.97421088656 2451.93020467463
6019.58303780378 2309.72621506479 2451.6548774851
6019.8700810081 2309.4779692467 2451.37943081389
6020.15712421242 2309.2294730315 2451.10386466099
6020.44416741674 2308.98072601745 2450.8281790264
6020.73121062106 2308.7317278018 2450.55237391012
6021.01825382538 2308.48247798086 2450.27644931216
6021.3052970297 2308.23297614997 2450.0004052325
6021.59234023402 2307.98322190348 2449.72424167116
6021.87938343834 2307.73321483475 2449.44795862812
6022.16642664267 2307.48295453619 2449.1715561034
6022.45346984698 2307.23244059919 2448.89503409699
6022.74051305131 2306.98167261416 2448.61839260888
6023.02755625563 2306.73065017053 2448.34163163909
6023.31459945995 2306.47937285672 2448.06475118761
6023.60164266427 2306.22784026016 2447.78775125445
6023.88868586859 2305.97605196726 2447.51063183959
6024.17572907291 2305.72400756344 2447.23339294304
6024.46277227723 2305.47170663312 2446.95603456481
6024.74981548155 2305.21914875968 2446.67855670488
6025.03685868587 2304.9663335255 2446.40095936327
6025.32390189019 2304.71326051195 2446.12324253997
6025.61094509451 2304.45992929936 2445.84540623498
6025.89798829883 2304.20633946705 2445.5674504483
6026.18503150315 2303.95249059329 2445.28937517993
6026.47207470747 2303.69838225534 2445.01118042987
6026.75911791179 2303.44401402941 2444.73286619812
6027.04616111611 2303.18938549068 2444.45443248468
6027.33320432043 2302.93449621329 2444.17587928956
6027.62024752475 2302.67934577031 2443.89720661275
6027.90729072907 2302.4239337338 2443.61841445424
6028.19433393339 2302.16825967472 2443.33950281405
6028.48137713771 2301.91232316302 2443.06047169217
6028.76842034203 2301.65612376756 2442.7813210886
6029.05546354635 2301.39966105616 2442.50205100334
6029.34250675068 2301.14293459553 2442.22266143639
6029.629549955 2300.88594395137 2441.94315238775
6029.91659315932 2300.62868868826 2441.66352385743
6030.20363636364 2300.37116836972 2441.38377584541
6030.49067956796 2300.11338255819 2441.10390835171
6030.77772277228 2299.85533081502 2440.82392137632
6031.0647659766 2299.59701270047 2440.54381491924
6031.35180918092 2299.33842777373 2440.26358898046
6031.63885238524 2299.07957559287 2439.98324356
6031.92589558956 2298.82045571486 2439.70277865785
6032.21293879388 2298.56106769559 2439.42219427402
6032.4999819982 2298.30141108983 2439.14149040849
6032.78702520252 2298.04148545123 2438.86066706127
6033.07406840684 2297.78129033234 2438.57972423237
6033.36111161116 2297.5208252846 2438.29866192177
6033.64815481548 2297.26008985831 2438.01748012949
6033.9351980198 2296.99908360266 2437.73617885552
6034.22224122412 2296.73780606571 2437.45475809986
6034.50928442844 2296.47625679437 2437.17321786251
6034.79632763276 2296.21443533444 2436.89155814347
6035.08337083708 2295.95234123056 2436.60977894274
6035.3704140414 2295.68997402624 2436.32788026033
6035.65745724572 2295.42733326384 2436.04586209622
6035.94450045004 2295.16441848456 2435.76372445043
6036.23154365437 2294.90122922845 2435.48146732294
6036.51858685869 2294.6377650344 2435.19909071377
6036.80563006301 2294.37402544015 2434.91659462291
6037.09267326733 2294.11000998225 2434.63397905036
6037.37971647165 2293.84571819609 2434.35124399612
6037.66675967597 2293.5811496159 2434.06838946019
6037.95380288029 2293.3163037747 2433.78541544257
6038.24084608461 2293.05118020436 2433.50232194326
6038.52788928893 2292.78577843554 2433.21910896227
6038.81493249325 2292.52009799772 2432.93577649958
6039.10197569757 2292.25413841918 2432.65232455521
6039.38901890189 2291.987899227 2432.36875312915
6039.67606210621 2291.72137994708 2432.08506222139
6039.96310531053 2291.45458010407 2431.80125183195
6040.25014851485 2291.18749922146 2431.51732196082
6040.53719171917 2290.92013682147 2431.23327260801
6040.82423492349 2290.65249242515 2430.9491037735
6041.11127812781 2290.38456555229 2430.6648154573
6041.39832133213 2290.11635572148 2430.38040765942
6041.68536453645 2289.84786245006 2430.09588037984
6041.97240774077 2289.57908525415 2429.81123361858
6042.25945094509 2289.3100236486 2429.52646737563
6042.54649414941 2289.04067714705 2429.24158165098
6042.83353735374 2288.77104526188 2428.95657644465
6043.12058055806 2288.5011275042 2428.67145175663
6043.40762376238 2288.23092338389 2428.38620758692
6043.6946669667 2287.96043240955 2428.10084393553
6043.98171017102 2287.68965408851 2427.81536080244
6044.26875337534 2287.41858792685 2427.52975818767
6044.55579657966 2287.14723342937 2427.2440360912
6044.84283978398 2286.87559009957 2426.95819451305
6045.1298829883 2286.60365743968 2426.6722334532
6045.41692619262 2286.33143495066 2426.38615291167
6045.70396939694 2286.05892213215 2426.09995288845
6045.99101260126 2285.78611848251 2425.81363338354
6046.27805580558 2285.51302349879 2425.52719439694
6046.5650990099 2285.23963667674 2425.24063592866
6046.85214221422 2284.96595751079 2424.95395797868
6047.13918541854 2284.69198549407 2424.66716054702
6047.42622862286 2284.41772011838 2424.38024363366
6047.71327182718 2284.1431608742 2424.09320723862
6048.0003150315 2283.86830725069 2423.80605136189
6048.28735823582 2283.59315873564 2423.51877600346
6048.57440144014 2283.31771481556 2423.23138116335
6048.86144464446 2283.04197497557 2422.94386684155
6049.14848784878 2282.76593869946 2422.65623303807
6049.43553105311 2282.48960546967 2422.36847975289
6049.72257425743 2282.21297476728 2422.08060698602
6050.00961746175 2281.93604607202 2421.79261473747
6050.29666066607 2281.65881886223 2421.50450300722
6050.58370387039 2281.38129261489 2421.21627179529
6050.87074707471 2281.10346680562 2420.92792110167
6051.15779027903 2280.82534090864 2420.63945092636
6051.44483348335 2280.54691439679 2420.35086126936
6051.73187668767 2280.26818674153 2420.06215213067
6052.01891989199 2279.9891574129 2419.77332351029
6052.30596309631 2279.70982587956 2419.48437540822
6052.59300630063 2279.43019160876 2419.19530782447
6052.88004950495 2279.15025406634 2418.90612075902
6053.16709270927 2278.87001271673 2418.61681421189
6053.45413591359 2278.58946702294 2418.32738818306
6053.74117911791 2278.30861644653 2418.03784267255
6054.02822232223 2278.02746044767 2417.74817768035
6054.31526552655 2277.74599848507 2417.45839320646
6054.60230873087 2277.464230016 2417.16848925088
6054.88935193519 2277.18215449629 2416.87846581361
6055.17639513951 2276.89977138032 2416.58832289466
6055.46343834383 2276.61708012101 2416.29806049401
6055.75048154816 2276.33408016983 2416.00767861167
6056.03752475248 2276.05077097678 2415.71717724765
6056.3245679568 2275.76715199037 2415.42655640194
6056.61161116112 2275.48322265766 2415.13581607453
6056.89865436544 2275.19898242421 2414.84495626544
6057.18569756976 2274.91443073411 2414.55397697466
6057.47274077408 2274.62956702994 2414.26287820219
6057.7597839784 2274.34439075279 2413.97165994804
6058.04682718272 2274.05890134225 2413.68032221219
6058.33387038704 2273.77309823639 2413.38886499465
6058.62091359136 2273.48698087178 2413.09728829543
6058.90795679568 2273.20054868348 2412.80559211452
6059.195 2272.91380110498 2412.51377645191
6059.48204320432 2272.62673756829 2412.22184130762
6059.76908640864 2272.33935750386 2411.92978668164
6060.05612961296 2272.0516603406 2411.63761257397
6060.34317281728 2271.76364550588 2411.34531898461
6060.6302160216 2271.47531242551 2411.05290591356
6060.91725922592 2271.18666052375 2410.76037336083
6061.20430243024 2270.89768922328 2410.4677213264
6061.49134563456 2270.60839794523 2410.17494981028
6061.77838883888 2270.31878610914 2409.88205881248
6062.0654320432 2270.02885313298 2409.58904833299
6062.35247524753 2269.73859843313 2409.29591837181
6062.63951845185 2269.44802142438 2409.00266892894
6062.92656165617 2269.15712151991 2408.70930000438
6063.21360486049 2268.8658981313 2408.41581159813
6063.50064806481 2268.57435066854 2408.12220371019
6063.78769126913 2268.28247853999 2407.82847634056
6064.07473447345 2267.99028115236 2407.53462948925
6064.36177767777 2267.69775791079 2407.24066315624
6064.64882088209 2267.40490821874 2406.94657734155
6064.93586408641 2267.11173147804 2406.65237204517
6065.22290729073 2266.8182270889 2406.35804726709
6065.50995049505 2266.52439444985 2406.06360300733
6065.79699369937 2266.23023295776 2405.76903926588
6066.08403690369 2265.93574200787 2405.47435604275
6066.37108010801 2265.64092099371 2405.17955333792
6066.65812331233 2265.34576930716 2404.8846311514
6066.94516651665 2265.0502863384 2404.5895894832
6067.23220972097 2264.75447147595 2404.2944283333
6067.51925292529 2264.45832410659 2403.99914770172
6067.80629612961 2264.16184361545 2403.70374758844
6068.09333933393 2263.86502938592 2403.40822799348
6068.38038253825 2263.56788079968 2403.11258891683
6068.66742574257 2263.2703972367 2402.81683035849
6068.95446894689 2262.97257807522 2402.52095231846
6069.24151215121 2262.67442269174 2402.22495479675
6069.52855535554 2262.37593046102 2401.92883779334
6069.81559855986 2262.0771007561 2401.63260130824
6070.10264176418 2261.77793294824 2401.33624534146
6070.3896849685 2261.47842640694 2401.03976989299
6070.67672817282 2261.17858049996 2400.74317496282
6070.96377137714 2260.87839459327 2400.44646055097
6071.25081458146 2260.57786805106 2400.14962665743
6071.53785778578 2260.27700023574 2399.8526732822
6071.8249009901 2259.97579050793 2399.55560042528
6072.11194419442 2259.67423822644 2399.25840808668
6072.39898739874 2259.3723427483 2398.96109626638
6072.68603060306 2259.0701034287 2398.6636649644
6072.97307380738 2258.76751962103 2398.36611418072
6073.2601170117 2258.46459067684 2398.06844391536
6073.54716021602 2258.16131594586 2397.77065416831
6073.83420342034 2257.85769477598 2397.47274493956
6074.12124662466 2257.55372651322 2397.17471622913
6074.40828982898 2257.24941050179 2396.87656803701
6074.6953330333 2256.94474608399 2396.57830036321
6074.98237623762 2256.6397326003 2396.27991320771
6075.26941944194 2256.33436938928 2395.98140657052
6075.55646264626 2256.02865578765 2395.68278045165
6075.84350585059 2255.72259113022 2395.38403485108
6076.13054905491 2255.4161747499 2395.08516976883
6076.41759225923 2255.1094059777 2394.78618520489
6076.70463546355 2254.80228414272 2394.48708115926
6076.99167866787 2254.49480857216 2394.18785763194
6077.27872187219 2254.18697859127 2393.88851462293
6077.56576507651 2253.87879352338 2393.58905213223
6077.85280828083 2253.57025268987 2393.28947015984
6078.13985148515 2253.26135541019 2392.98976870577
6078.42689468947 2252.95210100183 2392.68994777
6078.71393789379 2252.64248878029 2392.39000735255
6079.00098109811 2252.33251805914 2392.0899474534
6079.28802430243 2252.02218814996 2391.78976807257
6079.57506750675 2251.71149836234 2391.48946921005
6079.86211071107 2251.40044800387 2391.18905086584
6080.14915391539 2251.08903638016 2390.88851303994
6080.43619711971 2250.77726279479 2390.58785573235
6080.72324032403 2250.46512654934 2390.28707894307
6081.01028352835 2250.15262694336 2389.98618267211
6081.29732673267 2249.83976327437 2389.68516691945
6081.58436993699 2249.52653483787 2389.38403168511
6081.87141314131 2249.21294092726 2389.08277696908
6082.15845634563 2248.89898083395 2388.78140277135
6082.44549954996 2248.58465384725 2388.47990909194
6082.73254275428 2248.26995925439 2388.17829593084
6083.0195859586 2247.95489634055 2387.87656328805
6083.30662916292 2247.63946438881 2387.57471116358
6083.59367236724 2247.32366268015 2387.27273955741
6083.88071557156 2247.00749049346 2386.97064846955
6084.16775877588 2246.69094710549 2386.66843790001
6084.4548019802 2246.37403179091 2386.36610784877
6084.74184518452 2246.05674382223 2386.06365831585
6085.02888838884 2245.73908246984 2385.76108930124
6085.31593159316 2245.42104700198 2385.45840080494
6085.60297479748 2245.10263668473 2385.15559282695
6085.8900180018 2244.78385078202 2384.85266536727
6086.17706120612 2244.46468855561 2384.5496184259
6086.46410441044 2244.14514926507 2384.24645200285
6086.75114761476 2243.82523216778 2383.9431660981
6087.03819081908 2243.50493651895 2383.63976071166
6087.3252340234 2243.18426157156 2383.33623584354
6087.61227722772 2242.86320657639 2383.03259149373
6087.89932043204 2242.54177078198 2382.72882766223
6088.18636363636 2242.21995343466 2382.42494434904
6088.47340684068 2241.89775377852 2382.12094155416
6088.760450045 2241.57517105538 2381.81681927759
6089.04749324933 2241.25220450482 2381.51257751933
6089.33453645365 2240.92885336415 2381.20821627938
6089.62157965797 2240.6051168684 2380.90373555775
6089.90862286229 2240.28099425033 2380.59913535442
6090.19566606661 2239.95648474039 2380.29441566941
6090.48270927093 2239.63158756672 2379.98957650271
6090.76975247525 2239.30630195518 2379.68461785431
6091.05679567957 2238.98062712928 2379.37953972423
6091.34383888389 2238.65456231022 2379.07434211246
6091.63088208821 2238.32810671683 2378.769025019
6091.91792529253 2238.00125956561 2378.46358844386
6092.20496849685 2237.67402007072 2378.15803238702
6092.49201170117 2237.34638744392 2377.85235684849
6092.77905490549 2237.0183608946 2377.54656182828
6093.06609810981 2236.68993962978 2377.24064732638
6093.35314131413 2236.36112285406 2376.93461334278
6093.64018451845 2236.03190976965 2376.6284598775
6093.92722772277 2235.70229957634 2376.32218693053
6094.21427092709 2235.37229147148 2376.01579450187
6094.50131413141 2235.04188465001 2375.70928259152
6094.78835733573 2234.7110783044 2375.40265119949
6095.07540054005 2234.37987162467 2375.09590032576
6095.36244374438 2234.04826379839 2374.78902997034
6095.6494869487 2233.71625401064 2374.48204013324
6095.93653015302 2233.38384144401 2374.17493081445
6096.22357335734 2233.05102527861 2373.86770201396
6096.51061656166 2232.71780469204 2373.56035373179
6096.79765976598 2232.38417885936 2373.25288596793
6097.0847029703 2232.05014695313 2372.94529872238
6097.37174617462 2231.71570814338 2372.63759199514
6097.65878937894 2231.38086159755 2372.32976578622
6097.94583258326 2231.04560648058 2372.0218200956
6098.23287578758 2230.7099419548 2371.71375492329
6098.5199189919 2230.37386717997 2371.4055702693
6098.80696219622 2230.03738131327 2371.09726613362
6099.09400540054 2229.70048350926 2370.78884251624
6099.38104860486 2229.36317291993 2370.48029941718
6099.66809180918 2229.0254486946 2370.17163683643
6099.9551350135 2228.68730997999 2369.86285477399
6100.24217821782 2228.34875592017 2369.55395322987
6100.52922142214 2228.00978565655 2369.24493220405
6100.81626462646 2227.67039832787 2368.93579169654
6101.10330783078 2227.33059307021 2368.62653170735
6101.3903510351 2226.99036901695 2368.31715223646
6101.67739423942 2226.64972529879 2368.00765328389
6101.96443744374 2226.30866104369 2367.69803484963
6102.25148064806 2225.96717537691 2367.38829693368
6102.53852385239 2225.62526742098 2367.07843953603
6102.82556705671 2225.28293629567 2366.76846265671
6103.11261026103 2224.94018111802 2366.45836629569
6103.39965346535 2224.59700100228 2366.14815045298
6103.68669666967 2224.25339505994 2365.83781512858
6103.97373987399 2223.90936239967 2365.5273603225
6104.26078307831 2223.56490212738 2365.21678603472
6104.54782628263 2223.22001334615 2364.90609226526
6104.83486948695 2222.87469515621 2364.59527901411
6105.12191269127 2222.528946655 2364.28434628127
6105.40895589559 2222.18276693707 2363.97329406674
6105.69599909991 2221.83615509412 2363.66212237052
6105.98304230423 2221.489110215 2363.35083119261
6106.27008550855 2221.14163138566 2363.03942053301
6106.55712871287 2220.79371768913 2362.72789039173
6106.84417191719 2220.44536820557 2362.41624076875
6107.13121512151 2220.09658201219 2362.10447166409
6107.41825832583 2219.74735818328 2361.79258307774
6107.70530153015 2219.39769579017 2361.48057500969
6107.99234473447 2219.04759390125 2361.16844745996
6108.27938793879 2218.69705158193 2360.85620042854
6108.56643114311 2218.34606789463 2360.54383391543
6108.85347434743 2217.99464189877 2360.23134792064
6109.14051755176 2217.64277265078 2359.91874244415
6109.42756075608 2217.29045920405 2359.60601748597
6109.7146039604 2216.93770060894 2359.29317304611
6110.00164716472 2216.58449591275 2358.98020912455
6110.28869036904 2216.23084415974 2358.66712572131
6110.57573357336 2215.87674439108 2358.35392283638
6110.86277677768 2215.52219564485 2358.04060046976
6111.149819982 2215.16719695605 2357.72715862145
6111.43686318632 2214.81174735654 2357.41359729145
6111.72390639064 2214.45584587506 2357.09991647976
6112.01094959496 2214.09949153722 2356.78611618638
6112.29799279928 2213.74268336546 2356.47219641132
6112.5850360036 2213.38542037905 2356.15815715456
6112.87207920792 2213.02770159409 2355.84399841612
6113.15912241224 2212.66952602349 2355.52972019599
6113.44616561656 2212.31089267692 2355.21532249417
6113.73320882088 2211.95180056085 2354.90080531065
6114.0202520252 2211.59224867851 2354.58616864545
6114.30729522952 2211.23223602988 2354.27141249857
6114.59433843384 2210.87176161165 2353.95653686999
6114.88138163816 2210.51082441726 2353.64154175972
6115.16842484248 2210.14942343684 2353.32642716777
6115.45546804681 2209.78755765721 2353.01119309412
6115.74251125113 2209.42522606188 2352.69583953879
6116.02955445545 2209.062427631 2352.38036650176
6116.31659765977 2208.69916134138 2352.06477398305
6116.60364086409 2208.33542616647 2351.74906198265
6116.89068406841 2207.97122107632 2351.43323050056
6117.17772727273 2207.60654503759 2351.11727953678
6117.46477047705 2207.24139701354 2350.80120909132
6117.75181368137 2206.87577596398 2350.48501916416
6118.03885688569 2206.5096808453 2350.16870975531
6118.32590009001 2206.14311061041 2349.85228086478
6118.61294329433 2205.77606420877 2349.53573249256
6118.89998649865 2205.40854058634 2349.21906463864
6119.18702970297 2205.04053868557 2348.90227730304
6119.47407290729 2204.6720574454 2348.58537048575
6119.76111611161 2204.30309580124 2348.26834418677
6120.04815931593 2203.93365268493 2347.9511984061
6120.33520252025 2203.56372702477 2347.63393314374
6120.62224572457 2203.19331774546 2347.3165483997
6120.90928892889 2202.8224237681 2346.99904417396
6121.19633213321 2202.45104401018 2346.68142046654
6121.48337533753 2202.07917738557 2346.36367727742
6121.77041854185 2201.70682280448 2346.04581460662
6122.05746174618 2201.33397917346 2345.72783245413
6122.3445049505 2200.96064539537 2345.40973081995
6122.63154815482 2200.58682036941 2345.09150970408
6122.91859135914 2200.21250299102 2344.77316910652
6123.20563456346 2199.83769215195 2344.45470902728
6123.49267776778 2199.46238674017 2344.13612946634
6123.7797209721 2199.08658563991 2343.81743042371
6124.06676417642 2198.71028773163 2343.4986118994
6124.35380738074 2198.33349189195 2343.1796738934
6124.64085058506 2197.95619699372 2342.8606164057
6124.92789378938 2197.57840190593 2342.54143943632
6125.2149369937 2197.20010549374 2342.22214298525
6125.50198019802 2196.82130661842 2341.90272705249
6125.78902340234 2196.44200413739 2341.58319163804
6126.07606660666 2196.06219690414 2341.26353674191
6126.36310981098 2195.68188376825 2340.94376236408
6126.6501530153 2195.30106357535 2340.62386850456
6126.93719621962 2194.91973516715 2340.30385516336
6127.22423942394 2194.53789738134 2339.98372234047
6127.51128262826 2194.15554905165 2339.66347003589
6127.79832583258 2193.77268900779 2339.34309824961
6128.0853690369 2193.38931607544 2339.02260698165
6128.37241224122 2193.00542907624 2338.701996232
6128.65945544555 2192.62102682775 2338.38126600067
6128.94649864987 2192.23610814346 2338.06041628764
6129.23354185419 2191.85067183276 2337.73944709292
6129.52058505851 2191.4647167009 2337.41835841652
6129.80762826283 2191.078241549 2337.09715025842
6130.09467146715 2190.69124517402 2336.77582261864
6130.38171467147 2190.30372636874 2336.45437549717
6130.66875787579 2189.91568392174 2336.13280889401
6130.95580108011 2189.52711661738 2335.81112280916
6131.24284428443 2189.13802323578 2335.48931724262
6131.52988748875 2188.7484025528 2335.16739219439
6131.81693069307 2188.35825334004 2334.84534766447
6132.10397389739 2187.96757436479 2334.52318365287
6132.39101710171 2187.57636439002 2334.20090015957
6132.67806030603 2187.18462217435 2333.87849718459
6132.96510351035 2186.79234647207 2333.55597472791
6133.25214671467 2186.39953603308 2333.23333278955
6133.53918991899 2186.00618960288 2332.9105713695
6133.82623312331 2185.61230592253 2332.58769046776
6134.11327632763 2185.21788372869 2332.26469008433
6134.40031953195 2184.82292175353 2331.94157021921
6134.68736273627 2184.42741872473 2331.61833087241
6134.97440594059 2184.0313733655 2331.29497204391
6135.26144914491 2183.6347843945 2330.97149373373
6135.54849234924 2183.23765052584 2330.64789594185
6135.83553555356 2182.83997046909 2330.32417866829
6136.12257875788 2182.44174292919 2330.00034191304
6136.4096219622 2182.0429666065 2329.6763856761
6136.69666516652 2181.64364019674 2329.35230995747
6136.98370837084 2181.24376239096 2329.02811475715
6137.27075157516 2180.84333187556 2328.70380007514
6137.55779477948 2180.44234733221 2328.37936591144
6137.8448379838 2180.04080743789 2328.05481226606
6138.13188118812 2179.63871086479 2327.73013913898
6138.41892439244 2179.23605628039 2327.40534653022
6138.70596759676 2178.83284234732 2327.08043443976
6138.99301080108 2178.42906772345 2326.75540286762
6139.2800540054 2178.02473106178 2326.43025181379
6139.56709720972 2177.61983101045 2326.10498127827
6139.85414041404 2177.21436621274 2325.77959126106
6140.14118361836 2176.808335307 2325.45408176217
6140.42822682268 2176.40173692667 2325.12845278158
6140.715270027 2175.99456970021 2324.8027043193
6141.00231323132 2175.58683225112 2324.47683637534
6141.28935643564 2175.17852319791 2324.15084894969
6141.57639963996 2174.76964115402 2323.82474204234
6141.86344284428 2174.36018472789 2323.49851565331
6142.15048604861 2173.95015252285 2323.17216978259
6142.43752925292 2173.53954313715 2322.84570443018
6142.72457245725 2173.12835516389 2322.51911959608
6143.01161566157 2172.71658719104 2322.19241528029
6143.29865886589 2172.30423780139 2321.86559148282
6143.58570207021 2171.89130557253 2321.53864820365
6143.87274527453 2171.47778907683 2321.2115854428
6144.15978847885 2171.06368688139 2320.88440320025
6144.44683168317 2170.64899754804 2320.55710147602
6144.73387488749 2170.23371963332 2320.2296802701
6145.02091809181 2169.81785168843 2319.90213958249
6145.30796129613 2169.4013922592 2319.57447941319
6145.59500450045 2168.98433988611 2319.2466997622
6145.88204770477 2168.5666931042 2318.91880062952
6146.16909090909 2168.14845044309 2318.59078201516
6146.45613411341 2167.72961042694 2318.2626439191
6146.74317731773 2167.3101715744 2317.93438634136
6147.03022052205 2166.89013239863 2317.60600928192
6147.31726372637 2166.46949140723 2317.2775127408
6147.60430693069 2166.04824710223 2316.94889671799
6147.89135013501 2165.62639798006 2316.62016121349
6148.17839333933 2165.20394253152 2316.2913062273
6148.46543654365 2164.78087924177 2315.96233175942
6148.75247974798 2164.35720659025 2315.63323780985
6149.03952295229 2163.93292305074 2315.3040243786
6149.32656615662 2163.50802709123 2314.97469146565
6149.61360936094 2163.08251717396 2314.64523907102
6149.90065256526 2162.65639175537 2314.31566719469
6150.18769576958 2162.22964928608 2313.98597583668
6150.4747389739 2161.80228821084 2313.65616499698
6150.76178217822 2161.37430696851 2313.32623467559
6151.04882538254 2160.94570399204 2312.99618487251
6151.33586858686 2160.51647770844 2312.66601558774
6151.62291179118 2160.08662653874 2312.33572682128
6151.9099549955 2159.65614889794 2312.00531857314
6152.19699819982 2159.22504319503 2311.6747908433
6152.48404140414 2158.79330783293 2311.34414363178
6152.77108460846 2158.36094120843 2311.01337693857
6153.05812781278 2157.92794171223 2310.68249076366
6153.3451710171 2157.49430772884 2310.35148510707
6153.63221422142 2157.06003763659 2310.02035996879
6153.91925742574 2156.62512980757 2309.68911534882
6154.20630063006 2156.18958260764 2309.35775124716
6154.49334383438 2155.75339439634 2309.02626766382
6154.7803870387 2155.31656352692 2308.69466459878
6155.06743024302 2154.87908834623 2308.36294205206
6155.35447344735 2154.44096719479 2308.03110002364
6155.64151665167 2154.00219840666 2307.69913851354
6155.92855985599 2153.56278030945 2307.36705752175
6156.21560306031 2153.12271122431 2307.03485704826
6156.50264626463 2152.68198946584 2306.70253709309
6156.78968946895 2152.24061334212 2306.37009765623
6157.07673267327 2151.7985811546 2306.03753873769
6157.36377587759 2151.35589119813 2305.70486033745
6157.65081908191 2150.91254176092 2305.37206245552
6157.93786228623 2150.46853112446 2305.03914509191
6158.22490549055 2150.02385756354 2304.7061082466
6158.51194869487 2149.57851934616 2304.37295191961
6158.79899189919 2149.13251473355 2304.03967611093
6159.08603510351 2148.6858419801 2303.70628082056
6159.37307830783 2148.23849933331 2303.3727660485
6159.66012151215 2147.79048503382 2303.03913179475
6159.94716471647 2147.34179731529 2302.70537805931
6160.23420792079 2146.89243440442 2302.37150484218
6160.52125112511 2146.4423945209 2302.03751214337
6160.80829432943 2145.99167587736 2301.70339996286
6161.09533753375 2145.54027667935 2301.36916830067
6161.38238073807 2145.08819512528 2301.03481715679
6161.6694239424 2144.63542940642 2300.70034653121
6161.95646714671 2144.18197770682 2300.36575642395
6162.24351035104 2143.72783820329 2300.031046835
6162.53055355536 2143.27300906538 2299.69621776437
6162.81759675968 2142.81748845531 2299.36126921204
6163.104639964 2142.36127452793 2299.02620117802
6163.39168316832 2141.90436543074 2298.69101366231
6163.67872637264 2141.44675930374 2298.35570666492
6163.96576957696 2140.98845427952 2298.02028018584
6164.25281278128 2140.52944848311 2297.68473422506
6164.5398559856 2140.06974003201 2297.3490687826
6164.82689918992 2139.6093270361 2297.01328385845
6165.11394239424 2139.14820759766 2296.67737945261
6165.40098559856 2138.68637981126 2296.34135556508
6165.68802880288 2138.22384176375 2296.00521219586
6165.9750720072 2137.76059153425 2295.66894934496
6166.26211521152 2137.29662719404 2295.33256701236
6166.54915841584 2136.83194680658 2294.99606519808
6166.83620162016 2136.36654842743 2294.6594439021
6167.12324482448 2135.90043010423 2294.32270312444
6167.4102880288 2135.43358987663 2293.98584286509
6167.69733123312 2134.96602577627 2293.64886312405
6167.98437443744 2134.49773582673 2293.31176390132
6168.27141764176 2134.02871804349 2292.9745451969
6168.55846084608 2133.55897043387 2292.63720701079
6168.8455040504 2133.088490997 2292.299749343
6169.13254725473 2132.61727772376 2291.96217219351
6169.41959045905 2132.14532859676 2291.62447556233
6169.70663366337 2131.67264159028 2291.28665944947
6169.99367686769 2131.19921467021 2290.94872385492
6170.28072007201 2130.72504579403 2290.61066877868
6170.56776327633 2130.25013291074 2290.27249422075
6170.85480648065 2129.77447396084 2289.93420018113
6171.14184968497 2129.29806687624 2289.59578665982
6171.42889288929 2128.82090958027 2289.25725365682
6171.71593609361 2128.34299998758 2288.91860117213
6172.00297929793 2127.86433600412 2288.57982920576
6172.29002250225 2127.38491552708 2288.24093775769
6172.57706570657 2126.90473644486 2287.90192682794
6172.86410891089 2126.42379663699 2287.5627964165
6173.15115211521 2125.94209397409 2287.22354652337
6173.43819531953 2125.45962631787 2286.88417714854
6173.72523852385 2124.97639152098 2286.54468829204
6174.01228172817 2124.49238742704 2286.20507995384
6174.29932493249 2124.00761187059 2285.86535213395
6174.58636813681 2123.52206267698 2285.52550483237
6174.87341134113 2123.03573766236 2285.18553804911
6175.16045454545 2122.54863463363 2284.84545178415
6175.44749774977 2122.06075138836 2284.50524603751
6175.7345409541 2121.57208571477 2284.16492080918
6176.02158415842 2121.08263539167 2283.82447609916
6176.30862736274 2120.59239818837 2283.48391190745
6176.59567056706 2120.10137186467 2283.14322823405
6176.88271377138 2119.6095541708 2282.80242507896
6177.1697569757 2119.11694284733 2282.46150244218
6177.45680018002 2118.62353562516 2282.12046032372
6177.74384338434 2118.12933022545 2281.77929872356
6178.03088658866 2117.63432435953 2281.43801764171
6178.31792979298 2117.1385157289 2281.09661707818
6178.6049729973 2116.64190202513 2280.75509703296
6178.89201620162 2116.14448092982 2280.41345750605
6179.17905940594 2115.64625011456 2280.07169849745
6179.46610261026 2115.14720724082 2279.72982000716
6179.75314581458 2114.64734995995 2279.38782203518
6180.0401890189 2114.1466759131 2279.04570458151
6180.32723222322 2113.64518273112 2278.70346764616
6180.61427542754 2113.14286803459 2278.36111122911
6180.90131863186 2112.63972943366 2278.01863533038
6181.18836183618 2112.13576452806 2277.67603994995
6181.4754050405 2111.63097090701 2277.33332508784
6181.76244824482 2111.12534614918 2276.99049074404
6182.04949144914 2110.61888782258 2276.64753691855
6182.33653465347 2110.11159348457 2276.30446361137
6182.62357785779 2109.60346068171 2275.9612708225
6182.91062106211 2109.09448694979 2275.61795855195
6183.19766426643 2108.58466981369 2275.2745267997
6183.48470747075 2108.07400678736 2274.93097556577
6183.77175067507 2107.56249537375 2274.58730485014
6184.05879387939 2107.0501330647 2274.24351465283
6184.34583708371 2106.53691734096 2273.89960497383
6184.63288028803 2106.02284567205 2273.55557581313
6184.91992349235 2105.50791551621 2273.21142717075
6185.20696669667 2104.99212432035 2272.86715904669
6185.49400990099 2104.47546951999 2272.52277144093
6185.78105310531 2103.95794853915 2272.17826435348
6186.06809630963 2103.43955879033 2271.83363778435
